vocabulary size: 226
n tunes: 4083
n train tunes: 3891.0
n validation tunes: 192.0
12722/10943 (epoch 104.627) train_loss=182.49337769 time/batch=0.48s
12723/10943 (epoch 104.635) train_loss=330.54748535 time/batch=0.82s
12724/10943 (epoch 104.644) train_loss=222.91143799 time/batch=0.62s
12725/10943 (epoch 104.652) train_loss=196.42327881 time/batch=0.54s
12726/10943 (epoch 104.660) train_loss=256.98114014 time/batch=0.63s
12727/10943 (epoch 104.668) train_loss=291.33404541 time/batch=0.73s
12728/10943 (epoch 104.676) train_loss=263.47094727 time/batch=0.67s
12729/10943 (epoch 104.685) train_loss=285.51013184 time/batch=0.72s
12730/10943 (epoch 104.693) train_loss=280.05328369 time/batch=0.75s
12731/10943 (epoch 104.701) train_loss=225.04724121 time/batch=0.61s
12732/10943 (epoch 104.709) train_loss=290.12084961 time/batch=0.75s
12733/10943 (epoch 104.718) train_loss=205.11505127 time/batch=0.57s
12734/10943 (epoch 104.726) train_loss=192.22351074 time/batch=0.51s
12735/10943 (epoch 104.734) train_loss=282.61950684 time/batch=0.76s
12736/10943 (epoch 104.742) train_loss=207.94616699 time/batch=0.61s
12737/10943 (epoch 104.750) train_loss=288.84411621 time/batch=0.76s
12738/10943 (epoch 104.759) train_loss=263.88360596 time/batch=0.68s
12739/10943 (epoch 104.767) train_loss=267.82275391 time/batch=0.66s
12740/10943 (epoch 104.775) train_loss=233.19161987 time/batch=0.63s
12741/10943 (epoch 104.783) train_loss=174.83438110 time/batch=0.63s
setting learning rate to 0.0008871
12742/10943 (epoch 104.792) train_loss=184.83970642 time/batch=0.50s
12743/10943 (epoch 104.800) train_loss=325.23736572 time/batch=0.79s
12744/10943 (epoch 104.808) train_loss=456.92041016 time/batch=1.10s
12745/10943 (epoch 104.816) train_loss=300.69628906 time/batch=0.81s
12746/10943 (epoch 104.824) train_loss=586.95922852 time/batch=1.47s
12747/10943 (epoch 104.833) train_loss=522.60852051 time/batch=1.33s
12748/10943 (epoch 104.841) train_loss=99.03506470 time/batch=0.35s
12749/10943 (epoch 104.849) train_loss=943.12707520 time/batch=3.01s
12750/10943 (epoch 104.857) train_loss=296.04910278 time/batch=1.02s
12751/10943 (epoch 104.866) train_loss=643.09124756 time/batch=1.57s
12752/10943 (epoch 104.874) train_loss=474.98339844 time/batch=1.24s
12753/10943 (epoch 104.882) train_loss=160.59432983 time/batch=0.49s
12754/10943 (epoch 104.890) train_loss=417.18753052 time/batch=0.99s
12755/10943 (epoch 104.898) train_loss=324.52526855 time/batch=0.86s
12756/10943 (epoch 104.907) train_loss=555.55908203 time/batch=1.31s
12757/10943 (epoch 104.915) train_loss=108.31391144 time/batch=0.37s
12758/10943 (epoch 104.923) train_loss=274.52050781 time/batch=0.62s
12759/10943 (epoch 104.931) train_loss=390.19726562 time/batch=0.94s
12760/10943 (epoch 104.940) train_loss=629.14245605 time/batch=1.67s
12761/10943 (epoch 104.948) train_loss=356.60714722 time/batch=0.99s
12762/10943 (epoch 104.956) train_loss=225.36462402 time/batch=0.61s
12763/10943 (epoch 104.964) train_loss=245.30645752 time/batch=0.62s
12764/10943 (epoch 104.973) train_loss=136.37393188 time/batch=0.36s
12765/10943 (epoch 104.981) train_loss=466.28027344 time/batch=1.13s
12766/10943 (epoch 104.989) train_loss=521.06341553 time/batch=1.37s
12767/10943 (epoch 104.997) train_loss=188.15579224 time/batch=0.55s
12768/10943 (epoch 105.005) train_loss=142.46972656 time/batch=0.35s
12769/10943 (epoch 105.014) train_loss=280.92944336 time/batch=0.66s
12770/10943 (epoch 105.022) train_loss=141.08343506 time/batch=0.38s
12771/10943 (epoch 105.030) train_loss=266.58129883 time/batch=0.65s
12772/10943 (epoch 105.038) train_loss=429.98687744 time/batch=0.97s
12773/10943 (epoch 105.047) train_loss=301.51654053 time/batch=0.84s
12774/10943 (epoch 105.055) train_loss=355.96606445 time/batch=0.91s
12775/10943 (epoch 105.063) train_loss=118.84921265 time/batch=0.35s
12776/10943 (epoch 105.071) train_loss=209.85659790 time/batch=0.51s
12777/10943 (epoch 105.079) train_loss=195.37673950 time/batch=0.50s
12778/10943 (epoch 105.088) train_loss=151.44030762 time/batch=0.37s
12779/10943 (epoch 105.096) train_loss=381.03088379 time/batch=0.89s
12780/10943 (epoch 105.104) train_loss=281.78128052 time/batch=0.75s
12781/10943 (epoch 105.112) train_loss=167.92428589 time/batch=0.45s
12782/10943 (epoch 105.121) train_loss=145.60253906 time/batch=0.36s
12783/10943 (epoch 105.129) train_loss=237.34548950 time/batch=0.58s
12784/10943 (epoch 105.137) train_loss=328.79809570 time/batch=0.81s
12785/10943 (epoch 105.145) train_loss=427.40130615 time/batch=1.02s
12786/10943 (epoch 105.153) train_loss=423.85620117 time/batch=1.04s
12787/10943 (epoch 105.162) train_loss=367.31365967 time/batch=0.95s
12788/10943 (epoch 105.170) train_loss=308.39379883 time/batch=0.79s
12789/10943 (epoch 105.178) train_loss=293.64736938 time/batch=0.71s
12790/10943 (epoch 105.186) train_loss=372.94287109 time/batch=0.97s
12791/10943 (epoch 105.195) train_loss=439.56549072 time/batch=1.12s
12792/10943 (epoch 105.203) train_loss=180.92459106 time/batch=0.54s
12793/10943 (epoch 105.211) train_loss=193.49041748 time/batch=0.48s
12794/10943 (epoch 105.219) train_loss=201.18104553 time/batch=0.50s
12795/10943 (epoch 105.227) train_loss=156.77331543 time/batch=0.40s
12796/10943 (epoch 105.236) train_loss=287.46292114 time/batch=0.70s
12797/10943 (epoch 105.244) train_loss=176.04821777 time/batch=0.47s
12798/10943 (epoch 105.252) train_loss=233.93936157 time/batch=0.58s
12799/10943 (epoch 105.260) train_loss=309.80902100 time/batch=0.81s
12800/10943 (epoch 105.269) train_loss=234.34927368 time/batch=0.60s
12801/10943 (epoch 105.277) train_loss=270.07714844 time/batch=0.68s
12802/10943 (epoch 105.285) train_loss=385.57333374 time/batch=0.93s
12803/10943 (epoch 105.293) train_loss=342.42724609 time/batch=0.89s
12804/10943 (epoch 105.301) train_loss=281.30383301 time/batch=0.73s
12805/10943 (epoch 105.310) train_loss=430.30480957 time/batch=1.06s
12806/10943 (epoch 105.318) train_loss=291.08038330 time/batch=0.78s
12807/10943 (epoch 105.326) train_loss=236.17764282 time/batch=0.62s
12808/10943 (epoch 105.334) train_loss=284.78417969 time/batch=0.71s
12809/10943 (epoch 105.343) train_loss=187.50952148 time/batch=0.49s
12810/10943 (epoch 105.351) train_loss=125.94028473 time/batch=0.32s
12811/10943 (epoch 105.359) train_loss=300.47369385 time/batch=0.72s
12812/10943 (epoch 105.367) train_loss=237.90103149 time/batch=0.64s
12813/10943 (epoch 105.375) train_loss=168.74516296 time/batch=0.46s
12814/10943 (epoch 105.384) train_loss=503.83453369 time/batch=1.16s
12815/10943 (epoch 105.392) train_loss=252.68518066 time/batch=0.71s
12816/10943 (epoch 105.400) train_loss=308.32107544 time/batch=0.80s
12817/10943 (epoch 105.408) train_loss=333.91961670 time/batch=0.85s
12818/10943 (epoch 105.417) train_loss=433.51959229 time/batch=1.12s
12819/10943 (epoch 105.425) train_loss=294.43359375 time/batch=0.78s
12820/10943 (epoch 105.433) train_loss=362.40185547 time/batch=0.87s
12821/10943 (epoch 105.441) train_loss=265.57302856 time/batch=0.69s
12822/10943 (epoch 105.449) train_loss=328.81640625 time/batch=0.83s
12823/10943 (epoch 105.458) train_loss=373.77703857 time/batch=1.00s
12824/10943 (epoch 105.466) train_loss=300.75665283 time/batch=0.81s
12825/10943 (epoch 105.474) train_loss=216.06550598 time/batch=0.57s
12826/10943 (epoch 105.482) train_loss=113.65388489 time/batch=0.32s
12827/10943 (epoch 105.491) train_loss=162.34652710 time/batch=0.41s
12828/10943 (epoch 105.499) train_loss=271.85565186 time/batch=0.74s
12829/10943 (epoch 105.507) train_loss=218.63252258 time/batch=0.58s
12830/10943 (epoch 105.515) train_loss=167.53588867 time/batch=0.44s
12831/10943 (epoch 105.524) train_loss=306.52072144 time/batch=0.74s
12832/10943 (epoch 105.532) train_loss=226.28417969 time/batch=0.61s
12833/10943 (epoch 105.540) train_loss=304.85601807 time/batch=0.81s
12834/10943 (epoch 105.548) train_loss=233.44615173 time/batch=0.64s
12835/10943 (epoch 105.556) train_loss=263.09851074 time/batch=0.64s
12836/10943 (epoch 105.565) train_loss=220.50531006 time/batch=0.59s
12837/10943 (epoch 105.573) train_loss=339.94012451 time/batch=0.83s
12838/10943 (epoch 105.581) train_loss=186.61241150 time/batch=0.54s
12839/10943 (epoch 105.589) train_loss=244.56671143 time/batch=0.62s
12840/10943 (epoch 105.598) train_loss=341.24960327 time/batch=0.87s
12841/10943 (epoch 105.606) train_loss=138.90467834 time/batch=0.43s
12842/10943 (epoch 105.614) train_loss=321.89050293 time/batch=0.80s
12843/10943 (epoch 105.622) train_loss=142.58531189 time/batch=0.43s
12844/10943 (epoch 105.630) train_loss=223.72888184 time/batch=0.55s
12845/10943 (epoch 105.639) train_loss=241.88980103 time/batch=0.63s
12846/10943 (epoch 105.647) train_loss=123.89037323 time/batch=0.35s
12847/10943 (epoch 105.655) train_loss=273.35333252 time/batch=0.63s
12848/10943 (epoch 105.663) train_loss=193.75599670 time/batch=0.54s
12849/10943 (epoch 105.672) train_loss=244.88433838 time/batch=0.63s
12850/10943 (epoch 105.680) train_loss=297.67602539 time/batch=0.78s
12851/10943 (epoch 105.688) train_loss=343.51123047 time/batch=0.92s
12852/10943 (epoch 105.696) train_loss=148.01710510 time/batch=0.48s
12853/10943 (epoch 105.704) train_loss=263.00238037 time/batch=0.64s
12854/10943 (epoch 105.713) train_loss=200.98553467 time/batch=0.53s
12855/10943 (epoch 105.721) train_loss=235.11224365 time/batch=0.65s
12856/10943 (epoch 105.729) train_loss=206.32968140 time/batch=0.56s
12857/10943 (epoch 105.737) train_loss=299.43185425 time/batch=0.76s
12858/10943 (epoch 105.746) train_loss=217.92477417 time/batch=0.60s
12859/10943 (epoch 105.754) train_loss=265.09869385 time/batch=0.76s
12860/10943 (epoch 105.762) train_loss=256.47015381 time/batch=0.69s
12861/10943 (epoch 105.770) train_loss=192.87394714 time/batch=0.54s
12862/10943 (epoch 105.778) train_loss=220.16882324 time/batch=0.57s
setting learning rate to 0.0008605
  saved to metadata/gru_dropout-9_nov_folkwiki-20181207-173447_epoch61.pkl
12863/10943 (epoch 105.787) train_loss=334.82815552 time/batch=0.90s
12864/10943 (epoch 105.795) train_loss=417.33764648 time/batch=1.05s
12865/10943 (epoch 105.803) train_loss=229.52124023 time/batch=0.66s
12866/10943 (epoch 105.811) train_loss=226.42768860 time/batch=0.58s
12867/10943 (epoch 105.820) train_loss=116.84764099 time/batch=0.31s
12868/10943 (epoch 105.828) train_loss=308.00549316 time/batch=0.72s
12869/10943 (epoch 105.836) train_loss=349.15618896 time/batch=0.92s
12870/10943 (epoch 105.844) train_loss=433.34552002 time/batch=1.08s
12871/10943 (epoch 105.852) train_loss=735.00616455 time/batch=1.87s
12872/10943 (epoch 105.861) train_loss=402.65136719 time/batch=1.12s
12873/10943 (epoch 105.869) train_loss=318.48684692 time/batch=0.85s
12874/10943 (epoch 105.877) train_loss=543.85681152 time/batch=1.27s
12875/10943 (epoch 105.885) train_loss=296.69104004 time/batch=0.85s
12876/10943 (epoch 105.894) train_loss=226.55334473 time/batch=0.63s
12877/10943 (epoch 105.902) train_loss=560.03759766 time/batch=1.30s
12878/10943 (epoch 105.910) train_loss=213.22286987 time/batch=0.62s
12879/10943 (epoch 105.918) train_loss=238.15899658 time/batch=0.60s
12880/10943 (epoch 105.926) train_loss=304.35180664 time/batch=0.76s
12881/10943 (epoch 105.935) train_loss=270.97940063 time/batch=0.67s
12882/10943 (epoch 105.943) train_loss=179.02890015 time/batch=0.48s
12883/10943 (epoch 105.951) train_loss=195.30284119 time/batch=0.50s
12884/10943 (epoch 105.959) train_loss=192.64575195 time/batch=0.52s
12885/10943 (epoch 105.968) train_loss=95.43179321 time/batch=0.27s
12886/10943 (epoch 105.976) train_loss=438.70562744 time/batch=1.05s
12887/10943 (epoch 105.984) train_loss=615.79699707 time/batch=1.57s
12888/10943 (epoch 105.992) train_loss=488.17758179 time/batch=1.27s
12889/10943 (epoch 106.001) train_loss=131.05111694 time/batch=0.41s
12890/10943 (epoch 106.009) train_loss=113.44352722 time/batch=0.29s
12891/10943 (epoch 106.017) train_loss=462.73333740 time/batch=1.09s
12892/10943 (epoch 106.025) train_loss=333.56561279 time/batch=0.90s
12893/10943 (epoch 106.033) train_loss=297.34396362 time/batch=0.79s
12894/10943 (epoch 106.042) train_loss=478.60595703 time/batch=1.19s
12895/10943 (epoch 106.050) train_loss=471.13934326 time/batch=1.25s
12896/10943 (epoch 106.058) train_loss=263.35717773 time/batch=0.75s
12897/10943 (epoch 106.066) train_loss=118.80477142 time/batch=0.34s
12898/10943 (epoch 106.075) train_loss=268.02145386 time/batch=0.62s
12899/10943 (epoch 106.083) train_loss=192.99105835 time/batch=0.50s
12900/10943 (epoch 106.091) train_loss=144.63989258 time/batch=0.36s
12901/10943 (epoch 106.099) train_loss=788.87890625 time/batch=2.24s
12902/10943 (epoch 106.107) train_loss=270.89978027 time/batch=0.85s
12903/10943 (epoch 106.116) train_loss=292.59002686 time/batch=0.73s
12904/10943 (epoch 106.124) train_loss=337.20074463 time/batch=0.86s
12905/10943 (epoch 106.132) train_loss=132.30459595 time/batch=0.37s
12906/10943 (epoch 106.140) train_loss=195.67117310 time/batch=0.48s
12907/10943 (epoch 106.149) train_loss=272.77343750 time/batch=0.69s
12908/10943 (epoch 106.157) train_loss=646.54968262 time/batch=3.06s
12909/10943 (epoch 106.165) train_loss=484.01934814 time/batch=1.59s
12910/10943 (epoch 106.173) train_loss=118.73272705 time/batch=0.41s
12911/10943 (epoch 106.181) train_loss=428.39801025 time/batch=0.97s
12912/10943 (epoch 106.190) train_loss=210.31036377 time/batch=0.58s
12913/10943 (epoch 106.198) train_loss=184.31329346 time/batch=0.48s
12914/10943 (epoch 106.206) train_loss=279.10104370 time/batch=0.71s
12915/10943 (epoch 106.214) train_loss=285.17242432 time/batch=0.74s
12916/10943 (epoch 106.223) train_loss=253.24414062 time/batch=0.65s
12917/10943 (epoch 106.231) train_loss=413.25439453 time/batch=1.02s
12918/10943 (epoch 106.239) train_loss=244.09765625 time/batch=0.66s
12919/10943 (epoch 106.247) train_loss=292.26766968 time/batch=0.79s
12920/10943 (epoch 106.255) train_loss=210.52865601 time/batch=0.58s
12921/10943 (epoch 106.264) train_loss=232.61982727 time/batch=0.57s
12922/10943 (epoch 106.272) train_loss=291.22216797 time/batch=0.71s
12923/10943 (epoch 106.280) train_loss=338.15869141 time/batch=0.87s
12924/10943 (epoch 106.288) train_loss=137.87072754 time/batch=0.40s
12925/10943 (epoch 106.297) train_loss=269.20922852 time/batch=0.65s
12926/10943 (epoch 106.305) train_loss=423.00885010 time/batch=0.97s
12927/10943 (epoch 106.313) train_loss=294.80657959 time/batch=0.77s
12928/10943 (epoch 106.321) train_loss=133.88638306 time/batch=0.39s
12929/10943 (epoch 106.329) train_loss=336.51773071 time/batch=0.79s
12930/10943 (epoch 106.338) train_loss=416.54528809 time/batch=1.08s
12931/10943 (epoch 106.346) train_loss=155.23004150 time/batch=0.48s
12932/10943 (epoch 106.354) train_loss=370.63711548 time/batch=0.83s
12933/10943 (epoch 106.362) train_loss=201.94171143 time/batch=0.54s
12934/10943 (epoch 106.371) train_loss=366.85403442 time/batch=0.90s
12935/10943 (epoch 106.379) train_loss=256.75680542 time/batch=0.69s
12936/10943 (epoch 106.387) train_loss=228.11717224 time/batch=0.60s
12937/10943 (epoch 106.395) train_loss=213.17565918 time/batch=0.56s
12938/10943 (epoch 106.403) train_loss=297.54394531 time/batch=0.77s
12939/10943 (epoch 106.412) train_loss=236.17208862 time/batch=0.62s
12940/10943 (epoch 106.420) train_loss=160.34890747 time/batch=0.44s
12941/10943 (epoch 106.428) train_loss=199.90245056 time/batch=0.53s
12942/10943 (epoch 106.436) train_loss=348.50469971 time/batch=0.85s
12943/10943 (epoch 106.445) train_loss=148.04742432 time/batch=0.41s
12944/10943 (epoch 106.453) train_loss=262.41864014 time/batch=0.63s
12945/10943 (epoch 106.461) train_loss=266.53100586 time/batch=0.68s
12946/10943 (epoch 106.469) train_loss=391.17602539 time/batch=0.95s
12947/10943 (epoch 106.478) train_loss=195.83770752 time/batch=0.54s
12948/10943 (epoch 106.486) train_loss=151.33059692 time/batch=0.38s
12949/10943 (epoch 106.494) train_loss=355.21807861 time/batch=0.85s
12950/10943 (epoch 106.502) train_loss=299.85052490 time/batch=0.81s
12951/10943 (epoch 106.510) train_loss=319.72369385 time/batch=0.80s
12952/10943 (epoch 106.519) train_loss=323.74536133 time/batch=0.81s
12953/10943 (epoch 106.527) train_loss=380.80645752 time/batch=0.95s
12954/10943 (epoch 106.535) train_loss=384.66827393 time/batch=0.96s
12955/10943 (epoch 106.543) train_loss=271.86355591 time/batch=0.73s
12956/10943 (epoch 106.552) train_loss=338.43798828 time/batch=0.81s
12957/10943 (epoch 106.560) train_loss=226.78094482 time/batch=0.62s
12958/10943 (epoch 106.568) train_loss=371.38925171 time/batch=0.95s
12959/10943 (epoch 106.576) train_loss=245.31610107 time/batch=0.67s
12960/10943 (epoch 106.584) train_loss=240.89237976 time/batch=0.62s
12961/10943 (epoch 106.593) train_loss=156.56057739 time/batch=0.42s
12962/10943 (epoch 106.601) train_loss=331.83569336 time/batch=0.85s
12963/10943 (epoch 106.609) train_loss=304.37942505 time/batch=0.83s
12964/10943 (epoch 106.617) train_loss=300.02514648 time/batch=0.78s
12965/10943 (epoch 106.626) train_loss=174.18891907 time/batch=0.45s
12966/10943 (epoch 106.634) train_loss=141.72286987 time/batch=0.38s
12967/10943 (epoch 106.642) train_loss=298.39404297 time/batch=0.76s
12968/10943 (epoch 106.650) train_loss=289.98980713 time/batch=0.71s
12969/10943 (epoch 106.658) train_loss=227.15733337 time/batch=0.59s
12970/10943 (epoch 106.667) train_loss=218.61437988 time/batch=0.58s
12971/10943 (epoch 106.675) train_loss=276.97198486 time/batch=0.69s
12972/10943 (epoch 106.683) train_loss=246.50875854 time/batch=0.63s
12973/10943 (epoch 106.691) train_loss=292.30572510 time/batch=0.79s
12974/10943 (epoch 106.700) train_loss=155.71406555 time/batch=0.44s
12975/10943 (epoch 106.708) train_loss=215.06280518 time/batch=0.54s
12976/10943 (epoch 106.716) train_loss=267.77011108 time/batch=0.69s
12977/10943 (epoch 106.724) train_loss=253.91647339 time/batch=0.67s
12978/10943 (epoch 106.732) train_loss=192.33096313 time/batch=0.57s
12979/10943 (epoch 106.741) train_loss=238.48345947 time/batch=0.65s
12980/10943 (epoch 106.749) train_loss=188.12304688 time/batch=0.48s
12981/10943 (epoch 106.757) train_loss=170.00674438 time/batch=0.46s
12982/10943 (epoch 106.765) train_loss=211.72938538 time/batch=0.55s
12983/10943 (epoch 106.774) train_loss=173.06477356 time/batch=0.45s
setting learning rate to 0.0008347
12984/10943 (epoch 106.782) train_loss=943.66772461 time/batch=3.02s
12985/10943 (epoch 106.790) train_loss=98.51994324 time/batch=0.55s
12986/10943 (epoch 106.798) train_loss=304.67001343 time/batch=0.76s
12987/10943 (epoch 106.806) train_loss=417.12268066 time/batch=1.05s
12988/10943 (epoch 106.815) train_loss=386.92077637 time/batch=0.99s
12989/10943 (epoch 106.823) train_loss=215.08131409 time/batch=0.60s
12990/10943 (epoch 106.831) train_loss=322.40979004 time/batch=0.79s
12991/10943 (epoch 106.839) train_loss=464.46356201 time/batch=1.09s
12992/10943 (epoch 106.848) train_loss=443.38256836 time/batch=1.14s
12993/10943 (epoch 106.856) train_loss=174.15020752 time/batch=0.50s
12994/10943 (epoch 106.864) train_loss=554.67614746 time/batch=1.32s
12995/10943 (epoch 106.872) train_loss=349.42645264 time/batch=0.93s
12996/10943 (epoch 106.880) train_loss=694.75463867 time/batch=1.67s
12997/10943 (epoch 106.889) train_loss=465.67019653 time/batch=1.26s
12998/10943 (epoch 106.897) train_loss=550.79797363 time/batch=1.41s
12999/10943 (epoch 106.905) train_loss=117.87448120 time/batch=0.41s
Validating
    loss:	280.122264

13000/10943 (epoch 106.913) train_loss=518.03955078 time/batch=2.97s
13001/10943 (epoch 106.922) train_loss=424.80187988 time/batch=1.06s
13002/10943 (epoch 106.930) train_loss=310.42462158 time/batch=0.80s
13003/10943 (epoch 106.938) train_loss=472.61849976 time/batch=1.17s
13004/10943 (epoch 106.946) train_loss=618.96374512 time/batch=1.58s
13005/10943 (epoch 106.955) train_loss=291.84494019 time/batch=0.80s
13006/10943 (epoch 106.963) train_loss=144.70223999 time/batch=0.41s
13007/10943 (epoch 106.971) train_loss=150.98126221 time/batch=0.37s
13008/10943 (epoch 106.979) train_loss=298.81314087 time/batch=0.74s
13009/10943 (epoch 106.987) train_loss=214.18135071 time/batch=0.57s
13010/10943 (epoch 106.996) train_loss=185.25822449 time/batch=0.48s
13011/10943 (epoch 107.004) train_loss=168.31478882 time/batch=0.44s
13012/10943 (epoch 107.012) train_loss=234.43634033 time/batch=0.58s
13013/10943 (epoch 107.020) train_loss=400.85192871 time/batch=0.99s
13014/10943 (epoch 107.029) train_loss=159.07925415 time/batch=0.46s
13015/10943 (epoch 107.037) train_loss=267.63262939 time/batch=0.62s
13016/10943 (epoch 107.045) train_loss=335.17971802 time/batch=0.84s
13017/10943 (epoch 107.053) train_loss=357.91876221 time/batch=0.92s
13018/10943 (epoch 107.061) train_loss=525.79882812 time/batch=1.43s
13019/10943 (epoch 107.070) train_loss=338.58804321 time/batch=0.93s
13020/10943 (epoch 107.078) train_loss=220.61657715 time/batch=0.60s
13021/10943 (epoch 107.086) train_loss=180.24157715 time/batch=0.46s
13022/10943 (epoch 107.094) train_loss=299.48468018 time/batch=0.75s
13023/10943 (epoch 107.103) train_loss=232.13789368 time/batch=0.59s
13024/10943 (epoch 107.111) train_loss=239.72341919 time/batch=0.61s
13025/10943 (epoch 107.119) train_loss=437.07983398 time/batch=1.03s
13026/10943 (epoch 107.127) train_loss=380.91290283 time/batch=0.99s
13027/10943 (epoch 107.135) train_loss=267.46173096 time/batch=0.70s
13028/10943 (epoch 107.144) train_loss=361.39910889 time/batch=0.91s
13029/10943 (epoch 107.152) train_loss=123.74942017 time/batch=0.37s
13030/10943 (epoch 107.160) train_loss=162.78700256 time/batch=0.42s
13031/10943 (epoch 107.168) train_loss=392.19802856 time/batch=0.92s
13032/10943 (epoch 107.177) train_loss=218.86679077 time/batch=0.58s
13033/10943 (epoch 107.185) train_loss=332.79815674 time/batch=0.84s
13034/10943 (epoch 107.193) train_loss=198.23266602 time/batch=0.54s
13035/10943 (epoch 107.201) train_loss=222.43614197 time/batch=0.57s
13036/10943 (epoch 107.209) train_loss=307.05828857 time/batch=0.73s
13037/10943 (epoch 107.218) train_loss=126.40747070 time/batch=0.36s
13038/10943 (epoch 107.226) train_loss=200.95434570 time/batch=0.49s
13039/10943 (epoch 107.234) train_loss=259.55709839 time/batch=0.66s
13040/10943 (epoch 107.242) train_loss=286.15188599 time/batch=0.73s
13041/10943 (epoch 107.251) train_loss=282.60742188 time/batch=0.71s
13042/10943 (epoch 107.259) train_loss=506.44940186 time/batch=1.18s
13043/10943 (epoch 107.267) train_loss=393.19671631 time/batch=1.02s
13044/10943 (epoch 107.275) train_loss=161.33082581 time/batch=0.46s
13045/10943 (epoch 107.283) train_loss=265.69476318 time/batch=0.66s
13046/10943 (epoch 107.292) train_loss=420.94754028 time/batch=0.97s
13047/10943 (epoch 107.300) train_loss=421.67065430 time/batch=1.09s
13048/10943 (epoch 107.308) train_loss=314.93597412 time/batch=0.85s
13049/10943 (epoch 107.316) train_loss=278.56866455 time/batch=0.74s
13050/10943 (epoch 107.325) train_loss=329.33349609 time/batch=0.83s
13051/10943 (epoch 107.333) train_loss=113.88700104 time/batch=0.35s
13052/10943 (epoch 107.341) train_loss=243.36540222 time/batch=0.59s
13053/10943 (epoch 107.349) train_loss=266.06396484 time/batch=0.67s
13054/10943 (epoch 107.357) train_loss=306.18920898 time/batch=0.81s
13055/10943 (epoch 107.366) train_loss=122.60294342 time/batch=0.36s
13056/10943 (epoch 107.374) train_loss=194.69062805 time/batch=0.45s
13057/10943 (epoch 107.382) train_loss=131.51995850 time/batch=0.34s
13058/10943 (epoch 107.390) train_loss=270.04116821 time/batch=0.65s
13059/10943 (epoch 107.399) train_loss=302.91595459 time/batch=0.79s
13060/10943 (epoch 107.407) train_loss=352.64691162 time/batch=0.89s
13061/10943 (epoch 107.415) train_loss=296.91278076 time/batch=0.81s
13062/10943 (epoch 107.423) train_loss=354.63604736 time/batch=0.91s
13063/10943 (epoch 107.432) train_loss=387.22317505 time/batch=1.10s
13064/10943 (epoch 107.440) train_loss=136.04028320 time/batch=0.41s
13065/10943 (epoch 107.448) train_loss=193.55693054 time/batch=0.47s
13066/10943 (epoch 107.456) train_loss=216.29333496 time/batch=0.53s
13067/10943 (epoch 107.464) train_loss=257.69842529 time/batch=0.63s
13068/10943 (epoch 107.473) train_loss=237.80090332 time/batch=0.62s
13069/10943 (epoch 107.481) train_loss=362.25860596 time/batch=1.07s
13070/10943 (epoch 107.489) train_loss=293.62554932 time/batch=0.79s
13071/10943 (epoch 107.497) train_loss=297.88427734 time/batch=0.78s
13072/10943 (epoch 107.506) train_loss=334.26919556 time/batch=0.84s
13073/10943 (epoch 107.514) train_loss=259.61434937 time/batch=0.67s
13074/10943 (epoch 107.522) train_loss=216.12597656 time/batch=0.58s
13075/10943 (epoch 107.530) train_loss=283.25299072 time/batch=0.70s
13076/10943 (epoch 107.538) train_loss=229.66282654 time/batch=0.62s
13077/10943 (epoch 107.547) train_loss=153.32998657 time/batch=0.45s
13078/10943 (epoch 107.555) train_loss=288.24725342 time/batch=0.69s
13079/10943 (epoch 107.563) train_loss=298.28369141 time/batch=0.79s
13080/10943 (epoch 107.571) train_loss=262.14746094 time/batch=0.68s
13081/10943 (epoch 107.580) train_loss=195.83447266 time/batch=0.53s
13082/10943 (epoch 107.588) train_loss=323.89169312 time/batch=0.79s
13083/10943 (epoch 107.596) train_loss=148.10104370 time/batch=0.40s
13084/10943 (epoch 107.604) train_loss=157.07272339 time/batch=0.43s
13085/10943 (epoch 107.612) train_loss=313.81161499 time/batch=0.81s
13086/10943 (epoch 107.621) train_loss=231.70191956 time/batch=0.63s
13087/10943 (epoch 107.629) train_loss=134.28572083 time/batch=0.38s
13088/10943 (epoch 107.637) train_loss=163.96368408 time/batch=0.43s
13089/10943 (epoch 107.645) train_loss=283.99917603 time/batch=0.81s
13090/10943 (epoch 107.654) train_loss=258.36444092 time/batch=0.70s
13091/10943 (epoch 107.662) train_loss=266.41607666 time/batch=0.67s
13092/10943 (epoch 107.670) train_loss=245.50691223 time/batch=0.63s
13093/10943 (epoch 107.678) train_loss=234.47181702 time/batch=0.62s
13094/10943 (epoch 107.686) train_loss=179.67594910 time/batch=0.47s
13095/10943 (epoch 107.695) train_loss=191.08770752 time/batch=0.47s
13096/10943 (epoch 107.703) train_loss=188.07452393 time/batch=0.51s
13097/10943 (epoch 107.711) train_loss=248.21455383 time/batch=0.63s
13098/10943 (epoch 107.719) train_loss=289.16833496 time/batch=0.72s
13099/10943 (epoch 107.728) train_loss=219.58563232 time/batch=0.60s
13100/10943 (epoch 107.736) train_loss=259.87246704 time/batch=0.72s
13101/10943 (epoch 107.744) train_loss=222.84857178 time/batch=0.60s
13102/10943 (epoch 107.752) train_loss=165.08193970 time/batch=0.52s
13103/10943 (epoch 107.760) train_loss=212.23474121 time/batch=0.57s
13104/10943 (epoch 107.769) train_loss=206.66848755 time/batch=0.57s
setting learning rate to 0.0008097
  saved to metadata/gru_dropout-9_nov_folkwiki-20181207-173447_epoch63.pkl
