vocabulary size: 226
n tunes: 26239
n train tunes: 24959.0
n validation tunes: 1280.0
7156/19499 (epoch 18.349) train_loss=203.08282471 time/batch=0.78s
7157/19499 (epoch 18.352) train_loss=210.34707642 time/batch=0.86s
7158/19499 (epoch 18.355) train_loss=252.10234070 time/batch=0.96s
7159/19499 (epoch 18.357) train_loss=190.43170166 time/batch=0.80s
7160/19499 (epoch 18.360) train_loss=246.85993958 time/batch=0.95s
7161/19499 (epoch 18.362) train_loss=421.61785889 time/batch=1.51s
7162/19499 (epoch 18.365) train_loss=215.12303162 time/batch=0.97s
7163/19499 (epoch 18.367) train_loss=131.72206116 time/batch=0.56s
7164/19499 (epoch 18.370) train_loss=287.73107910 time/batch=1.01s
7165/19499 (epoch 18.373) train_loss=157.22248840 time/batch=0.73s
7166/19499 (epoch 18.375) train_loss=150.03561401 time/batch=0.65s
7167/19499 (epoch 18.378) train_loss=143.01904297 time/batch=0.60s
7168/19499 (epoch 18.380) train_loss=90.25916290 time/batch=0.36s
7169/19499 (epoch 18.383) train_loss=179.72567749 time/batch=0.66s
7170/19499 (epoch 18.385) train_loss=163.66717529 time/batch=0.70s
7171/19499 (epoch 18.388) train_loss=195.42233276 time/batch=0.82s
7172/19499 (epoch 18.390) train_loss=276.24893188 time/batch=1.08s
7173/19499 (epoch 18.393) train_loss=123.44470215 time/batch=0.58s
7174/19499 (epoch 18.396) train_loss=366.85040283 time/batch=1.29s
7175/19499 (epoch 18.398) train_loss=283.94689941 time/batch=1.14s
7176/19499 (epoch 18.401) train_loss=192.66290283 time/batch=0.87s
7177/19499 (epoch 18.403) train_loss=190.15411377 time/batch=0.82s
7178/19499 (epoch 18.406) train_loss=282.44024658 time/batch=1.09s
7179/19499 (epoch 18.408) train_loss=195.93864441 time/batch=0.88s
7180/19499 (epoch 18.411) train_loss=104.66421509 time/batch=0.47s
7181/19499 (epoch 18.414) train_loss=86.61157227 time/batch=0.34s
7182/19499 (epoch 18.416) train_loss=273.65423584 time/batch=0.98s
7183/19499 (epoch 18.419) train_loss=176.89093018 time/batch=0.79s
7184/19499 (epoch 18.421) train_loss=186.73313904 time/batch=0.75s
7185/19499 (epoch 18.424) train_loss=222.47346497 time/batch=0.88s
7186/19499 (epoch 18.426) train_loss=180.56921387 time/batch=0.76s
7187/19499 (epoch 18.429) train_loss=266.57608032 time/batch=1.01s
7188/19499 (epoch 18.432) train_loss=424.60614014 time/batch=1.51s
7189/19499 (epoch 18.434) train_loss=249.11587524 time/batch=1.09s
7190/19499 (epoch 18.437) train_loss=125.70399475 time/batch=0.58s
7191/19499 (epoch 18.439) train_loss=111.50141907 time/batch=0.43s
7192/19499 (epoch 18.442) train_loss=147.04962158 time/batch=0.57s
7193/19499 (epoch 18.444) train_loss=195.69201660 time/batch=0.76s
7194/19499 (epoch 18.447) train_loss=164.02655029 time/batch=0.70s
7195/19499 (epoch 18.449) train_loss=169.18574524 time/batch=0.69s
7196/19499 (epoch 18.452) train_loss=225.33148193 time/batch=0.89s
7197/19499 (epoch 18.455) train_loss=289.44885254 time/batch=1.10s
7198/19499 (epoch 18.457) train_loss=390.30361938 time/batch=1.43s
7199/19499 (epoch 18.460) train_loss=243.10494995 time/batch=1.07s
7200/19499 (epoch 18.462) train_loss=239.09231567 time/batch=0.98s
7201/19499 (epoch 18.465) train_loss=236.93635559 time/batch=0.97s
7202/19499 (epoch 18.467) train_loss=106.10238647 time/batch=0.51s
7203/19499 (epoch 18.470) train_loss=127.38983917 time/batch=0.52s
7204/19499 (epoch 18.473) train_loss=202.06149292 time/batch=0.78s
7205/19499 (epoch 18.475) train_loss=134.04051208 time/batch=0.59s
7206/19499 (epoch 18.478) train_loss=340.52056885 time/batch=1.20s
7207/19499 (epoch 18.480) train_loss=204.86801147 time/batch=0.87s
7208/19499 (epoch 18.483) train_loss=184.73751831 time/batch=0.82s
7209/19499 (epoch 18.485) train_loss=285.84918213 time/batch=1.14s
7210/19499 (epoch 18.488) train_loss=269.44256592 time/batch=1.08s
7211/19499 (epoch 18.490) train_loss=168.02465820 time/batch=0.75s
7212/19499 (epoch 18.493) train_loss=302.06408691 time/batch=1.12s
7213/19499 (epoch 18.496) train_loss=144.75297546 time/batch=0.68s
7214/19499 (epoch 18.498) train_loss=220.94010925 time/batch=0.83s
7215/19499 (epoch 18.501) train_loss=253.79525757 time/batch=1.00s
7216/19499 (epoch 18.503) train_loss=256.01458740 time/batch=1.05s
7217/19499 (epoch 18.506) train_loss=220.22572327 time/batch=0.95s
7218/19499 (epoch 18.508) train_loss=350.97183228 time/batch=1.30s
7219/19499 (epoch 18.511) train_loss=215.57244873 time/batch=0.98s
7220/19499 (epoch 18.514) train_loss=135.82164001 time/batch=0.62s
7221/19499 (epoch 18.516) train_loss=155.78005981 time/batch=0.62s
7222/19499 (epoch 18.519) train_loss=267.24017334 time/batch=1.02s
7223/19499 (epoch 18.521) train_loss=182.02389526 time/batch=0.80s
7224/19499 (epoch 18.524) train_loss=176.72319031 time/batch=0.71s
7225/19499 (epoch 18.526) train_loss=231.55882263 time/batch=0.91s
7226/19499 (epoch 18.529) train_loss=227.07836914 time/batch=0.91s
7227/19499 (epoch 18.532) train_loss=199.87876892 time/batch=0.85s
7228/19499 (epoch 18.534) train_loss=260.47937012 time/batch=1.03s
7229/19499 (epoch 18.537) train_loss=176.58314514 time/batch=0.81s
7230/19499 (epoch 18.539) train_loss=222.60807800 time/batch=0.87s
7231/19499 (epoch 18.542) train_loss=161.32519531 time/batch=0.72s
7232/19499 (epoch 18.544) train_loss=265.47070312 time/batch=1.03s
7233/19499 (epoch 18.547) train_loss=251.10470581 time/batch=1.01s
7234/19499 (epoch 18.549) train_loss=201.13832092 time/batch=0.86s
7235/19499 (epoch 18.552) train_loss=316.58868408 time/batch=1.18s
7236/19499 (epoch 18.555) train_loss=407.33795166 time/batch=1.56s
7237/19499 (epoch 18.557) train_loss=150.22692871 time/batch=0.80s
7238/19499 (epoch 18.560) train_loss=123.23719788 time/batch=0.49s
7239/19499 (epoch 18.562) train_loss=347.21405029 time/batch=1.18s
7240/19499 (epoch 18.565) train_loss=177.45991516 time/batch=0.82s
7241/19499 (epoch 18.567) train_loss=144.23510742 time/batch=0.60s
7242/19499 (epoch 18.570) train_loss=120.60797119 time/batch=0.48s
7243/19499 (epoch 18.573) train_loss=126.58860016 time/batch=0.49s
7244/19499 (epoch 18.575) train_loss=162.30406189 time/batch=0.63s
7245/19499 (epoch 18.578) train_loss=322.23089600 time/batch=1.18s
7246/19499 (epoch 18.580) train_loss=149.64935303 time/batch=0.74s
7247/19499 (epoch 18.583) train_loss=153.54837036 time/batch=0.61s
7248/19499 (epoch 18.585) train_loss=185.82258606 time/batch=0.77s
7249/19499 (epoch 18.588) train_loss=155.77603149 time/batch=0.66s
7250/19499 (epoch 18.590) train_loss=226.03962708 time/batch=0.87s
7251/19499 (epoch 18.593) train_loss=171.41543579 time/batch=0.73s
7252/19499 (epoch 18.596) train_loss=151.28631592 time/batch=0.62s
7253/19499 (epoch 18.598) train_loss=192.52175903 time/batch=0.78s
7254/19499 (epoch 18.601) train_loss=192.60159302 time/batch=0.80s
7255/19499 (epoch 18.603) train_loss=181.49603271 time/batch=0.74s
7256/19499 (epoch 18.606) train_loss=252.18664551 time/batch=0.98s
7257/19499 (epoch 18.608) train_loss=262.05151367 time/batch=1.05s
7258/19499 (epoch 18.611) train_loss=139.43011475 time/batch=0.67s
7259/19499 (epoch 18.614) train_loss=191.33236694 time/batch=0.76s
7260/19499 (epoch 18.616) train_loss=177.45753479 time/batch=0.75s
7261/19499 (epoch 18.619) train_loss=198.68881226 time/batch=0.77s
7262/19499 (epoch 18.621) train_loss=202.98992920 time/batch=0.84s
7263/19499 (epoch 18.624) train_loss=176.22702026 time/batch=0.74s
7264/19499 (epoch 18.626) train_loss=311.17666626 time/batch=1.15s
7265/19499 (epoch 18.629) train_loss=253.10641479 time/batch=1.06s
7266/19499 (epoch 18.632) train_loss=141.31240845 time/batch=0.64s
7267/19499 (epoch 18.634) train_loss=197.70252991 time/batch=0.78s
7268/19499 (epoch 18.637) train_loss=191.71905518 time/batch=0.82s
7269/19499 (epoch 18.639) train_loss=150.88366699 time/batch=0.67s
7270/19499 (epoch 18.642) train_loss=306.92837524 time/batch=1.14s
7271/19499 (epoch 18.644) train_loss=123.34394073 time/batch=0.57s
7272/19499 (epoch 18.647) train_loss=169.93374634 time/batch=0.64s
7273/19499 (epoch 18.649) train_loss=115.17147827 time/batch=0.46s
7274/19499 (epoch 18.652) train_loss=232.59201050 time/batch=0.86s
7275/19499 (epoch 18.655) train_loss=231.18119812 time/batch=0.91s
7276/19499 (epoch 18.657) train_loss=189.81283569 time/batch=0.81s
7277/19499 (epoch 18.660) train_loss=113.81665039 time/batch=0.49s
7278/19499 (epoch 18.662) train_loss=241.99888611 time/batch=0.88s
7279/19499 (epoch 18.665) train_loss=216.75512695 time/batch=0.89s
7280/19499 (epoch 18.667) train_loss=272.45544434 time/batch=1.07s
7281/19499 (epoch 18.670) train_loss=143.06404114 time/batch=0.71s
7282/19499 (epoch 18.673) train_loss=393.61795044 time/batch=1.44s
7283/19499 (epoch 18.675) train_loss=152.65496826 time/batch=0.81s
7284/19499 (epoch 18.678) train_loss=155.60929871 time/batch=0.64s
7285/19499 (epoch 18.680) train_loss=220.03567505 time/batch=0.83s
7286/19499 (epoch 18.683) train_loss=172.80520630 time/batch=0.74s
7287/19499 (epoch 18.685) train_loss=244.88748169 time/batch=0.92s
7288/19499 (epoch 18.688) train_loss=230.07815552 time/batch=0.94s
7289/19499 (epoch 18.690) train_loss=315.03076172 time/batch=1.21s
7290/19499 (epoch 18.693) train_loss=231.94657898 time/batch=0.98s
7291/19499 (epoch 18.696) train_loss=195.38552856 time/batch=0.85s
7292/19499 (epoch 18.698) train_loss=213.90420532 time/batch=0.85s
7293/19499 (epoch 18.701) train_loss=194.82620239 time/batch=0.83s
7294/19499 (epoch 18.703) train_loss=233.51889038 time/batch=0.94s
7295/19499 (epoch 18.706) train_loss=259.72247314 time/batch=1.02s
7296/19499 (epoch 18.708) train_loss=192.30801392 time/batch=0.87s
7297/19499 (epoch 18.711) train_loss=268.12615967 time/batch=1.03s
7298/19499 (epoch 18.714) train_loss=157.79687500 time/batch=0.72s
7299/19499 (epoch 18.716) train_loss=161.54879761 time/batch=0.67s
7300/19499 (epoch 18.719) train_loss=269.03369141 time/batch=1.00s
7301/19499 (epoch 18.721) train_loss=297.09069824 time/batch=1.18s
7302/19499 (epoch 18.724) train_loss=162.07000732 time/batch=0.75s
7303/19499 (epoch 18.726) train_loss=195.68933105 time/batch=0.78s
7304/19499 (epoch 18.729) train_loss=275.60260010 time/batch=1.13s
7305/19499 (epoch 18.732) train_loss=161.79263306 time/batch=0.78s
7306/19499 (epoch 18.734) train_loss=149.41641235 time/batch=0.61s
7307/19499 (epoch 18.737) train_loss=294.87805176 time/batch=1.12s
7308/19499 (epoch 18.739) train_loss=173.34591675 time/batch=0.80s
7309/19499 (epoch 18.742) train_loss=274.03012085 time/batch=1.11s
7310/19499 (epoch 18.744) train_loss=159.50119019 time/batch=0.77s
7311/19499 (epoch 18.747) train_loss=287.43286133 time/batch=1.13s
7312/19499 (epoch 18.749) train_loss=347.62768555 time/batch=1.43s
7313/19499 (epoch 18.752) train_loss=155.80603027 time/batch=0.78s
7314/19499 (epoch 18.755) train_loss=127.59982300 time/batch=0.51s
7315/19499 (epoch 18.757) train_loss=197.71899414 time/batch=0.74s
7316/19499 (epoch 18.760) train_loss=219.66387939 time/batch=0.85s
7317/19499 (epoch 18.762) train_loss=200.42140198 time/batch=0.84s
7318/19499 (epoch 18.765) train_loss=196.62289429 time/batch=0.82s
7319/19499 (epoch 18.767) train_loss=194.52136230 time/batch=0.77s
7320/19499 (epoch 18.770) train_loss=199.33285522 time/batch=0.78s
7321/19499 (epoch 18.773) train_loss=256.27142334 time/batch=0.98s
7322/19499 (epoch 18.775) train_loss=212.06900024 time/batch=0.90s
7323/19499 (epoch 18.778) train_loss=302.99508667 time/batch=1.17s
7324/19499 (epoch 18.780) train_loss=339.42785645 time/batch=1.32s
7325/19499 (epoch 18.783) train_loss=257.11193848 time/batch=1.05s
7326/19499 (epoch 18.785) train_loss=215.50744629 time/batch=0.90s
7327/19499 (epoch 18.788) train_loss=328.49182129 time/batch=1.25s
7328/19499 (epoch 18.790) train_loss=192.59008789 time/batch=0.87s
7329/19499 (epoch 18.793) train_loss=207.16839600 time/batch=0.84s
7330/19499 (epoch 18.796) train_loss=234.96459961 time/batch=0.94s
7331/19499 (epoch 18.798) train_loss=168.38676453 time/batch=0.73s
7332/19499 (epoch 18.801) train_loss=132.29159546 time/batch=0.56s
7333/19499 (epoch 18.803) train_loss=212.45147705 time/batch=0.79s
7334/19499 (epoch 18.806) train_loss=142.83668518 time/batch=0.66s
7335/19499 (epoch 18.808) train_loss=158.81027222 time/batch=0.65s
7336/19499 (epoch 18.811) train_loss=136.69519043 time/batch=0.61s
7337/19499 (epoch 18.814) train_loss=248.58541870 time/batch=0.93s
7338/19499 (epoch 18.816) train_loss=317.84875488 time/batch=1.23s
7339/19499 (epoch 18.819) train_loss=177.42031860 time/batch=0.81s
7340/19499 (epoch 18.821) train_loss=194.60655212 time/batch=0.79s
7341/19499 (epoch 18.824) train_loss=196.86784363 time/batch=0.83s
7342/19499 (epoch 18.826) train_loss=255.68557739 time/batch=0.99s
7343/19499 (epoch 18.829) train_loss=204.31925964 time/batch=0.89s
7344/19499 (epoch 18.832) train_loss=200.60186768 time/batch=0.81s
7345/19499 (epoch 18.834) train_loss=147.87422180 time/batch=0.65s
7346/19499 (epoch 18.837) train_loss=178.57206726 time/batch=0.75s
7347/19499 (epoch 18.839) train_loss=207.80813599 time/batch=0.88s
7348/19499 (epoch 18.842) train_loss=214.17237854 time/batch=0.89s
7349/19499 (epoch 18.844) train_loss=178.93168640 time/batch=0.75s
7350/19499 (epoch 18.847) train_loss=158.39303589 time/batch=0.66s
7351/19499 (epoch 18.849) train_loss=145.44888306 time/batch=0.63s
7352/19499 (epoch 18.852) train_loss=193.43870544 time/batch=0.78s
7353/19499 (epoch 18.855) train_loss=235.94589233 time/batch=0.93s
7354/19499 (epoch 18.857) train_loss=154.33282471 time/batch=0.68s
7355/19499 (epoch 18.860) train_loss=187.38737488 time/batch=0.77s
7356/19499 (epoch 18.862) train_loss=212.10359192 time/batch=0.91s
7357/19499 (epoch 18.865) train_loss=172.50856018 time/batch=0.73s
7358/19499 (epoch 18.867) train_loss=148.69091797 time/batch=0.62s
7359/19499 (epoch 18.870) train_loss=261.50238037 time/batch=1.10s
7360/19499 (epoch 18.873) train_loss=204.40148926 time/batch=0.89s
7361/19499 (epoch 18.875) train_loss=146.01025391 time/batch=0.65s
7362/19499 (epoch 18.878) train_loss=149.31428528 time/batch=0.65s
7363/19499 (epoch 18.880) train_loss=146.16700745 time/batch=0.61s
7364/19499 (epoch 18.883) train_loss=226.94763184 time/batch=0.89s
7365/19499 (epoch 18.885) train_loss=191.52265930 time/batch=0.87s
7366/19499 (epoch 18.888) train_loss=195.46359253 time/batch=0.82s
7367/19499 (epoch 18.891) train_loss=156.55838013 time/batch=0.68s
7368/19499 (epoch 18.893) train_loss=193.72325134 time/batch=0.79s
7369/19499 (epoch 18.896) train_loss=151.79014587 time/batch=0.67s
7370/19499 (epoch 18.898) train_loss=199.41287231 time/batch=0.78s
7371/19499 (epoch 18.901) train_loss=215.28189087 time/batch=0.87s
7372/19499 (epoch 18.903) train_loss=170.04473877 time/batch=0.73s
7373/19499 (epoch 18.906) train_loss=149.20283508 time/batch=0.64s
7374/19499 (epoch 18.908) train_loss=209.75531006 time/batch=0.81s
7375/19499 (epoch 18.911) train_loss=167.35284424 time/batch=0.72s
7376/19499 (epoch 18.914) train_loss=148.02374268 time/batch=0.64s
7377/19499 (epoch 18.916) train_loss=213.96810913 time/batch=0.87s
7378/19499 (epoch 18.919) train_loss=152.01620483 time/batch=0.68s
7379/19499 (epoch 18.921) train_loss=160.66998291 time/batch=0.65s
7380/19499 (epoch 18.924) train_loss=195.27040100 time/batch=0.79s
7381/19499 (epoch 18.926) train_loss=161.70001221 time/batch=0.67s
7382/19499 (epoch 18.929) train_loss=148.06578064 time/batch=0.64s
7383/19499 (epoch 18.932) train_loss=160.77127075 time/batch=0.65s
7384/19499 (epoch 18.934) train_loss=218.23657227 time/batch=0.87s
7385/19499 (epoch 18.937) train_loss=163.05874634 time/batch=0.74s
7386/19499 (epoch 18.939) train_loss=164.42712402 time/batch=0.67s
7387/19499 (epoch 18.942) train_loss=156.62710571 time/batch=0.67s
7388/19499 (epoch 18.944) train_loss=174.71194458 time/batch=0.87s
7389/19499 (epoch 18.947) train_loss=166.17826843 time/batch=0.71s
7390/19499 (epoch 18.949) train_loss=170.89666748 time/batch=0.69s
7391/19499 (epoch 18.952) train_loss=151.74418640 time/batch=0.67s
7392/19499 (epoch 18.955) train_loss=523.83319092 time/batch=1.77s
7393/19499 (epoch 18.957) train_loss=451.75335693 time/batch=1.75s
7394/19499 (epoch 18.960) train_loss=266.00314331 time/batch=1.17s
7395/19499 (epoch 18.962) train_loss=996.93902588 time/batch=3.55s
7396/19499 (epoch 18.965) train_loss=312.84353638 time/batch=1.64s
7397/19499 (epoch 18.967) train_loss=159.03375244 time/batch=0.74s
7398/19499 (epoch 18.970) train_loss=663.97912598 time/batch=2.25s
7399/19499 (epoch 18.973) train_loss=890.55017090 time/batch=3.94s
7400/19499 (epoch 18.975) train_loss=598.96838379 time/batch=2.54s
7401/19499 (epoch 18.978) train_loss=343.04171753 time/batch=1.47s
7402/19499 (epoch 18.980) train_loss=633.22949219 time/batch=2.20s
7403/19499 (epoch 18.983) train_loss=126.79669952 time/batch=0.80s
7404/19499 (epoch 18.985) train_loss=191.57228088 time/batch=0.71s
7405/19499 (epoch 18.988) train_loss=601.88012695 time/batch=2.18s
7406/19499 (epoch 18.991) train_loss=224.31491089 time/batch=1.16s
7407/19499 (epoch 18.993) train_loss=916.23828125 time/batch=4.21s
7408/19499 (epoch 18.996) train_loss=263.06335449 time/batch=1.63s
7409/19499 (epoch 18.998) train_loss=290.94042969 time/batch=1.20s
7410/19499 (epoch 19.001) train_loss=538.64428711 time/batch=1.93s
7411/19499 (epoch 19.003) train_loss=153.07125854 time/batch=0.85s
7412/19499 (epoch 19.006) train_loss=460.65689087 time/batch=1.63s
7413/19499 (epoch 19.008) train_loss=194.15289307 time/batch=0.99s
7414/19499 (epoch 19.011) train_loss=239.87350464 time/batch=0.95s
7415/19499 (epoch 19.014) train_loss=226.97134399 time/batch=0.92s
7416/19499 (epoch 19.016) train_loss=288.97457886 time/batch=1.13s
7417/19499 (epoch 19.019) train_loss=319.54125977 time/batch=1.25s
7418/19499 (epoch 19.021) train_loss=195.64190674 time/batch=0.91s
7419/19499 (epoch 19.024) train_loss=462.35717773 time/batch=1.70s
7420/19499 (epoch 19.026) train_loss=195.99496460 time/batch=0.97s
7421/19499 (epoch 19.029) train_loss=460.87664795 time/batch=1.61s
7422/19499 (epoch 19.032) train_loss=437.54251099 time/batch=1.70s
7423/19499 (epoch 19.034) train_loss=158.87469482 time/batch=0.84s
7424/19499 (epoch 19.037) train_loss=124.07941437 time/batch=0.53s
7425/19499 (epoch 19.039) train_loss=761.43609619 time/batch=4.30s
7426/19499 (epoch 19.042) train_loss=224.70098877 time/batch=1.54s
7427/19499 (epoch 19.044) train_loss=177.48652649 time/batch=0.76s
7428/19499 (epoch 19.047) train_loss=413.91925049 time/batch=1.49s
7429/19499 (epoch 19.049) train_loss=129.37472534 time/batch=0.66s
7430/19499 (epoch 19.052) train_loss=113.65298462 time/batch=0.43s
7431/19499 (epoch 19.055) train_loss=490.01770020 time/batch=1.69s
7432/19499 (epoch 19.057) train_loss=650.01019287 time/batch=4.79s
7433/19499 (epoch 19.060) train_loss=190.63702393 time/batch=1.44s
7434/19499 (epoch 19.062) train_loss=126.54219055 time/batch=0.51s
7435/19499 (epoch 19.065) train_loss=142.58279419 time/batch=0.58s
7436/19499 (epoch 19.067) train_loss=218.54524231 time/batch=0.86s
7437/19499 (epoch 19.070) train_loss=394.56103516 time/batch=1.43s
7438/19499 (epoch 19.073) train_loss=265.55297852 time/batch=1.12s
7439/19499 (epoch 19.075) train_loss=282.84918213 time/batch=1.15s
7440/19499 (epoch 19.078) train_loss=137.67857361 time/batch=0.67s
7441/19499 (epoch 19.080) train_loss=130.24191284 time/batch=0.53s
7442/19499 (epoch 19.083) train_loss=374.19320679 time/batch=1.28s
7443/19499 (epoch 19.085) train_loss=290.74844360 time/batch=1.22s
7444/19499 (epoch 19.088) train_loss=123.09948730 time/batch=0.60s
7445/19499 (epoch 19.091) train_loss=262.46105957 time/batch=1.00s
7446/19499 (epoch 19.093) train_loss=339.63446045 time/batch=1.26s
7447/19499 (epoch 19.096) train_loss=118.05366516 time/batch=0.61s
7448/19499 (epoch 19.098) train_loss=309.85400391 time/batch=1.13s
7449/19499 (epoch 19.101) train_loss=420.42462158 time/batch=1.56s
7450/19499 (epoch 19.103) train_loss=232.13011169 time/batch=1.00s
7451/19499 (epoch 19.106) train_loss=300.69604492 time/batch=1.19s
7452/19499 (epoch 19.108) train_loss=141.09301758 time/batch=0.69s
7453/19499 (epoch 19.111) train_loss=279.76708984 time/batch=1.04s
7454/19499 (epoch 19.114) train_loss=222.36593628 time/batch=0.92s
7455/19499 (epoch 19.116) train_loss=296.97216797 time/batch=1.17s
7456/19499 (epoch 19.119) train_loss=142.26290894 time/batch=0.66s
7457/19499 (epoch 19.121) train_loss=501.30438232 time/batch=1.78s
7458/19499 (epoch 19.124) train_loss=143.84590149 time/batch=0.81s
7459/19499 (epoch 19.126) train_loss=94.78965759 time/batch=0.36s
7460/19499 (epoch 19.129) train_loss=407.24435425 time/batch=1.39s
7461/19499 (epoch 19.132) train_loss=196.61535645 time/batch=0.95s
7462/19499 (epoch 19.134) train_loss=169.87881470 time/batch=0.75s
7463/19499 (epoch 19.137) train_loss=302.89843750 time/batch=1.11s
7464/19499 (epoch 19.139) train_loss=359.61123657 time/batch=1.41s
7465/19499 (epoch 19.142) train_loss=519.93713379 time/batch=2.02s
7466/19499 (epoch 19.144) train_loss=261.36553955 time/batch=1.15s
7467/19499 (epoch 19.147) train_loss=138.61260986 time/batch=0.64s
7468/19499 (epoch 19.149) train_loss=404.00402832 time/batch=1.44s
7469/19499 (epoch 19.152) train_loss=123.64791870 time/batch=0.65s
7470/19499 (epoch 19.155) train_loss=188.29693604 time/batch=0.72s
7471/19499 (epoch 19.157) train_loss=427.69281006 time/batch=1.55s
7472/19499 (epoch 19.160) train_loss=165.37683105 time/batch=0.85s
7473/19499 (epoch 19.162) train_loss=182.33398438 time/batch=0.75s
7474/19499 (epoch 19.165) train_loss=113.02806091 time/batch=0.46s
7475/19499 (epoch 19.167) train_loss=400.07867432 time/batch=1.33s
7476/19499 (epoch 19.170) train_loss=107.26676941 time/batch=0.58s
7477/19499 (epoch 19.173) train_loss=188.19285583 time/batch=0.76s
7478/19499 (epoch 19.175) train_loss=326.62271118 time/batch=1.22s
7479/19499 (epoch 19.178) train_loss=106.16777039 time/batch=0.54s
7480/19499 (epoch 19.180) train_loss=219.15646362 time/batch=0.81s
7481/19499 (epoch 19.183) train_loss=258.11389160 time/batch=1.00s
7482/19499 (epoch 19.185) train_loss=142.37966919 time/batch=0.61s
7483/19499 (epoch 19.188) train_loss=437.38067627 time/batch=1.55s
7484/19499 (epoch 19.191) train_loss=129.52050781 time/batch=0.72s
7485/19499 (epoch 19.193) train_loss=86.92041016 time/batch=0.34s
7486/19499 (epoch 19.196) train_loss=281.28405762 time/batch=0.99s
7487/19499 (epoch 19.198) train_loss=471.45458984 time/batch=1.69s
7488/19499 (epoch 19.201) train_loss=290.76251221 time/batch=1.22s
7489/19499 (epoch 19.203) train_loss=108.95471191 time/batch=0.49s
7490/19499 (epoch 19.206) train_loss=148.22671509 time/batch=0.55s
7491/19499 (epoch 19.208) train_loss=219.90510559 time/batch=0.84s
7492/19499 (epoch 19.211) train_loss=315.51831055 time/batch=1.22s
7493/19499 (epoch 19.214) train_loss=369.34356689 time/batch=1.34s
7494/19499 (epoch 19.216) train_loss=177.02719116 time/batch=0.85s
7495/19499 (epoch 19.219) train_loss=341.42105103 time/batch=1.20s
7496/19499 (epoch 19.221) train_loss=420.38076782 time/batch=1.68s
7497/19499 (epoch 19.224) train_loss=226.16751099 time/batch=1.08s
7498/19499 (epoch 19.226) train_loss=313.78012085 time/batch=1.20s
7499/19499 (epoch 19.229) train_loss=355.83605957 time/batch=1.36s
7500/19499 (epoch 19.232) train_loss=329.93948364 time/batch=1.31s
7501/19499 (epoch 19.234) train_loss=291.16198730 time/batch=1.14s
7502/19499 (epoch 19.237) train_loss=237.57377625 time/batch=1.00s
7503/19499 (epoch 19.239) train_loss=263.44610596 time/batch=1.01s
7504/19499 (epoch 19.242) train_loss=332.89031982 time/batch=1.28s
7505/19499 (epoch 19.244) train_loss=372.17730713 time/batch=1.38s
7506/19499 (epoch 19.247) train_loss=290.37615967 time/batch=1.22s
7507/19499 (epoch 19.249) train_loss=267.82635498 time/batch=1.06s
7508/19499 (epoch 19.252) train_loss=379.85009766 time/batch=1.44s
7509/19499 (epoch 19.255) train_loss=171.44198608 time/batch=0.82s
7510/19499 (epoch 19.257) train_loss=162.60665894 time/batch=0.70s
7511/19499 (epoch 19.260) train_loss=362.86047363 time/batch=1.31s
7512/19499 (epoch 19.262) train_loss=381.83300781 time/batch=1.47s
7513/19499 (epoch 19.265) train_loss=118.12334442 time/batch=0.61s
7514/19499 (epoch 19.267) train_loss=242.35018921 time/batch=0.89s
7515/19499 (epoch 19.270) train_loss=119.64359283 time/batch=0.53s
7516/19499 (epoch 19.273) train_loss=156.35183716 time/batch=0.63s
7517/19499 (epoch 19.275) train_loss=134.01895142 time/batch=0.53s
7518/19499 (epoch 19.278) train_loss=212.97561646 time/batch=0.80s
7519/19499 (epoch 19.280) train_loss=132.31214905 time/batch=0.58s
7520/19499 (epoch 19.283) train_loss=271.16125488 time/batch=1.03s
7521/19499 (epoch 19.285) train_loss=216.53018188 time/batch=0.95s
7522/19499 (epoch 19.288) train_loss=288.01641846 time/batch=1.18s
7523/19499 (epoch 19.291) train_loss=128.36856079 time/batch=0.62s
7524/19499 (epoch 19.293) train_loss=217.99841309 time/batch=0.82s
7525/19499 (epoch 19.296) train_loss=140.22729492 time/batch=0.64s
7526/19499 (epoch 19.298) train_loss=103.81045532 time/batch=0.37s
7527/19499 (epoch 19.301) train_loss=176.80886841 time/batch=0.66s
7528/19499 (epoch 19.303) train_loss=304.24737549 time/batch=1.14s
7529/19499 (epoch 19.306) train_loss=249.80957031 time/batch=1.03s
7530/19499 (epoch 19.308) train_loss=156.80084229 time/batch=0.72s
7531/19499 (epoch 19.311) train_loss=292.83795166 time/batch=1.12s
7532/19499 (epoch 19.314) train_loss=176.93431091 time/batch=0.81s
7533/19499 (epoch 19.316) train_loss=277.65704346 time/batch=1.13s
7534/19499 (epoch 19.319) train_loss=164.04864502 time/batch=0.76s
7535/19499 (epoch 19.321) train_loss=168.08993530 time/batch=0.68s
7536/19499 (epoch 19.324) train_loss=111.04695129 time/batch=0.47s
7537/19499 (epoch 19.326) train_loss=197.67871094 time/batch=0.75s
7538/19499 (epoch 19.329) train_loss=185.01858521 time/batch=0.76s
7539/19499 (epoch 19.332) train_loss=218.27537537 time/batch=0.88s
7540/19499 (epoch 19.334) train_loss=254.67460632 time/batch=1.02s
7541/19499 (epoch 19.337) train_loss=251.58879089 time/batch=1.04s
7542/19499 (epoch 19.339) train_loss=249.37879944 time/batch=1.05s
