vocabulary size: 226
n tunes: 4083
n train tunes: 3891.0
n validation tunes: 192.0
21577/10943 (epoch 177.452) train_loss=74.25286102 time/batch=1.58s
21578/10943 (epoch 177.460) train_loss=25.38467026 time/batch=0.85s
21579/10943 (epoch 177.468) train_loss=27.55813789 time/batch=0.81s
21580/10943 (epoch 177.476) train_loss=64.41300201 time/batch=1.32s
21581/10943 (epoch 177.484) train_loss=51.98008728 time/batch=1.26s
21582/10943 (epoch 177.493) train_loss=31.36590004 time/batch=0.89s
21583/10943 (epoch 177.501) train_loss=19.90401459 time/batch=0.41s
21584/10943 (epoch 177.509) train_loss=27.32377815 time/batch=0.80s
21585/10943 (epoch 177.517) train_loss=54.68443298 time/batch=1.28s
21586/10943 (epoch 177.526) train_loss=33.96054077 time/batch=0.93s
21587/10943 (epoch 177.534) train_loss=19.50941086 time/batch=0.48s
21588/10943 (epoch 177.542) train_loss=23.42385483 time/batch=0.66s
21589/10943 (epoch 177.550) train_loss=18.22016144 time/batch=0.46s
21590/10943 (epoch 177.558) train_loss=29.55259705 time/batch=0.77s
21591/10943 (epoch 177.567) train_loss=27.21157074 time/batch=0.79s
21592/10943 (epoch 177.575) train_loss=37.66444778 time/batch=1.02s
21593/10943 (epoch 177.583) train_loss=39.60683823 time/batch=1.12s
21594/10943 (epoch 177.591) train_loss=18.96460724 time/batch=0.45s
21595/10943 (epoch 177.600) train_loss=37.16909027 time/batch=1.00s
21596/10943 (epoch 177.608) train_loss=98.21630096 time/batch=1.97s
21597/10943 (epoch 177.616) train_loss=24.41337013 time/batch=0.59s
21598/10943 (epoch 177.624) train_loss=26.26952934 time/batch=0.62s
21599/10943 (epoch 177.632) train_loss=66.67904663 time/batch=1.33s
21600/10943 (epoch 177.641) train_loss=46.95912552 time/batch=1.16s
21601/10943 (epoch 177.649) train_loss=21.20855522 time/batch=0.45s
21602/10943 (epoch 177.657) train_loss=40.59840393 time/batch=1.07s
21603/10943 (epoch 177.665) train_loss=24.92203903 time/batch=0.68s
21604/10943 (epoch 177.674) train_loss=23.81147385 time/batch=0.51s
21605/10943 (epoch 177.682) train_loss=23.07534599 time/batch=0.52s
21606/10943 (epoch 177.690) train_loss=49.53961945 time/batch=1.18s
21607/10943 (epoch 177.698) train_loss=33.57823181 time/batch=0.93s
21608/10943 (epoch 177.707) train_loss=40.31046295 time/batch=1.08s
21609/10943 (epoch 177.715) train_loss=36.81658554 time/batch=1.10s
21610/10943 (epoch 177.723) train_loss=26.71937943 time/batch=0.73s
21611/10943 (epoch 177.731) train_loss=31.57506180 time/batch=0.93s
21612/10943 (epoch 177.739) train_loss=18.89129639 time/batch=0.44s
21613/10943 (epoch 177.748) train_loss=47.12559509 time/batch=1.13s
21614/10943 (epoch 177.756) train_loss=26.33660507 time/batch=0.68s
21615/10943 (epoch 177.764) train_loss=19.74500275 time/batch=0.42s
21616/10943 (epoch 177.772) train_loss=51.38531494 time/batch=1.13s
21617/10943 (epoch 177.781) train_loss=80.13932800 time/batch=1.56s
21618/10943 (epoch 177.789) train_loss=32.87496948 time/batch=0.77s
21619/10943 (epoch 177.797) train_loss=53.80291748 time/batch=1.21s
21620/10943 (epoch 177.805) train_loss=39.88158417 time/batch=1.01s
21621/10943 (epoch 177.813) train_loss=47.13603973 time/batch=1.03s
21622/10943 (epoch 177.822) train_loss=36.30831146 time/batch=0.86s
21623/10943 (epoch 177.830) train_loss=70.87847900 time/batch=1.38s
21624/10943 (epoch 177.838) train_loss=40.89982986 time/batch=1.05s
21625/10943 (epoch 177.846) train_loss=29.40322113 time/batch=0.69s
21626/10943 (epoch 177.855) train_loss=37.01621628 time/batch=0.96s
21627/10943 (epoch 177.863) train_loss=57.93350983 time/batch=1.42s
21628/10943 (epoch 177.871) train_loss=27.66597748 time/batch=0.82s
21629/10943 (epoch 177.879) train_loss=35.16959381 time/batch=0.93s
21630/10943 (epoch 177.887) train_loss=20.98844528 time/batch=0.50s
21631/10943 (epoch 177.896) train_loss=36.65725708 time/batch=0.97s
21632/10943 (epoch 177.904) train_loss=91.99629211 time/batch=2.05s
21633/10943 (epoch 177.912) train_loss=40.65167618 time/batch=1.12s
21634/10943 (epoch 177.920) train_loss=31.59448814 time/batch=0.81s
21635/10943 (epoch 177.929) train_loss=23.14502144 time/batch=0.68s
21636/10943 (epoch 177.937) train_loss=40.93015289 time/batch=1.02s
21637/10943 (epoch 177.945) train_loss=46.86582947 time/batch=1.16s
21638/10943 (epoch 177.953) train_loss=29.71979523 time/batch=0.71s
21639/10943 (epoch 177.961) train_loss=21.25381279 time/batch=0.49s
21640/10943 (epoch 177.970) train_loss=23.22743225 time/batch=0.47s
21641/10943 (epoch 177.978) train_loss=29.94422531 time/batch=0.87s
21642/10943 (epoch 177.986) train_loss=51.03979492 time/batch=1.17s
21643/10943 (epoch 177.994) train_loss=29.99791908 time/batch=0.75s
21644/10943 (epoch 178.003) train_loss=29.02027130 time/batch=0.76s
21645/10943 (epoch 178.011) train_loss=28.86396408 time/batch=0.72s
21646/10943 (epoch 178.019) train_loss=27.27118301 time/batch=0.74s
21647/10943 (epoch 178.027) train_loss=19.95081711 time/batch=0.48s
21648/10943 (epoch 178.035) train_loss=27.28741074 time/batch=0.70s
21649/10943 (epoch 178.044) train_loss=24.21351433 time/batch=0.61s
21650/10943 (epoch 178.052) train_loss=30.48165512 time/batch=0.75s
21651/10943 (epoch 178.060) train_loss=23.28665733 time/batch=0.51s
21652/10943 (epoch 178.068) train_loss=33.20037842 time/batch=0.82s
21653/10943 (epoch 178.077) train_loss=34.26885986 time/batch=0.96s
21654/10943 (epoch 178.085) train_loss=28.75458717 time/batch=0.77s
21655/10943 (epoch 178.093) train_loss=27.60536957 time/batch=0.70s
21656/10943 (epoch 178.101) train_loss=23.88074112 time/batch=0.58s
21657/10943 (epoch 178.109) train_loss=26.30653763 time/batch=0.72s
21658/10943 (epoch 178.118) train_loss=21.34915543 time/batch=0.52s
21659/10943 (epoch 178.126) train_loss=23.35534286 time/batch=0.52s
21660/10943 (epoch 178.134) train_loss=24.92281532 time/batch=0.57s
21661/10943 (epoch 178.142) train_loss=56.79758453 time/batch=1.38s
21662/10943 (epoch 178.151) train_loss=30.51782799 time/batch=0.80s
21663/10943 (epoch 178.159) train_loss=41.57557678 time/batch=1.12s
21664/10943 (epoch 178.167) train_loss=44.42867279 time/batch=0.97s
21665/10943 (epoch 178.175) train_loss=37.38965225 time/batch=0.87s
21666/10943 (epoch 178.184) train_loss=37.43045425 time/batch=0.83s
21667/10943 (epoch 178.192) train_loss=45.04628754 time/batch=2.01s
21668/10943 (epoch 178.200) train_loss=29.11750793 time/batch=0.89s
21669/10943 (epoch 178.208) train_loss=29.84856796 time/batch=0.74s
21670/10943 (epoch 178.216) train_loss=37.66615677 time/batch=0.94s
21671/10943 (epoch 178.225) train_loss=39.52861404 time/batch=0.89s
21672/10943 (epoch 178.233) train_loss=26.17578888 time/batch=0.63s
21673/10943 (epoch 178.241) train_loss=35.77055359 time/batch=0.79s
21674/10943 (epoch 178.249) train_loss=34.52259445 time/batch=0.86s
21675/10943 (epoch 178.258) train_loss=26.12925339 time/batch=0.78s
21676/10943 (epoch 178.266) train_loss=35.50533295 time/batch=0.80s
21677/10943 (epoch 178.274) train_loss=35.27342987 time/batch=0.96s
21678/10943 (epoch 178.282) train_loss=34.31170654 time/batch=0.87s
setting learning rate to 0.0007168
21679/10943 (epoch 178.290) train_loss=33.29550934 time/batch=1.00s
21680/10943 (epoch 178.299) train_loss=74.04716492 time/batch=1.65s
21681/10943 (epoch 178.307) train_loss=40.36963654 time/batch=1.09s
21682/10943 (epoch 178.315) train_loss=63.50082779 time/batch=1.39s
21683/10943 (epoch 178.323) train_loss=100.04664612 time/batch=1.88s
21684/10943 (epoch 178.332) train_loss=66.31285095 time/batch=1.41s
21685/10943 (epoch 178.340) train_loss=29.41780472 time/batch=0.89s
21686/10943 (epoch 178.348) train_loss=68.84648132 time/batch=1.52s
21687/10943 (epoch 178.356) train_loss=51.17571259 time/batch=1.35s
21688/10943 (epoch 178.364) train_loss=53.19805908 time/batch=1.34s
21689/10943 (epoch 178.373) train_loss=23.98875427 time/batch=0.63s
21690/10943 (epoch 178.381) train_loss=64.11203003 time/batch=1.48s
21691/10943 (epoch 178.389) train_loss=19.43081856 time/batch=0.60s
21692/10943 (epoch 178.397) train_loss=65.69784546 time/batch=1.61s
21693/10943 (epoch 178.406) train_loss=116.00711823 time/batch=2.48s
21694/10943 (epoch 178.414) train_loss=69.47862244 time/batch=1.52s
21695/10943 (epoch 178.422) train_loss=27.62058067 time/batch=0.77s
21696/10943 (epoch 178.430) train_loss=35.92262268 time/batch=1.04s
21697/10943 (epoch 178.438) train_loss=31.59363174 time/batch=0.95s
21698/10943 (epoch 178.447) train_loss=18.81999969 time/batch=0.44s
21699/10943 (epoch 178.455) train_loss=20.24665070 time/batch=0.55s
21700/10943 (epoch 178.463) train_loss=19.46338272 time/batch=0.53s
21701/10943 (epoch 178.471) train_loss=47.51233673 time/batch=1.18s
21702/10943 (epoch 178.480) train_loss=29.52011299 time/batch=0.85s
21703/10943 (epoch 178.488) train_loss=52.84966278 time/batch=1.31s
21704/10943 (epoch 178.496) train_loss=65.88009644 time/batch=1.89s
21705/10943 (epoch 178.504) train_loss=47.12141800 time/batch=1.28s
21706/10943 (epoch 178.512) train_loss=103.32704163 time/batch=2.53s
21707/10943 (epoch 178.521) train_loss=17.52099228 time/batch=0.57s
21708/10943 (epoch 178.529) train_loss=18.11925507 time/batch=0.36s
21709/10943 (epoch 178.537) train_loss=30.74341965 time/batch=0.90s
21710/10943 (epoch 178.545) train_loss=21.63274384 time/batch=0.75s
21711/10943 (epoch 178.554) train_loss=35.15026093 time/batch=1.03s
21712/10943 (epoch 178.562) train_loss=24.15516090 time/batch=0.73s
21713/10943 (epoch 178.570) train_loss=39.56010818 time/batch=1.10s
21714/10943 (epoch 178.578) train_loss=20.88595200 time/batch=0.44s
21715/10943 (epoch 178.586) train_loss=65.93506622 time/batch=1.37s
21716/10943 (epoch 178.595) train_loss=27.52064514 time/batch=0.85s
21717/10943 (epoch 178.603) train_loss=22.94620514 time/batch=0.57s
21718/10943 (epoch 178.611) train_loss=34.53007889 time/batch=1.02s
21719/10943 (epoch 178.619) train_loss=20.99098206 time/batch=0.48s
21720/10943 (epoch 178.628) train_loss=22.73288345 time/batch=0.62s
21721/10943 (epoch 178.636) train_loss=38.37855530 time/batch=1.05s
21722/10943 (epoch 178.644) train_loss=29.62498474 time/batch=0.88s
21723/10943 (epoch 178.652) train_loss=43.60795593 time/batch=1.20s
21724/10943 (epoch 178.660) train_loss=76.94587708 time/batch=2.64s
21725/10943 (epoch 178.669) train_loss=28.92720032 time/batch=1.04s
21726/10943 (epoch 178.677) train_loss=29.09092712 time/batch=0.91s
21727/10943 (epoch 178.685) train_loss=27.16399384 time/batch=0.77s
21728/10943 (epoch 178.693) train_loss=36.69409943 time/batch=0.96s
21729/10943 (epoch 178.702) train_loss=20.15878487 time/batch=0.50s
21730/10943 (epoch 178.710) train_loss=23.00829315 time/batch=0.57s
21731/10943 (epoch 178.718) train_loss=35.25512314 time/batch=0.84s
21732/10943 (epoch 178.726) train_loss=24.63241196 time/batch=0.68s
21733/10943 (epoch 178.735) train_loss=27.55118942 time/batch=0.78s
21734/10943 (epoch 178.743) train_loss=19.10721970 time/batch=0.42s
21735/10943 (epoch 178.751) train_loss=42.97879791 time/batch=1.12s
21736/10943 (epoch 178.759) train_loss=21.16953468 time/batch=0.56s
21737/10943 (epoch 178.767) train_loss=32.87237930 time/batch=0.78s
21738/10943 (epoch 178.776) train_loss=31.39472008 time/batch=0.84s
21739/10943 (epoch 178.784) train_loss=25.34650421 time/batch=0.70s
21740/10943 (epoch 178.792) train_loss=20.34068680 time/batch=0.50s
21741/10943 (epoch 178.800) train_loss=30.00287247 time/batch=0.80s
21742/10943 (epoch 178.809) train_loss=38.35230637 time/batch=1.01s
21743/10943 (epoch 178.817) train_loss=46.70411682 time/batch=1.21s
21744/10943 (epoch 178.825) train_loss=49.10846329 time/batch=1.25s
21745/10943 (epoch 178.833) train_loss=28.51151276 time/batch=0.80s
21746/10943 (epoch 178.841) train_loss=29.16854858 time/batch=0.79s
21747/10943 (epoch 178.850) train_loss=19.14694595 time/batch=0.47s
21748/10943 (epoch 178.858) train_loss=23.80382729 time/batch=0.56s
21749/10943 (epoch 178.866) train_loss=34.14314270 time/batch=0.94s
21750/10943 (epoch 178.874) train_loss=33.86288071 time/batch=1.00s
21751/10943 (epoch 178.883) train_loss=33.23559952 time/batch=0.96s
21752/10943 (epoch 178.891) train_loss=27.93758392 time/batch=0.80s
21753/10943 (epoch 178.899) train_loss=43.00916290 time/batch=1.11s
21754/10943 (epoch 178.907) train_loss=25.35173798 time/batch=0.67s
21755/10943 (epoch 178.915) train_loss=97.22840881 time/batch=3.68s
21756/10943 (epoch 178.924) train_loss=31.05128098 time/batch=1.19s
21757/10943 (epoch 178.932) train_loss=40.00884247 time/batch=1.01s
21758/10943 (epoch 178.940) train_loss=33.40636063 time/batch=0.92s
21759/10943 (epoch 178.948) train_loss=19.66019440 time/batch=0.47s
21760/10943 (epoch 178.957) train_loss=27.11226082 time/batch=0.61s
21761/10943 (epoch 178.965) train_loss=34.10281754 time/batch=0.97s
21762/10943 (epoch 178.973) train_loss=22.13682938 time/batch=0.56s
21763/10943 (epoch 178.981) train_loss=37.05529022 time/batch=1.02s
21764/10943 (epoch 178.989) train_loss=33.29419708 time/batch=0.99s
21765/10943 (epoch 178.998) train_loss=26.70857239 time/batch=0.78s
21766/10943 (epoch 179.006) train_loss=23.72298431 time/batch=0.67s
21767/10943 (epoch 179.014) train_loss=21.11305237 time/batch=0.51s
21768/10943 (epoch 179.022) train_loss=26.46296692 time/batch=0.69s
21769/10943 (epoch 179.031) train_loss=23.10112762 time/batch=0.59s
21770/10943 (epoch 179.039) train_loss=35.60514832 time/batch=1.01s
21771/10943 (epoch 179.047) train_loss=35.03369904 time/batch=1.03s
21772/10943 (epoch 179.055) train_loss=39.10981750 time/batch=1.14s
21773/10943 (epoch 179.063) train_loss=26.11987686 time/batch=0.69s
21774/10943 (epoch 179.072) train_loss=35.60448837 time/batch=1.05s
21775/10943 (epoch 179.080) train_loss=25.93106461 time/batch=0.80s
21776/10943 (epoch 179.088) train_loss=21.00333786 time/batch=0.53s
21777/10943 (epoch 179.096) train_loss=27.36643982 time/batch=0.74s
21778/10943 (epoch 179.105) train_loss=26.31543732 time/batch=0.67s
21779/10943 (epoch 179.113) train_loss=30.56336403 time/batch=0.82s
21780/10943 (epoch 179.121) train_loss=22.52053833 time/batch=0.62s
21781/10943 (epoch 179.129) train_loss=22.52029800 time/batch=0.58s
21782/10943 (epoch 179.137) train_loss=32.75099182 time/batch=0.90s
21783/10943 (epoch 179.146) train_loss=23.61959457 time/batch=0.62s
21784/10943 (epoch 179.154) train_loss=22.81264114 time/batch=0.58s
21785/10943 (epoch 179.162) train_loss=26.35623741 time/batch=0.73s
21786/10943 (epoch 179.170) train_loss=28.00306320 time/batch=0.72s
21787/10943 (epoch 179.179) train_loss=25.02391815 time/batch=0.71s
21788/10943 (epoch 179.187) train_loss=27.06040382 time/batch=0.77s
21789/10943 (epoch 179.195) train_loss=36.54491806 time/batch=0.89s
21790/10943 (epoch 179.203) train_loss=34.80818939 time/batch=0.93s
21791/10943 (epoch 179.212) train_loss=31.09134483 time/batch=0.80s
21792/10943 (epoch 179.220) train_loss=31.53736115 time/batch=0.85s
21793/10943 (epoch 179.228) train_loss=35.84818268 time/batch=0.88s
21794/10943 (epoch 179.236) train_loss=38.04936218 time/batch=1.12s
21795/10943 (epoch 179.244) train_loss=37.80272675 time/batch=0.99s
21796/10943 (epoch 179.253) train_loss=28.79623413 time/batch=0.73s
21797/10943 (epoch 179.261) train_loss=27.02850723 time/batch=0.71s
21798/10943 (epoch 179.269) train_loss=34.69898224 time/batch=0.87s
21799/10943 (epoch 179.277) train_loss=26.95588303 time/batch=0.85s
setting learning rate to 0.0006953
21800/10943 (epoch 179.286) train_loss=70.26983643 time/batch=1.73s
21801/10943 (epoch 179.294) train_loss=20.07308960 time/batch=0.66s
21802/10943 (epoch 179.302) train_loss=16.07843399 time/batch=0.38s
21803/10943 (epoch 179.310) train_loss=50.92596817 time/batch=1.24s
21804/10943 (epoch 179.318) train_loss=88.74022675 time/batch=1.84s
21805/10943 (epoch 179.327) train_loss=36.47231293 time/batch=1.04s
21806/10943 (epoch 179.335) train_loss=24.70343399 time/batch=0.71s
21807/10943 (epoch 179.343) train_loss=23.48797417 time/batch=0.63s
21808/10943 (epoch 179.351) train_loss=28.59243774 time/batch=0.84s
21809/10943 (epoch 179.360) train_loss=32.76605225 time/batch=1.04s
21810/10943 (epoch 179.368) train_loss=55.97037888 time/batch=1.47s
21811/10943 (epoch 179.376) train_loss=68.96231842 time/batch=1.90s
21812/10943 (epoch 179.384) train_loss=167.25918579 time/batch=3.84s
21813/10943 (epoch 179.392) train_loss=54.46459198 time/batch=1.46s
21814/10943 (epoch 179.401) train_loss=36.23525620 time/batch=1.02s
21815/10943 (epoch 179.409) train_loss=33.82424545 time/batch=1.07s
21816/10943 (epoch 179.417) train_loss=56.79104233 time/batch=1.42s
21817/10943 (epoch 179.425) train_loss=59.45530701 time/batch=1.54s
21818/10943 (epoch 179.434) train_loss=26.15665054 time/batch=0.91s
21819/10943 (epoch 179.442) train_loss=90.01544189 time/batch=2.03s
21820/10943 (epoch 179.450) train_loss=47.30721283 time/batch=1.37s
21821/10943 (epoch 179.458) train_loss=18.80640221 time/batch=0.56s
21822/10943 (epoch 179.466) train_loss=44.65348816 time/batch=1.21s
21823/10943 (epoch 179.475) train_loss=21.37465668 time/batch=0.60s
21824/10943 (epoch 179.483) train_loss=38.29277802 time/batch=1.12s
21825/10943 (epoch 179.491) train_loss=52.37824249 time/batch=1.33s
21826/10943 (epoch 179.499) train_loss=24.13648987 time/batch=0.83s
21827/10943 (epoch 179.508) train_loss=32.91022491 time/batch=1.05s
21828/10943 (epoch 179.516) train_loss=27.52745438 time/batch=0.90s
21829/10943 (epoch 179.524) train_loss=17.84055328 time/batch=0.55s
21830/10943 (epoch 179.532) train_loss=16.63541794 time/batch=0.33s
21831/10943 (epoch 179.540) train_loss=20.37533379 time/batch=0.56s
21832/10943 (epoch 179.549) train_loss=21.44835472 time/batch=0.55s
21833/10943 (epoch 179.557) train_loss=54.68799973 time/batch=1.31s
21834/10943 (epoch 179.565) train_loss=68.27724457 time/batch=1.60s
21835/10943 (epoch 179.573) train_loss=65.42099762 time/batch=1.58s
21836/10943 (epoch 179.582) train_loss=21.55534172 time/batch=0.69s
21837/10943 (epoch 179.590) train_loss=58.93458176 time/batch=1.28s
21838/10943 (epoch 179.598) train_loss=39.04553604 time/batch=1.17s
21839/10943 (epoch 179.606) train_loss=25.53911972 time/batch=0.84s
21840/10943 (epoch 179.614) train_loss=17.24233627 time/batch=0.41s
21841/10943 (epoch 179.623) train_loss=30.50271416 time/batch=0.96s
21842/10943 (epoch 179.631) train_loss=38.43874741 time/batch=1.15s
21843/10943 (epoch 179.639) train_loss=17.51178360 time/batch=0.45s
21844/10943 (epoch 179.647) train_loss=39.35267639 time/batch=1.13s
21845/10943 (epoch 179.656) train_loss=29.09447289 time/batch=0.87s
21846/10943 (epoch 179.664) train_loss=22.86872864 time/batch=0.73s
21847/10943 (epoch 179.672) train_loss=26.98075485 time/batch=0.85s
21848/10943 (epoch 179.680) train_loss=19.80881882 time/batch=0.57s
21849/10943 (epoch 179.689) train_loss=16.80401993 time/batch=0.41s
21850/10943 (epoch 179.697) train_loss=60.22087097 time/batch=1.82s
21851/10943 (epoch 179.705) train_loss=32.71471024 time/batch=1.04s
21852/10943 (epoch 179.713) train_loss=33.91571808 time/batch=0.88s
21853/10943 (epoch 179.721) train_loss=28.79194260 time/batch=0.82s
21854/10943 (epoch 179.730) train_loss=19.25432587 time/batch=0.45s
21855/10943 (epoch 179.738) train_loss=17.20992088 time/batch=0.39s
21856/10943 (epoch 179.746) train_loss=26.99248123 time/batch=0.80s
21857/10943 (epoch 179.754) train_loss=33.48135376 time/batch=1.06s
21858/10943 (epoch 179.763) train_loss=35.84395599 time/batch=1.07s
21859/10943 (epoch 179.771) train_loss=42.09687805 time/batch=1.19s
21860/10943 (epoch 179.779) train_loss=24.91194725 time/batch=0.81s
21861/10943 (epoch 179.787) train_loss=42.06545258 time/batch=1.17s
21862/10943 (epoch 179.795) train_loss=29.12527657 time/batch=0.99s
21863/10943 (epoch 179.804) train_loss=32.76202011 time/batch=1.07s
21864/10943 (epoch 179.812) train_loss=25.24694824 time/batch=0.77s
21865/10943 (epoch 179.820) train_loss=28.88217163 time/batch=0.95s
21866/10943 (epoch 179.828) train_loss=37.13585663 time/batch=1.10s
21867/10943 (epoch 179.837) train_loss=26.10502625 time/batch=0.88s
21868/10943 (epoch 179.845) train_loss=22.04649734 time/batch=0.63s
21869/10943 (epoch 179.853) train_loss=31.66616821 time/batch=0.93s
21870/10943 (epoch 179.861) train_loss=25.11896133 time/batch=0.71s
21871/10943 (epoch 179.869) train_loss=23.01725578 time/batch=0.62s
21872/10943 (epoch 179.878) train_loss=23.58450699 time/batch=0.74s
21873/10943 (epoch 179.886) train_loss=30.88571548 time/batch=0.91s
21874/10943 (epoch 179.894) train_loss=20.97127151 time/batch=0.60s
21875/10943 (epoch 179.902) train_loss=23.91032791 time/batch=0.69s
21876/10943 (epoch 179.911) train_loss=30.14161682 time/batch=0.96s
21877/10943 (epoch 179.919) train_loss=24.45242310 time/batch=0.73s
21878/10943 (epoch 179.927) train_loss=21.13476944 time/batch=0.59s
21879/10943 (epoch 179.935) train_loss=24.81493568 time/batch=0.72s
21880/10943 (epoch 179.943) train_loss=29.37937546 time/batch=0.82s
21881/10943 (epoch 179.952) train_loss=31.63150978 time/batch=0.99s
21882/10943 (epoch 179.960) train_loss=25.63161469 time/batch=0.75s
21883/10943 (epoch 179.968) train_loss=22.77095032 time/batch=0.73s
21884/10943 (epoch 179.976) train_loss=25.03129959 time/batch=0.74s
21885/10943 (epoch 179.985) train_loss=23.07565689 time/batch=0.66s
21886/10943 (epoch 179.993) train_loss=46.96504211 time/batch=1.19s
21887/10943 (epoch 180.001) train_loss=22.80915070 time/batch=0.72s
21888/10943 (epoch 180.009) train_loss=21.33274460 time/batch=0.55s
21889/10943 (epoch 180.017) train_loss=22.27511215 time/batch=0.62s
21890/10943 (epoch 180.026) train_loss=37.97585678 time/batch=1.18s
21891/10943 (epoch 180.034) train_loss=30.86536217 time/batch=0.90s
21892/10943 (epoch 180.042) train_loss=25.29123306 time/batch=0.68s
21893/10943 (epoch 180.050) train_loss=29.50139809 time/batch=0.78s
21894/10943 (epoch 180.059) train_loss=23.70112228 time/batch=0.74s
21895/10943 (epoch 180.067) train_loss=23.23958778 time/batch=0.76s
21896/10943 (epoch 180.075) train_loss=19.81462860 time/batch=0.46s
21897/10943 (epoch 180.083) train_loss=32.19668961 time/batch=0.93s
21898/10943 (epoch 180.091) train_loss=27.30283356 time/batch=0.79s
21899/10943 (epoch 180.100) train_loss=20.84436035 time/batch=0.49s
21900/10943 (epoch 180.108) train_loss=32.29876709 time/batch=0.91s
21901/10943 (epoch 180.116) train_loss=19.28715324 time/batch=0.51s
21902/10943 (epoch 180.124) train_loss=31.29343987 time/batch=0.89s
21903/10943 (epoch 180.133) train_loss=19.56618881 time/batch=0.48s
21904/10943 (epoch 180.141) train_loss=31.91133499 time/batch=0.84s
21905/10943 (epoch 180.149) train_loss=20.24514389 time/batch=0.57s
21906/10943 (epoch 180.157) train_loss=24.82932663 time/batch=0.68s
21907/10943 (epoch 180.166) train_loss=33.26530457 time/batch=0.92s
21908/10943 (epoch 180.174) train_loss=37.06405640 time/batch=1.02s
21909/10943 (epoch 180.182) train_loss=25.19799042 time/batch=0.66s
21910/10943 (epoch 180.190) train_loss=37.99347687 time/batch=0.98s
21911/10943 (epoch 180.198) train_loss=30.47208977 time/batch=0.98s
21912/10943 (epoch 180.207) train_loss=33.44759369 time/batch=1.00s
21913/10943 (epoch 180.215) train_loss=34.72639465 time/batch=0.96s
21914/10943 (epoch 180.223) train_loss=32.28215027 time/batch=1.00s
21915/10943 (epoch 180.231) train_loss=23.72088432 time/batch=0.61s
21916/10943 (epoch 180.240) train_loss=26.04573822 time/batch=0.61s
21917/10943 (epoch 180.248) train_loss=23.93479729 time/batch=0.71s
21918/10943 (epoch 180.256) train_loss=29.91181564 time/batch=0.84s
21919/10943 (epoch 180.264) train_loss=27.45994759 time/batch=0.78s
21920/10943 (epoch 180.272) train_loss=32.35596466 time/batch=0.80s
setting learning rate to 0.0006744
  saved to metadata/lstm_no_dropout-9_nov_folkwiki-20181112-164052.pkl
21921/10943 (epoch 180.281) train_loss=83.19147491 time/batch=2.01s
21922/10943 (epoch 180.289) train_loss=21.77207184 time/batch=0.75s
21923/10943 (epoch 180.297) train_loss=24.91569138 time/batch=0.93s
21924/10943 (epoch 180.305) train_loss=55.14180756 time/batch=1.46s
21925/10943 (epoch 180.314) train_loss=18.28679466 time/batch=0.59s
21926/10943 (epoch 180.322) train_loss=65.94712830 time/batch=1.56s
21927/10943 (epoch 180.330) train_loss=63.77120590 time/batch=1.46s
21928/10943 (epoch 180.338) train_loss=33.35903168 time/batch=0.95s
21929/10943 (epoch 180.346) train_loss=40.68737793 time/batch=1.13s
21930/10943 (epoch 180.355) train_loss=36.00530624 time/batch=1.09s
21931/10943 (epoch 180.363) train_loss=56.69754791 time/batch=1.34s
21932/10943 (epoch 180.371) train_loss=19.19692612 time/batch=0.69s
21933/10943 (epoch 180.379) train_loss=28.21205139 time/batch=0.97s
21934/10943 (epoch 180.388) train_loss=29.31103134 time/batch=0.89s
21935/10943 (epoch 180.396) train_loss=50.97444534 time/batch=1.33s
21936/10943 (epoch 180.404) train_loss=18.15460205 time/batch=0.53s
21937/10943 (epoch 180.412) train_loss=79.92189026 time/batch=1.94s
21938/10943 (epoch 180.420) train_loss=23.67835236 time/batch=0.90s
21939/10943 (epoch 180.429) train_loss=34.29723358 time/batch=1.03s
21940/10943 (epoch 180.437) train_loss=18.58300591 time/batch=0.49s
21941/10943 (epoch 180.445) train_loss=24.14593506 time/batch=0.77s
21942/10943 (epoch 180.453) train_loss=24.61764908 time/batch=0.80s
21943/10943 (epoch 180.462) train_loss=26.83394814 time/batch=0.79s
21944/10943 (epoch 180.470) train_loss=16.86745453 time/batch=0.49s
21945/10943 (epoch 180.478) train_loss=47.24579239 time/batch=1.23s
21946/10943 (epoch 180.486) train_loss=68.57241058 time/batch=1.70s
21947/10943 (epoch 180.494) train_loss=46.39862823 time/batch=1.25s
21948/10943 (epoch 180.503) train_loss=57.71213531 time/batch=1.44s
21949/10943 (epoch 180.511) train_loss=32.17092133 time/batch=1.02s
21950/10943 (epoch 180.519) train_loss=141.07948303 time/batch=3.72s
21951/10943 (epoch 180.527) train_loss=22.79863548 time/batch=0.85s
21952/10943 (epoch 180.536) train_loss=22.73482323 time/batch=0.52s
21953/10943 (epoch 180.544) train_loss=35.00591278 time/batch=1.06s
21954/10943 (epoch 180.552) train_loss=44.50592804 time/batch=1.23s
21955/10943 (epoch 180.560) train_loss=25.96099663 time/batch=0.96s
21956/10943 (epoch 180.568) train_loss=46.06802368 time/batch=1.39s
21957/10943 (epoch 180.577) train_loss=26.08888054 time/batch=0.88s
21958/10943 (epoch 180.585) train_loss=56.88290405 time/batch=1.65s
21959/10943 (epoch 180.593) train_loss=17.40544701 time/batch=0.49s
21960/10943 (epoch 180.601) train_loss=19.61903000 time/batch=0.53s
21961/10943 (epoch 180.610) train_loss=22.14748955 time/batch=0.72s
