vocabulary size: 226
n tunes: 4083
n train tunes: 3891.0
n validation tunes: 192.0
21829/10943 (epoch 179.524) train_loss=241.13732910 time/batch=0.60s
21830/10943 (epoch 179.532) train_loss=266.14538574 time/batch=0.68s
21831/10943 (epoch 179.540) train_loss=303.65167236 time/batch=0.81s
21832/10943 (epoch 179.549) train_loss=236.74604797 time/batch=0.62s
21833/10943 (epoch 179.557) train_loss=230.16435242 time/batch=0.59s
21834/10943 (epoch 179.565) train_loss=243.75273132 time/batch=0.62s
21835/10943 (epoch 179.573) train_loss=202.12966919 time/batch=0.54s
21836/10943 (epoch 179.582) train_loss=431.26538086 time/batch=0.97s
21837/10943 (epoch 179.590) train_loss=222.46083069 time/batch=0.60s
21838/10943 (epoch 179.598) train_loss=162.98828125 time/batch=0.44s
21839/10943 (epoch 179.606) train_loss=200.47018433 time/batch=0.51s
21840/10943 (epoch 179.614) train_loss=357.06207275 time/batch=0.97s
21841/10943 (epoch 179.623) train_loss=281.22186279 time/batch=0.75s
21842/10943 (epoch 179.631) train_loss=214.39395142 time/batch=0.56s
21843/10943 (epoch 179.639) train_loss=257.34152222 time/batch=0.65s
21844/10943 (epoch 179.647) train_loss=226.46272278 time/batch=0.61s
21845/10943 (epoch 179.656) train_loss=230.67306519 time/batch=0.63s
21846/10943 (epoch 179.664) train_loss=137.77659607 time/batch=0.37s
21847/10943 (epoch 179.672) train_loss=310.34020996 time/batch=0.76s
21848/10943 (epoch 179.680) train_loss=244.92266846 time/batch=0.65s
21849/10943 (epoch 179.689) train_loss=157.87484741 time/batch=0.40s
21850/10943 (epoch 179.697) train_loss=306.27713013 time/batch=0.74s
21851/10943 (epoch 179.705) train_loss=144.68853760 time/batch=0.42s
21852/10943 (epoch 179.713) train_loss=291.21936035 time/batch=0.73s
21853/10943 (epoch 179.721) train_loss=138.55200195 time/batch=0.39s
21854/10943 (epoch 179.730) train_loss=296.29187012 time/batch=0.69s
21855/10943 (epoch 179.738) train_loss=151.73689270 time/batch=0.47s
21856/10943 (epoch 179.746) train_loss=213.14672852 time/batch=0.55s
21857/10943 (epoch 179.754) train_loss=302.68054199 time/batch=0.76s
21858/10943 (epoch 179.763) train_loss=350.24060059 time/batch=0.85s
21859/10943 (epoch 179.771) train_loss=203.58406067 time/batch=0.54s
21860/10943 (epoch 179.779) train_loss=347.89398193 time/batch=0.81s
21861/10943 (epoch 179.787) train_loss=316.49002075 time/batch=0.82s
21862/10943 (epoch 179.795) train_loss=329.35931396 time/batch=0.83s
21863/10943 (epoch 179.804) train_loss=294.65472412 time/batch=0.79s
21864/10943 (epoch 179.812) train_loss=313.22717285 time/batch=0.84s
21865/10943 (epoch 179.820) train_loss=162.04544067 time/batch=0.49s
21866/10943 (epoch 179.828) train_loss=203.76708984 time/batch=0.50s
21867/10943 (epoch 179.837) train_loss=239.43566895 time/batch=0.58s
21868/10943 (epoch 179.845) train_loss=267.02203369 time/batch=0.70s
21869/10943 (epoch 179.853) train_loss=225.35714722 time/batch=0.65s
21870/10943 (epoch 179.861) train_loss=266.12344360 time/batch=0.66s
setting learning rate to 0.0006744
  saved to metadata/gru_no_dropout-9_nov_folkwiki-20181115-214759_epoch69.pkl
21871/10943 (epoch 179.869) train_loss=684.14355469 time/batch=1.66s
21872/10943 (epoch 179.878) train_loss=200.03164673 time/batch=0.63s
21873/10943 (epoch 179.886) train_loss=302.86508179 time/batch=0.77s
21874/10943 (epoch 179.894) train_loss=494.45263672 time/batch=1.19s
21875/10943 (epoch 179.902) train_loss=159.22836304 time/batch=0.47s
21876/10943 (epoch 179.911) train_loss=578.27124023 time/batch=1.27s
21877/10943 (epoch 179.919) train_loss=465.76800537 time/batch=1.18s
21878/10943 (epoch 179.927) train_loss=297.85070801 time/batch=0.79s
21879/10943 (epoch 179.935) train_loss=371.77490234 time/batch=0.93s
21880/10943 (epoch 179.943) train_loss=354.75729370 time/batch=0.89s
21881/10943 (epoch 179.952) train_loss=445.61889648 time/batch=1.11s
21882/10943 (epoch 179.960) train_loss=194.95777893 time/batch=0.57s
21883/10943 (epoch 179.968) train_loss=333.68188477 time/batch=0.81s
21884/10943 (epoch 179.976) train_loss=296.31707764 time/batch=0.73s
21885/10943 (epoch 179.985) train_loss=460.43081665 time/batch=1.10s
21886/10943 (epoch 179.993) train_loss=143.89929199 time/batch=0.42s
21887/10943 (epoch 180.001) train_loss=651.99243164 time/batch=1.59s
21888/10943 (epoch 180.009) train_loss=249.13684082 time/batch=0.74s
21889/10943 (epoch 180.017) train_loss=347.45611572 time/batch=0.83s
21890/10943 (epoch 180.026) train_loss=138.88082886 time/batch=0.40s
21891/10943 (epoch 180.034) train_loss=261.51181030 time/batch=0.64s
21892/10943 (epoch 180.042) train_loss=259.79595947 time/batch=0.67s
21893/10943 (epoch 180.050) train_loss=252.86201477 time/batch=0.65s
21894/10943 (epoch 180.059) train_loss=145.90240479 time/batch=0.40s
21895/10943 (epoch 180.067) train_loss=420.95486450 time/batch=1.01s
21896/10943 (epoch 180.075) train_loss=565.99255371 time/batch=1.40s
21897/10943 (epoch 180.083) train_loss=436.03082275 time/batch=1.04s
21898/10943 (epoch 180.091) train_loss=476.68386841 time/batch=1.19s
21899/10943 (epoch 180.100) train_loss=316.95214844 time/batch=0.84s
21900/10943 (epoch 180.108) train_loss=937.17028809 time/batch=3.11s
21901/10943 (epoch 180.116) train_loss=158.10403442 time/batch=0.72s
21902/10943 (epoch 180.124) train_loss=182.99423218 time/batch=0.43s
21903/10943 (epoch 180.133) train_loss=366.76995850 time/batch=0.85s
21904/10943 (epoch 180.141) train_loss=395.25027466 time/batch=1.02s
21905/10943 (epoch 180.149) train_loss=310.96948242 time/batch=0.80s
21906/10943 (epoch 180.157) train_loss=424.89941406 time/batch=1.16s
21907/10943 (epoch 180.166) train_loss=275.16632080 time/batch=0.73s
21908/10943 (epoch 180.174) train_loss=522.18005371 time/batch=1.35s
21909/10943 (epoch 180.182) train_loss=109.59098053 time/batch=0.39s
21910/10943 (epoch 180.190) train_loss=173.60366821 time/batch=0.44s
21911/10943 (epoch 180.198) train_loss=239.83569336 time/batch=0.59s
21912/10943 (epoch 180.207) train_loss=430.32180786 time/batch=1.00s
21913/10943 (epoch 180.215) train_loss=321.09628296 time/batch=0.83s
21914/10943 (epoch 180.223) train_loss=307.53054810 time/batch=0.82s
21915/10943 (epoch 180.231) train_loss=376.18426514 time/batch=0.97s
21916/10943 (epoch 180.240) train_loss=125.51101685 time/batch=0.38s
21917/10943 (epoch 180.248) train_loss=182.84313965 time/batch=0.44s
21918/10943 (epoch 180.256) train_loss=367.72265625 time/batch=0.86s
21919/10943 (epoch 180.264) train_loss=313.84686279 time/batch=0.85s
21920/10943 (epoch 180.272) train_loss=263.61425781 time/batch=0.71s
21921/10943 (epoch 180.281) train_loss=258.88647461 time/batch=0.66s
21922/10943 (epoch 180.289) train_loss=186.60098267 time/batch=0.50s
21923/10943 (epoch 180.297) train_loss=229.43737793 time/batch=0.56s
21924/10943 (epoch 180.305) train_loss=238.57890320 time/batch=0.62s
21925/10943 (epoch 180.314) train_loss=197.14614868 time/batch=0.54s
21926/10943 (epoch 180.322) train_loss=360.07385254 time/batch=0.89s
21927/10943 (epoch 180.330) train_loss=152.67175293 time/batch=0.45s
21928/10943 (epoch 180.338) train_loss=264.03759766 time/batch=0.65s
21929/10943 (epoch 180.346) train_loss=133.82278442 time/batch=0.38s
21930/10943 (epoch 180.355) train_loss=156.47146606 time/batch=0.39s
21931/10943 (epoch 180.363) train_loss=294.75360107 time/batch=0.79s
21932/10943 (epoch 180.371) train_loss=290.64312744 time/batch=0.76s
21933/10943 (epoch 180.379) train_loss=287.16821289 time/batch=0.75s
21934/10943 (epoch 180.388) train_loss=265.46408081 time/batch=0.67s
21935/10943 (epoch 180.396) train_loss=171.11941528 time/batch=0.46s
21936/10943 (epoch 180.404) train_loss=286.57894897 time/batch=0.72s
21937/10943 (epoch 180.412) train_loss=336.03149414 time/batch=0.88s
21938/10943 (epoch 180.420) train_loss=217.63198853 time/batch=0.60s
21939/10943 (epoch 180.429) train_loss=527.21704102 time/batch=1.61s
21940/10943 (epoch 180.437) train_loss=256.32647705 time/batch=0.72s
21941/10943 (epoch 180.445) train_loss=288.97958374 time/batch=0.72s
21942/10943 (epoch 180.453) train_loss=234.23008728 time/batch=0.61s
21943/10943 (epoch 180.462) train_loss=384.49725342 time/batch=0.96s
21944/10943 (epoch 180.470) train_loss=300.49621582 time/batch=0.79s
21945/10943 (epoch 180.478) train_loss=241.38191223 time/batch=0.64s
21946/10943 (epoch 180.486) train_loss=348.15356445 time/batch=0.90s
21947/10943 (epoch 180.494) train_loss=412.02783203 time/batch=1.01s
21948/10943 (epoch 180.503) train_loss=99.20167542 time/batch=0.36s
21949/10943 (epoch 180.511) train_loss=308.30487061 time/batch=0.76s
21950/10943 (epoch 180.519) train_loss=519.18353271 time/batch=1.67s
21951/10943 (epoch 180.527) train_loss=425.43154907 time/batch=1.10s
21952/10943 (epoch 180.536) train_loss=294.09130859 time/batch=0.75s
21953/10943 (epoch 180.544) train_loss=158.89646912 time/batch=0.44s
21954/10943 (epoch 180.552) train_loss=240.06105042 time/batch=0.60s
21955/10943 (epoch 180.560) train_loss=159.31271362 time/batch=0.44s
21956/10943 (epoch 180.568) train_loss=332.21472168 time/batch=0.89s
21957/10943 (epoch 180.577) train_loss=123.85354614 time/batch=0.37s
21958/10943 (epoch 180.585) train_loss=128.35964966 time/batch=0.35s
21959/10943 (epoch 180.593) train_loss=299.09768677 time/batch=0.72s
21960/10943 (epoch 180.601) train_loss=228.45210266 time/batch=0.61s
21961/10943 (epoch 180.610) train_loss=184.89204407 time/batch=0.48s
21962/10943 (epoch 180.618) train_loss=197.76750183 time/batch=0.52s
21963/10943 (epoch 180.626) train_loss=268.67974854 time/batch=0.67s
21964/10943 (epoch 180.634) train_loss=218.80111694 time/batch=0.57s
21965/10943 (epoch 180.643) train_loss=211.47908020 time/batch=0.54s
21966/10943 (epoch 180.651) train_loss=176.91578674 time/batch=0.47s
21967/10943 (epoch 180.659) train_loss=207.28024292 time/batch=0.53s
21968/10943 (epoch 180.667) train_loss=304.93963623 time/batch=0.77s
21969/10943 (epoch 180.675) train_loss=346.57745361 time/batch=0.84s
21970/10943 (epoch 180.684) train_loss=278.34509277 time/batch=0.72s
21971/10943 (epoch 180.692) train_loss=306.60046387 time/batch=0.81s
21972/10943 (epoch 180.700) train_loss=254.21934509 time/batch=0.70s
21973/10943 (epoch 180.708) train_loss=207.17819214 time/batch=0.56s
21974/10943 (epoch 180.717) train_loss=299.93725586 time/batch=0.75s
21975/10943 (epoch 180.725) train_loss=193.88406372 time/batch=0.52s
21976/10943 (epoch 180.733) train_loss=303.13189697 time/batch=0.78s
21977/10943 (epoch 180.741) train_loss=199.38119507 time/batch=0.55s
21978/10943 (epoch 180.749) train_loss=254.95767212 time/batch=0.68s
21979/10943 (epoch 180.758) train_loss=264.28320312 time/batch=0.70s
21980/10943 (epoch 180.766) train_loss=212.13154602 time/batch=0.56s
21981/10943 (epoch 180.774) train_loss=329.87847900 time/batch=0.81s
21982/10943 (epoch 180.782) train_loss=237.55139160 time/batch=0.61s
21983/10943 (epoch 180.791) train_loss=412.32095337 time/batch=0.99s
21984/10943 (epoch 180.799) train_loss=211.66564941 time/batch=0.64s
21985/10943 (epoch 180.807) train_loss=233.97128296 time/batch=0.63s
21986/10943 (epoch 180.815) train_loss=114.70764923 time/batch=0.33s
21987/10943 (epoch 180.823) train_loss=332.93869019 time/batch=0.89s
21988/10943 (epoch 180.832) train_loss=303.24154663 time/batch=0.87s
21989/10943 (epoch 180.840) train_loss=170.96051025 time/batch=0.62s
21990/10943 (epoch 180.848) train_loss=242.40997314 time/batch=0.69s
21991/10943 (epoch 180.856) train_loss=229.14837646 time/batch=0.62s
setting learning rate to 0.0006542
21992/10943 (epoch 180.865) train_loss=228.88891602 time/batch=0.59s
21993/10943 (epoch 180.873) train_loss=147.78656006 time/batch=0.40s
21994/10943 (epoch 180.881) train_loss=439.82775879 time/batch=0.98s
21995/10943 (epoch 180.889) train_loss=472.02868652 time/batch=1.19s
21996/10943 (epoch 180.897) train_loss=325.57412720 time/batch=0.84s
21997/10943 (epoch 180.906) train_loss=93.65914917 time/batch=0.30s
21998/10943 (epoch 180.914) train_loss=467.49533081 time/batch=1.05s
21999/10943 (epoch 180.922) train_loss=562.08282471 time/batch=1.47s
Validating
    loss:	319.203974

22000/10943 (epoch 180.930) train_loss=127.31591797 time/batch=2.11s
22001/10943 (epoch 180.939) train_loss=394.68249512 time/batch=0.93s
22002/10943 (epoch 180.947) train_loss=758.63476562 time/batch=1.79s
22003/10943 (epoch 180.955) train_loss=721.97363281 time/batch=1.67s
22004/10943 (epoch 180.963) train_loss=613.94775391 time/batch=1.39s
22005/10943 (epoch 180.971) train_loss=501.21170044 time/batch=1.25s
22006/10943 (epoch 180.980) train_loss=440.90182495 time/batch=1.17s
22007/10943 (epoch 180.988) train_loss=441.31838989 time/batch=1.17s
22008/10943 (epoch 180.996) train_loss=390.32150269 time/batch=1.01s
22009/10943 (epoch 181.004) train_loss=354.73541260 time/batch=0.96s
22010/10943 (epoch 181.013) train_loss=873.84399414 time/batch=3.10s
22011/10943 (epoch 181.021) train_loss=444.97842407 time/batch=1.42s
22012/10943 (epoch 181.029) train_loss=150.10168457 time/batch=0.45s
22013/10943 (epoch 181.037) train_loss=257.60086060 time/batch=0.66s
22014/10943 (epoch 181.045) train_loss=160.95806885 time/batch=0.47s
22015/10943 (epoch 181.054) train_loss=189.21199036 time/batch=0.47s
22016/10943 (epoch 181.062) train_loss=322.52136230 time/batch=0.84s
22017/10943 (epoch 181.070) train_loss=132.50189209 time/batch=0.38s
22018/10943 (epoch 181.078) train_loss=174.39419556 time/batch=0.43s
22019/10943 (epoch 181.087) train_loss=265.86810303 time/batch=0.68s
22020/10943 (epoch 181.095) train_loss=266.08361816 time/batch=0.68s
22021/10943 (epoch 181.103) train_loss=296.81494141 time/batch=0.80s
22022/10943 (epoch 181.111) train_loss=359.98107910 time/batch=0.93s
22023/10943 (epoch 181.120) train_loss=230.95280457 time/batch=0.64s
22024/10943 (epoch 181.128) train_loss=291.91308594 time/batch=0.75s
22025/10943 (epoch 181.136) train_loss=155.70202637 time/batch=0.46s
22026/10943 (epoch 181.144) train_loss=429.96630859 time/batch=1.15s
22027/10943 (epoch 181.152) train_loss=236.25610352 time/batch=0.68s
22028/10943 (epoch 181.161) train_loss=110.59372711 time/batch=0.31s
22029/10943 (epoch 181.169) train_loss=308.55364990 time/batch=0.78s
22030/10943 (epoch 181.177) train_loss=210.94909668 time/batch=0.57s
22031/10943 (epoch 181.185) train_loss=390.40869141 time/batch=0.95s
22032/10943 (epoch 181.194) train_loss=176.44219971 time/batch=0.49s
22033/10943 (epoch 181.202) train_loss=265.47662354 time/batch=0.66s
22034/10943 (epoch 181.210) train_loss=553.13214111 time/batch=1.33s
22035/10943 (epoch 181.218) train_loss=273.63842773 time/batch=0.77s
22036/10943 (epoch 181.226) train_loss=390.88967896 time/batch=0.94s
22037/10943 (epoch 181.235) train_loss=319.54650879 time/batch=0.85s
22038/10943 (epoch 181.243) train_loss=430.37976074 time/batch=1.03s
22039/10943 (epoch 181.251) train_loss=372.49639893 time/batch=0.98s
22040/10943 (epoch 181.259) train_loss=118.31427002 time/batch=0.37s
22041/10943 (epoch 181.268) train_loss=151.06971741 time/batch=0.39s
22042/10943 (epoch 181.276) train_loss=503.00601196 time/batch=1.31s
22043/10943 (epoch 181.284) train_loss=337.55108643 time/batch=0.89s
22044/10943 (epoch 181.292) train_loss=293.53442383 time/batch=0.77s
22045/10943 (epoch 181.300) train_loss=365.27679443 time/batch=0.89s
22046/10943 (epoch 181.309) train_loss=273.01318359 time/batch=0.70s
22047/10943 (epoch 181.317) train_loss=173.13137817 time/batch=0.47s
22048/10943 (epoch 181.325) train_loss=212.46984863 time/batch=0.53s
22049/10943 (epoch 181.333) train_loss=177.98522949 time/batch=0.47s
22050/10943 (epoch 181.342) train_loss=145.37048340 time/batch=0.36s
22051/10943 (epoch 181.350) train_loss=276.06884766 time/batch=0.69s
22052/10943 (epoch 181.358) train_loss=300.37207031 time/batch=0.75s
22053/10943 (epoch 181.366) train_loss=201.88845825 time/batch=0.56s
22054/10943 (epoch 181.374) train_loss=356.47741699 time/batch=0.88s
22055/10943 (epoch 181.383) train_loss=358.35540771 time/batch=0.91s
22056/10943 (epoch 181.391) train_loss=215.57382202 time/batch=0.60s
22057/10943 (epoch 181.399) train_loss=277.54272461 time/batch=0.70s
22058/10943 (epoch 181.407) train_loss=216.26406860 time/batch=0.59s
22059/10943 (epoch 181.416) train_loss=254.09043884 time/batch=0.65s
22060/10943 (epoch 181.424) train_loss=280.08215332 time/batch=0.71s
22061/10943 (epoch 181.432) train_loss=216.93716431 time/batch=0.58s
22062/10943 (epoch 181.440) train_loss=263.73260498 time/batch=0.66s
22063/10943 (epoch 181.448) train_loss=258.21450806 time/batch=0.65s
22064/10943 (epoch 181.457) train_loss=186.80844116 time/batch=0.50s
22065/10943 (epoch 181.465) train_loss=291.11993408 time/batch=0.70s
22066/10943 (epoch 181.473) train_loss=304.91900635 time/batch=0.76s
22067/10943 (epoch 181.481) train_loss=320.38385010 time/batch=0.84s
22068/10943 (epoch 181.490) train_loss=216.66995239 time/batch=0.60s
22069/10943 (epoch 181.498) train_loss=170.30508423 time/batch=0.48s
22070/10943 (epoch 181.506) train_loss=195.24082947 time/batch=0.51s
22071/10943 (epoch 181.514) train_loss=288.56427002 time/batch=0.74s
22072/10943 (epoch 181.522) train_loss=114.47145844 time/batch=0.35s
22073/10943 (epoch 181.531) train_loss=295.78515625 time/batch=0.71s
22074/10943 (epoch 181.539) train_loss=403.09478760 time/batch=1.01s
22075/10943 (epoch 181.547) train_loss=136.00134277 time/batch=0.41s
22076/10943 (epoch 181.555) train_loss=167.60324097 time/batch=0.46s
22077/10943 (epoch 181.564) train_loss=433.20153809 time/batch=0.99s
22078/10943 (epoch 181.572) train_loss=283.02191162 time/batch=0.75s
22079/10943 (epoch 181.580) train_loss=234.06848145 time/batch=0.61s
22080/10943 (epoch 181.588) train_loss=304.60382080 time/batch=0.77s
22081/10943 (epoch 181.597) train_loss=180.67794800 time/batch=0.51s
22082/10943 (epoch 181.605) train_loss=396.96600342 time/batch=1.17s
22083/10943 (epoch 181.613) train_loss=230.47209167 time/batch=0.70s
22084/10943 (epoch 181.621) train_loss=278.08798218 time/batch=0.74s
22085/10943 (epoch 181.629) train_loss=349.68572998 time/batch=0.85s
22086/10943 (epoch 181.638) train_loss=136.97994995 time/batch=0.40s
22087/10943 (epoch 181.646) train_loss=242.50253296 time/batch=0.61s
22088/10943 (epoch 181.654) train_loss=377.41345215 time/batch=1.19s
22089/10943 (epoch 181.662) train_loss=179.04341125 time/batch=0.57s
22090/10943 (epoch 181.671) train_loss=227.23504639 time/batch=0.59s
22091/10943 (epoch 181.679) train_loss=230.44624329 time/batch=0.62s
22092/10943 (epoch 181.687) train_loss=208.26098633 time/batch=0.52s
22093/10943 (epoch 181.695) train_loss=174.38983154 time/batch=0.50s
22094/10943 (epoch 181.703) train_loss=291.76135254 time/batch=0.76s
22095/10943 (epoch 181.712) train_loss=245.48268127 time/batch=0.65s
22096/10943 (epoch 181.720) train_loss=306.68292236 time/batch=0.78s
22097/10943 (epoch 181.728) train_loss=314.33044434 time/batch=0.83s
22098/10943 (epoch 181.736) train_loss=280.71011353 time/batch=0.79s
22099/10943 (epoch 181.745) train_loss=341.29727173 time/batch=0.85s
22100/10943 (epoch 181.753) train_loss=200.03945923 time/batch=0.57s
22101/10943 (epoch 181.761) train_loss=327.65328979 time/batch=0.84s
22102/10943 (epoch 181.769) train_loss=199.53192139 time/batch=0.56s
22103/10943 (epoch 181.777) train_loss=316.80072021 time/batch=0.81s
22104/10943 (epoch 181.786) train_loss=141.46954346 time/batch=0.40s
22105/10943 (epoch 181.794) train_loss=241.37673950 time/batch=0.59s
22106/10943 (epoch 181.802) train_loss=233.28494263 time/batch=0.58s
22107/10943 (epoch 181.810) train_loss=304.92019653 time/batch=0.79s
22108/10943 (epoch 181.819) train_loss=239.47801208 time/batch=0.66s
22109/10943 (epoch 181.827) train_loss=228.70861816 time/batch=0.59s
22110/10943 (epoch 181.835) train_loss=216.95886230 time/batch=0.63s
22111/10943 (epoch 181.843) train_loss=270.43817139 time/batch=0.80s
22112/10943 (epoch 181.851) train_loss=251.08361816 time/batch=0.66s
setting learning rate to 0.0006346
22113/10943 (epoch 181.860) train_loss=551.71166992 time/batch=1.26s
22114/10943 (epoch 181.868) train_loss=984.72753906 time/batch=3.16s
22115/10943 (epoch 181.876) train_loss=492.42019653 time/batch=1.31s
22116/10943 (epoch 181.884) train_loss=130.88328552 time/batch=0.40s
22117/10943 (epoch 181.893) train_loss=211.71343994 time/batch=0.52s
22118/10943 (epoch 181.901) train_loss=337.02685547 time/batch=0.82s
22119/10943 (epoch 181.909) train_loss=400.63537598 time/batch=1.02s
22120/10943 (epoch 181.917) train_loss=482.12197876 time/batch=1.19s
22121/10943 (epoch 181.925) train_loss=111.99166107 time/batch=0.36s
22122/10943 (epoch 181.934) train_loss=418.80139160 time/batch=0.91s
22123/10943 (epoch 181.942) train_loss=159.36225891 time/batch=0.47s
22124/10943 (epoch 181.950) train_loss=364.24798584 time/batch=0.89s
22125/10943 (epoch 181.958) train_loss=294.83905029 time/batch=0.79s
22126/10943 (epoch 181.967) train_loss=466.46640015 time/batch=1.11s
22127/10943 (epoch 181.975) train_loss=301.42266846 time/batch=0.82s
22128/10943 (epoch 181.983) train_loss=226.88713074 time/batch=0.62s
22129/10943 (epoch 181.991) train_loss=266.35403442 time/batch=0.68s
22130/10943 (epoch 181.999) train_loss=363.86706543 time/batch=0.89s
22131/10943 (epoch 182.008) train_loss=160.55606079 time/batch=0.46s
22132/10943 (epoch 182.016) train_loss=510.78457642 time/batch=1.17s
22133/10943 (epoch 182.024) train_loss=559.97485352 time/batch=1.44s
22134/10943 (epoch 182.032) train_loss=257.30712891 time/batch=0.72s
22135/10943 (epoch 182.041) train_loss=345.05572510 time/batch=0.83s
22136/10943 (epoch 182.049) train_loss=732.94921875 time/batch=1.69s
22137/10943 (epoch 182.057) train_loss=196.21653748 time/batch=0.62s
22138/10943 (epoch 182.065) train_loss=639.74157715 time/batch=1.51s
22139/10943 (epoch 182.074) train_loss=532.86828613 time/batch=1.38s
22140/10943 (epoch 182.082) train_loss=256.72344971 time/batch=0.72s
22141/10943 (epoch 182.090) train_loss=228.64628601 time/batch=0.59s
22142/10943 (epoch 182.098) train_loss=171.22735596 time/batch=0.44s
22143/10943 (epoch 182.106) train_loss=494.22601318 time/batch=1.27s
22144/10943 (epoch 182.115) train_loss=241.57046509 time/batch=0.71s
22145/10943 (epoch 182.123) train_loss=515.66394043 time/batch=1.42s
22146/10943 (epoch 182.131) train_loss=424.81604004 time/batch=1.14s
22147/10943 (epoch 182.139) train_loss=207.53459167 time/batch=0.57s
22148/10943 (epoch 182.148) train_loss=445.27124023 time/batch=1.10s
22149/10943 (epoch 182.156) train_loss=303.12744141 time/batch=0.85s
22150/10943 (epoch 182.164) train_loss=164.99386597 time/batch=0.47s
22151/10943 (epoch 182.172) train_loss=356.13720703 time/batch=0.87s
22152/10943 (epoch 182.180) train_loss=229.93612671 time/batch=0.63s
22153/10943 (epoch 182.189) train_loss=465.15490723 time/batch=1.05s
22154/10943 (epoch 182.197) train_loss=208.32929993 time/batch=0.57s
22155/10943 (epoch 182.205) train_loss=428.55236816 time/batch=0.99s
22156/10943 (epoch 182.213) train_loss=125.20863342 time/batch=0.38s
22157/10943 (epoch 182.222) train_loss=305.75988770 time/batch=0.74s
22158/10943 (epoch 182.230) train_loss=136.84017944 time/batch=0.38s
22159/10943 (epoch 182.238) train_loss=443.90112305 time/batch=1.04s
22160/10943 (epoch 182.246) train_loss=314.22314453 time/batch=0.85s
22161/10943 (epoch 182.254) train_loss=388.02020264 time/batch=0.97s
22162/10943 (epoch 182.263) train_loss=325.42108154 time/batch=0.85s
22163/10943 (epoch 182.271) train_loss=294.66101074 time/batch=0.77s
22164/10943 (epoch 182.279) train_loss=245.83845520 time/batch=0.62s
22165/10943 (epoch 182.287) train_loss=267.54962158 time/batch=0.67s
22166/10943 (epoch 182.296) train_loss=221.10375977 time/batch=0.57s
22167/10943 (epoch 182.304) train_loss=206.24073792 time/batch=0.54s
22168/10943 (epoch 182.312) train_loss=218.50300598 time/batch=0.57s
22169/10943 (epoch 182.320) train_loss=291.09909058 time/batch=0.71s
22170/10943 (epoch 182.328) train_loss=285.27441406 time/batch=0.72s
22171/10943 (epoch 182.337) train_loss=148.60726929 time/batch=0.40s
22172/10943 (epoch 182.345) train_loss=266.19665527 time/batch=0.67s
22173/10943 (epoch 182.353) train_loss=312.30914307 time/batch=0.78s
22174/10943 (epoch 182.361) train_loss=331.67846680 time/batch=0.86s
22175/10943 (epoch 182.370) train_loss=376.22204590 time/batch=0.95s
22176/10943 (epoch 182.378) train_loss=207.39132690 time/batch=0.57s
22177/10943 (epoch 182.386) train_loss=377.22106934 time/batch=0.91s
22178/10943 (epoch 182.394) train_loss=111.74266052 time/batch=0.35s
22179/10943 (epoch 182.402) train_loss=138.50671387 time/batch=0.34s
22180/10943 (epoch 182.411) train_loss=162.10363770 time/batch=0.43s
22181/10943 (epoch 182.419) train_loss=298.50808716 time/batch=0.76s
22182/10943 (epoch 182.427) train_loss=239.21966553 time/batch=0.63s
22183/10943 (epoch 182.435) train_loss=391.05328369 time/batch=0.98s
22184/10943 (epoch 182.444) train_loss=127.68267822 time/batch=0.37s
22185/10943 (epoch 182.452) train_loss=295.10766602 time/batch=0.72s
22186/10943 (epoch 182.460) train_loss=194.79858398 time/batch=0.55s
22187/10943 (epoch 182.468) train_loss=355.57138062 time/batch=0.94s
22188/10943 (epoch 182.476) train_loss=209.33644104 time/batch=0.61s
22189/10943 (epoch 182.485) train_loss=282.49725342 time/batch=0.72s
22190/10943 (epoch 182.493) train_loss=237.39440918 time/batch=0.66s
22191/10943 (epoch 182.501) train_loss=307.68908691 time/batch=0.79s
22192/10943 (epoch 182.509) train_loss=380.62292480 time/batch=0.98s
22193/10943 (epoch 182.518) train_loss=280.81491089 time/batch=0.72s
22194/10943 (epoch 182.526) train_loss=274.04760742 time/batch=0.67s
22195/10943 (epoch 182.534) train_loss=263.87426758 time/batch=0.67s
22196/10943 (epoch 182.542) train_loss=174.58621216 time/batch=0.48s
22197/10943 (epoch 182.551) train_loss=190.13421631 time/batch=0.49s
22198/10943 (epoch 182.559) train_loss=142.79730225 time/batch=0.36s
22199/10943 (epoch 182.567) train_loss=326.10507202 time/batch=0.82s
22200/10943 (epoch 182.575) train_loss=125.32992554 time/batch=0.41s
22201/10943 (epoch 182.583) train_loss=179.89831543 time/batch=0.47s
22202/10943 (epoch 182.592) train_loss=252.89889526 time/batch=0.64s
22203/10943 (epoch 182.600) train_loss=220.15733337 time/batch=0.62s
22204/10943 (epoch 182.608) train_loss=303.65969849 time/batch=0.79s
22205/10943 (epoch 182.616) train_loss=225.58262634 time/batch=0.61s
22206/10943 (epoch 182.625) train_loss=215.08779907 time/batch=0.57s
22207/10943 (epoch 182.633) train_loss=342.75521851 time/batch=0.86s
22208/10943 (epoch 182.641) train_loss=265.44885254 time/batch=0.72s
22209/10943 (epoch 182.649) train_loss=350.23760986 time/batch=0.86s
22210/10943 (epoch 182.657) train_loss=198.73171997 time/batch=0.53s
22211/10943 (epoch 182.666) train_loss=112.44596863 time/batch=0.36s
22212/10943 (epoch 182.674) train_loss=336.18563843 time/batch=0.86s
