vocabulary size: 226
n tunes: 4083
n train tunes: 3891.0
n validation tunes: 192.0
21813/10943 (epoch 179.392) train_loss=486.29132080 time/batch=0.89s
21814/10943 (epoch 179.401) train_loss=340.62469482 time/batch=0.64s
21815/10943 (epoch 179.409) train_loss=448.14880371 time/batch=0.77s
21816/10943 (epoch 179.417) train_loss=520.81738281 time/batch=0.91s
21817/10943 (epoch 179.425) train_loss=393.30310059 time/batch=0.73s
21818/10943 (epoch 179.434) train_loss=277.66790771 time/batch=0.51s
21819/10943 (epoch 179.442) train_loss=456.51116943 time/batch=0.77s
21820/10943 (epoch 179.450) train_loss=313.32226562 time/batch=0.59s
21821/10943 (epoch 179.458) train_loss=269.31896973 time/batch=0.50s
21822/10943 (epoch 179.466) train_loss=343.50021362 time/batch=0.60s
21823/10943 (epoch 179.475) train_loss=437.25579834 time/batch=0.74s
21824/10943 (epoch 179.483) train_loss=259.66909790 time/batch=0.49s
21825/10943 (epoch 179.491) train_loss=316.98254395 time/batch=0.56s
21826/10943 (epoch 179.499) train_loss=445.59375000 time/batch=0.79s
21827/10943 (epoch 179.508) train_loss=325.81652832 time/batch=0.61s
21828/10943 (epoch 179.516) train_loss=264.97329712 time/batch=0.48s
21829/10943 (epoch 179.524) train_loss=347.76934814 time/batch=0.60s
21830/10943 (epoch 179.532) train_loss=385.98828125 time/batch=0.68s
21831/10943 (epoch 179.540) train_loss=452.60598755 time/batch=0.82s
21832/10943 (epoch 179.549) train_loss=334.27709961 time/batch=0.62s
21833/10943 (epoch 179.557) train_loss=324.44570923 time/batch=0.59s
21834/10943 (epoch 179.565) train_loss=345.89465332 time/batch=0.61s
21835/10943 (epoch 179.573) train_loss=285.37246704 time/batch=0.54s
21836/10943 (epoch 179.582) train_loss=618.38671875 time/batch=0.98s
21837/10943 (epoch 179.590) train_loss=315.96905518 time/batch=0.60s
21838/10943 (epoch 179.598) train_loss=225.04994202 time/batch=0.45s
21839/10943 (epoch 179.606) train_loss=280.49105835 time/batch=0.51s
21840/10943 (epoch 179.614) train_loss=519.51135254 time/batch=0.98s
21841/10943 (epoch 179.623) train_loss=407.24282837 time/batch=0.74s
21842/10943 (epoch 179.631) train_loss=301.61395264 time/batch=0.56s
21843/10943 (epoch 179.639) train_loss=371.43353271 time/batch=0.63s
21844/10943 (epoch 179.647) train_loss=330.65591431 time/batch=0.61s
21845/10943 (epoch 179.656) train_loss=340.25585938 time/batch=0.63s
21846/10943 (epoch 179.664) train_loss=191.78289795 time/batch=0.37s
21847/10943 (epoch 179.672) train_loss=446.95611572 time/batch=0.77s
21848/10943 (epoch 179.680) train_loss=353.47830200 time/batch=0.65s
21849/10943 (epoch 179.689) train_loss=217.47708130 time/batch=0.40s
21850/10943 (epoch 179.697) train_loss=430.83944702 time/batch=0.74s
21851/10943 (epoch 179.705) train_loss=203.00802612 time/batch=0.42s
21852/10943 (epoch 179.713) train_loss=421.87765503 time/batch=0.73s
21853/10943 (epoch 179.721) train_loss=189.43298340 time/batch=0.39s
21854/10943 (epoch 179.730) train_loss=418.26632690 time/batch=0.70s
21855/10943 (epoch 179.738) train_loss=199.95518494 time/batch=0.46s
21856/10943 (epoch 179.746) train_loss=305.17877197 time/batch=0.56s
21857/10943 (epoch 179.754) train_loss=436.37265015 time/batch=0.76s
21858/10943 (epoch 179.763) train_loss=482.72833252 time/batch=0.84s
21859/10943 (epoch 179.771) train_loss=292.65802002 time/batch=0.54s
21860/10943 (epoch 179.779) train_loss=490.81655884 time/batch=0.82s
21861/10943 (epoch 179.787) train_loss=463.76623535 time/batch=0.81s
21862/10943 (epoch 179.795) train_loss=470.86248779 time/batch=0.82s
21863/10943 (epoch 179.804) train_loss=424.31173706 time/batch=0.79s
21864/10943 (epoch 179.812) train_loss=435.36508179 time/batch=0.83s
21865/10943 (epoch 179.820) train_loss=224.08332825 time/batch=0.48s
21866/10943 (epoch 179.828) train_loss=281.89270020 time/batch=0.50s
21867/10943 (epoch 179.837) train_loss=327.83779907 time/batch=0.58s
21868/10943 (epoch 179.845) train_loss=379.17297363 time/batch=0.69s
21869/10943 (epoch 179.853) train_loss=313.61352539 time/batch=0.65s
21870/10943 (epoch 179.861) train_loss=380.21545410 time/batch=0.65s
setting learning rate to 0.0006744
  saved to metadata/gru_dropout-9_nov_folkwiki-20181115-204407_epoch69.pkl
21871/10943 (epoch 179.869) train_loss=979.98065186 time/batch=1.66s
21872/10943 (epoch 179.878) train_loss=293.24545288 time/batch=0.63s
21873/10943 (epoch 179.886) train_loss=447.94702148 time/batch=0.77s
21874/10943 (epoch 179.894) train_loss=697.33929443 time/batch=1.20s
21875/10943 (epoch 179.902) train_loss=219.45440674 time/batch=0.48s
21876/10943 (epoch 179.911) train_loss=822.48364258 time/batch=1.28s
21877/10943 (epoch 179.919) train_loss=688.99243164 time/batch=1.20s
21878/10943 (epoch 179.927) train_loss=424.52655029 time/batch=0.79s
21879/10943 (epoch 179.935) train_loss=532.79980469 time/batch=0.93s
21880/10943 (epoch 179.943) train_loss=502.66055298 time/batch=0.90s
21881/10943 (epoch 179.952) train_loss=636.26989746 time/batch=1.10s
21882/10943 (epoch 179.960) train_loss=276.69470215 time/batch=0.56s
21883/10943 (epoch 179.968) train_loss=470.59906006 time/batch=0.80s
21884/10943 (epoch 179.976) train_loss=416.56365967 time/batch=0.73s
21885/10943 (epoch 179.985) train_loss=660.36364746 time/batch=1.09s
21886/10943 (epoch 179.993) train_loss=195.72637939 time/batch=0.43s
21887/10943 (epoch 180.001) train_loss=907.74200439 time/batch=1.59s
21888/10943 (epoch 180.009) train_loss=351.85839844 time/batch=0.75s
21889/10943 (epoch 180.017) train_loss=491.89874268 time/batch=0.84s
21890/10943 (epoch 180.026) train_loss=190.10144043 time/batch=0.39s
21891/10943 (epoch 180.034) train_loss=382.92974854 time/batch=0.64s
21892/10943 (epoch 180.042) train_loss=375.26016235 time/batch=0.66s
21893/10943 (epoch 180.050) train_loss=359.37066650 time/batch=0.64s
21894/10943 (epoch 180.059) train_loss=205.34745789 time/batch=0.39s
21895/10943 (epoch 180.067) train_loss=604.27148438 time/batch=1.03s
21896/10943 (epoch 180.075) train_loss=800.52111816 time/batch=1.39s
21897/10943 (epoch 180.083) train_loss=609.23962402 time/batch=1.03s
21898/10943 (epoch 180.091) train_loss=684.95849609 time/batch=1.17s
21899/10943 (epoch 180.100) train_loss=455.63092041 time/batch=0.84s
21900/10943 (epoch 180.108) train_loss=1297.85913086 time/batch=3.11s
21901/10943 (epoch 180.116) train_loss=230.10783386 time/batch=0.71s
21902/10943 (epoch 180.124) train_loss=252.29838562 time/batch=0.43s
21903/10943 (epoch 180.133) train_loss=512.06011963 time/batch=0.86s
21904/10943 (epoch 180.141) train_loss=567.50488281 time/batch=1.03s
21905/10943 (epoch 180.149) train_loss=444.23413086 time/batch=0.81s
21906/10943 (epoch 180.157) train_loss=615.52386475 time/batch=1.16s
21907/10943 (epoch 180.166) train_loss=405.34414673 time/batch=0.73s
21908/10943 (epoch 180.174) train_loss=765.95666504 time/batch=1.36s
21909/10943 (epoch 180.182) train_loss=153.76464844 time/batch=0.39s
21910/10943 (epoch 180.190) train_loss=254.96447754 time/batch=0.44s
21911/10943 (epoch 180.198) train_loss=340.35794067 time/batch=0.59s
21912/10943 (epoch 180.207) train_loss=605.40808105 time/batch=1.00s
21913/10943 (epoch 180.215) train_loss=460.07666016 time/batch=0.84s
21914/10943 (epoch 180.223) train_loss=452.94998169 time/batch=0.81s
21915/10943 (epoch 180.231) train_loss=546.62042236 time/batch=0.96s
21916/10943 (epoch 180.240) train_loss=174.16499329 time/batch=0.38s
21917/10943 (epoch 180.248) train_loss=250.88038635 time/batch=0.45s
21918/10943 (epoch 180.256) train_loss=516.67926025 time/batch=0.86s
21919/10943 (epoch 180.264) train_loss=458.90841675 time/batch=0.84s
21920/10943 (epoch 180.272) train_loss=387.39068604 time/batch=0.70s
21921/10943 (epoch 180.281) train_loss=375.08340454 time/batch=0.65s
21922/10943 (epoch 180.289) train_loss=266.60156250 time/batch=0.50s
21923/10943 (epoch 180.297) train_loss=334.69421387 time/batch=0.56s
21924/10943 (epoch 180.305) train_loss=343.72659302 time/batch=0.63s
21925/10943 (epoch 180.314) train_loss=281.58041382 time/batch=0.54s
21926/10943 (epoch 180.322) train_loss=521.34442139 time/batch=0.88s
21927/10943 (epoch 180.330) train_loss=209.88742065 time/batch=0.45s
21928/10943 (epoch 180.338) train_loss=385.65014648 time/batch=0.65s
21929/10943 (epoch 180.346) train_loss=189.72958374 time/batch=0.38s
21930/10943 (epoch 180.355) train_loss=218.00024414 time/batch=0.39s
21931/10943 (epoch 180.363) train_loss=443.21200562 time/batch=0.79s
21932/10943 (epoch 180.371) train_loss=432.23535156 time/batch=0.77s
21933/10943 (epoch 180.379) train_loss=414.89587402 time/batch=0.74s
21934/10943 (epoch 180.388) train_loss=390.39901733 time/batch=0.66s
21935/10943 (epoch 180.396) train_loss=248.46942139 time/batch=0.47s
21936/10943 (epoch 180.404) train_loss=418.57885742 time/batch=0.73s
21937/10943 (epoch 180.412) train_loss=510.16601562 time/batch=0.86s
21938/10943 (epoch 180.420) train_loss=316.70562744 time/batch=0.61s
21939/10943 (epoch 180.429) train_loss=759.53063965 time/batch=1.62s
21940/10943 (epoch 180.437) train_loss=350.12515259 time/batch=0.72s
21941/10943 (epoch 180.445) train_loss=423.86810303 time/batch=0.72s
21942/10943 (epoch 180.453) train_loss=339.84149170 time/batch=0.60s
21943/10943 (epoch 180.462) train_loss=552.63171387 time/batch=0.96s
21944/10943 (epoch 180.470) train_loss=429.63046265 time/batch=0.78s
21945/10943 (epoch 180.478) train_loss=345.47375488 time/batch=0.64s
21946/10943 (epoch 180.486) train_loss=495.13528442 time/batch=0.89s
21947/10943 (epoch 180.494) train_loss=592.91369629 time/batch=1.02s
21948/10943 (epoch 180.503) train_loss=137.77203369 time/batch=0.35s
21949/10943 (epoch 180.511) train_loss=437.02868652 time/batch=0.76s
21950/10943 (epoch 180.519) train_loss=724.71856689 time/batch=1.69s
21951/10943 (epoch 180.527) train_loss=607.98791504 time/batch=1.10s
21952/10943 (epoch 180.536) train_loss=419.93820190 time/batch=0.76s
21953/10943 (epoch 180.544) train_loss=221.86280823 time/batch=0.44s
21954/10943 (epoch 180.552) train_loss=338.46963501 time/batch=0.61s
21955/10943 (epoch 180.560) train_loss=220.82849121 time/batch=0.43s
21956/10943 (epoch 180.568) train_loss=478.05227661 time/batch=0.87s
21957/10943 (epoch 180.577) train_loss=174.68554688 time/batch=0.37s
21958/10943 (epoch 180.585) train_loss=177.30673218 time/batch=0.35s
21959/10943 (epoch 180.593) train_loss=422.99398804 time/batch=0.72s
21960/10943 (epoch 180.601) train_loss=320.44067383 time/batch=0.60s
21961/10943 (epoch 180.610) train_loss=255.18795776 time/batch=0.48s
21962/10943 (epoch 180.618) train_loss=282.32952881 time/batch=0.52s
21963/10943 (epoch 180.626) train_loss=379.11120605 time/batch=0.66s
21964/10943 (epoch 180.634) train_loss=306.73742676 time/batch=0.58s
21965/10943 (epoch 180.643) train_loss=297.86077881 time/batch=0.54s
21966/10943 (epoch 180.651) train_loss=252.49200439 time/batch=0.47s
21967/10943 (epoch 180.659) train_loss=294.46063232 time/batch=0.53s
21968/10943 (epoch 180.667) train_loss=432.93261719 time/batch=0.76s
21969/10943 (epoch 180.675) train_loss=504.64813232 time/batch=0.84s
21970/10943 (epoch 180.684) train_loss=421.32788086 time/batch=0.71s
21971/10943 (epoch 180.692) train_loss=464.49035645 time/batch=0.81s
21972/10943 (epoch 180.700) train_loss=385.00012207 time/batch=0.70s
21973/10943 (epoch 180.708) train_loss=302.43792725 time/batch=0.57s
21974/10943 (epoch 180.717) train_loss=431.78256226 time/batch=0.75s
21975/10943 (epoch 180.725) train_loss=276.84930420 time/batch=0.51s
21976/10943 (epoch 180.733) train_loss=449.98687744 time/batch=0.79s
21977/10943 (epoch 180.741) train_loss=284.63519287 time/batch=0.54s
21978/10943 (epoch 180.749) train_loss=375.01437378 time/batch=0.67s
21979/10943 (epoch 180.758) train_loss=395.51269531 time/batch=0.71s
21980/10943 (epoch 180.766) train_loss=293.96154785 time/batch=0.56s
21981/10943 (epoch 180.774) train_loss=457.75109863 time/batch=0.83s
21982/10943 (epoch 180.782) train_loss=327.25433350 time/batch=0.62s
21983/10943 (epoch 180.791) train_loss=585.37341309 time/batch=1.00s
21984/10943 (epoch 180.799) train_loss=314.05947876 time/batch=0.63s
21985/10943 (epoch 180.807) train_loss=349.72134399 time/batch=0.62s
21986/10943 (epoch 180.815) train_loss=159.18908691 time/batch=0.32s
21987/10943 (epoch 180.823) train_loss=488.84753418 time/batch=0.88s
21988/10943 (epoch 180.832) train_loss=434.66015625 time/batch=0.86s
21989/10943 (epoch 180.840) train_loss=239.45976257 time/batch=0.62s
21990/10943 (epoch 180.848) train_loss=351.16140747 time/batch=0.69s
21991/10943 (epoch 180.856) train_loss=324.19940186 time/batch=0.61s
setting learning rate to 0.0006542
21992/10943 (epoch 180.865) train_loss=320.06759644 time/batch=0.60s
21993/10943 (epoch 180.873) train_loss=206.49520874 time/batch=0.39s
21994/10943 (epoch 180.881) train_loss=610.94226074 time/batch=0.99s
21995/10943 (epoch 180.889) train_loss=681.85278320 time/batch=1.19s
21996/10943 (epoch 180.897) train_loss=482.09515381 time/batch=0.84s
21997/10943 (epoch 180.906) train_loss=132.85641479 time/batch=0.30s
21998/10943 (epoch 180.914) train_loss=666.24029541 time/batch=1.04s
21999/10943 (epoch 180.922) train_loss=824.45471191 time/batch=1.47s
Validating
    loss:	418.103358

22000/10943 (epoch 180.930) train_loss=181.15457153 time/batch=2.09s
22001/10943 (epoch 180.939) train_loss=573.52050781 time/batch=0.93s
22002/10943 (epoch 180.947) train_loss=1084.66284180 time/batch=1.79s
22003/10943 (epoch 180.955) train_loss=1035.18554688 time/batch=1.68s
22004/10943 (epoch 180.963) train_loss=879.03515625 time/batch=1.38s
22005/10943 (epoch 180.971) train_loss=723.93920898 time/batch=1.26s
22006/10943 (epoch 180.980) train_loss=641.02142334 time/batch=1.17s
22007/10943 (epoch 180.988) train_loss=641.06188965 time/batch=1.17s
22008/10943 (epoch 180.996) train_loss=572.61157227 time/batch=1.00s
22009/10943 (epoch 181.004) train_loss=527.07513428 time/batch=0.95s
22010/10943 (epoch 181.013) train_loss=1254.45727539 time/batch=3.13s
22011/10943 (epoch 181.021) train_loss=658.64611816 time/batch=1.40s
22012/10943 (epoch 181.029) train_loss=221.05987549 time/batch=0.46s
22013/10943 (epoch 181.037) train_loss=388.33288574 time/batch=0.65s
22014/10943 (epoch 181.045) train_loss=242.45794678 time/batch=0.46s
22015/10943 (epoch 181.054) train_loss=272.83691406 time/batch=0.46s
22016/10943 (epoch 181.062) train_loss=492.97125244 time/batch=0.84s
22017/10943 (epoch 181.070) train_loss=189.71514893 time/batch=0.38s
22018/10943 (epoch 181.078) train_loss=254.90353394 time/batch=0.44s
22019/10943 (epoch 181.087) train_loss=397.41400146 time/batch=0.69s
22020/10943 (epoch 181.095) train_loss=396.15496826 time/batch=0.68s
22021/10943 (epoch 181.103) train_loss=448.69238281 time/batch=0.79s
22022/10943 (epoch 181.111) train_loss=537.27392578 time/batch=0.92s
22023/10943 (epoch 181.120) train_loss=338.39657593 time/batch=0.65s
22024/10943 (epoch 181.128) train_loss=431.13262939 time/batch=0.74s
22025/10943 (epoch 181.136) train_loss=232.25665283 time/batch=0.46s
22026/10943 (epoch 181.144) train_loss=637.60595703 time/batch=1.15s
22027/10943 (epoch 181.152) train_loss=343.87075806 time/batch=0.67s
22028/10943 (epoch 181.161) train_loss=154.99305725 time/batch=0.30s
22029/10943 (epoch 181.169) train_loss=454.22650146 time/batch=0.77s
22030/10943 (epoch 181.177) train_loss=311.77337646 time/batch=0.57s
22031/10943 (epoch 181.185) train_loss=561.24462891 time/batch=0.95s
22032/10943 (epoch 181.194) train_loss=250.94409180 time/batch=0.49s
22033/10943 (epoch 181.202) train_loss=401.78244019 time/batch=0.66s
22034/10943 (epoch 181.210) train_loss=828.14086914 time/batch=1.33s
22035/10943 (epoch 181.218) train_loss=444.17462158 time/batch=0.76s
22036/10943 (epoch 181.226) train_loss=586.96844482 time/batch=0.93s
22037/10943 (epoch 181.235) train_loss=477.80798340 time/batch=0.84s
22038/10943 (epoch 181.243) train_loss=626.90734863 time/batch=1.05s
22039/10943 (epoch 181.251) train_loss=553.78015137 time/batch=0.98s
22040/10943 (epoch 181.259) train_loss=175.70574951 time/batch=0.37s
22041/10943 (epoch 181.268) train_loss=217.14649963 time/batch=0.39s
22042/10943 (epoch 181.276) train_loss=731.57904053 time/batch=1.31s
22043/10943 (epoch 181.284) train_loss=483.07617188 time/batch=0.91s
22044/10943 (epoch 181.292) train_loss=431.71228027 time/batch=0.78s
22045/10943 (epoch 181.300) train_loss=520.26928711 time/batch=0.88s
22046/10943 (epoch 181.309) train_loss=399.91848755 time/batch=0.69s
22047/10943 (epoch 181.317) train_loss=257.26760864 time/batch=0.48s
22048/10943 (epoch 181.325) train_loss=299.47308350 time/batch=0.53s
22049/10943 (epoch 181.333) train_loss=257.46813965 time/batch=0.47s
22050/10943 (epoch 181.342) train_loss=200.73036194 time/batch=0.36s
22051/10943 (epoch 181.350) train_loss=400.08721924 time/batch=0.68s
22052/10943 (epoch 181.358) train_loss=448.98144531 time/batch=0.74s
22053/10943 (epoch 181.366) train_loss=297.86068726 time/batch=0.55s
22054/10943 (epoch 181.374) train_loss=527.19689941 time/batch=0.87s
22055/10943 (epoch 181.383) train_loss=519.54260254 time/batch=0.89s
22056/10943 (epoch 181.391) train_loss=322.82260132 time/batch=0.59s
22057/10943 (epoch 181.399) train_loss=413.02078247 time/batch=0.70s
22058/10943 (epoch 181.407) train_loss=327.96087646 time/batch=0.58s
22059/10943 (epoch 181.416) train_loss=382.67349243 time/batch=0.64s
22060/10943 (epoch 181.424) train_loss=421.36993408 time/batch=0.72s
22061/10943 (epoch 181.432) train_loss=316.77526855 time/batch=0.58s
22062/10943 (epoch 181.440) train_loss=396.31781006 time/batch=0.65s
22063/10943 (epoch 181.448) train_loss=381.48651123 time/batch=0.66s
22064/10943 (epoch 181.457) train_loss=271.95458984 time/batch=0.50s
22065/10943 (epoch 181.465) train_loss=423.26278687 time/batch=0.71s
22066/10943 (epoch 181.473) train_loss=450.90335083 time/batch=0.77s
22067/10943 (epoch 181.481) train_loss=472.94171143 time/batch=0.85s
22068/10943 (epoch 181.490) train_loss=323.35733032 time/batch=0.61s
22069/10943 (epoch 181.498) train_loss=247.45364380 time/batch=0.48s
22070/10943 (epoch 181.506) train_loss=283.91754150 time/batch=0.50s
22071/10943 (epoch 181.514) train_loss=430.83145142 time/batch=0.73s
22072/10943 (epoch 181.522) train_loss=163.49195862 time/batch=0.35s
22073/10943 (epoch 181.531) train_loss=426.79541016 time/batch=0.69s
22074/10943 (epoch 181.539) train_loss=580.28814697 time/batch=1.01s
22075/10943 (epoch 181.547) train_loss=185.65594482 time/batch=0.39s
22076/10943 (epoch 181.555) train_loss=236.78765869 time/batch=0.46s
22077/10943 (epoch 181.564) train_loss=621.53100586 time/batch=0.98s
22078/10943 (epoch 181.572) train_loss=435.84899902 time/batch=0.75s
22079/10943 (epoch 181.580) train_loss=344.14416504 time/batch=0.61s
22080/10943 (epoch 181.588) train_loss=443.82232666 time/batch=0.77s
22081/10943 (epoch 181.597) train_loss=260.39892578 time/batch=0.51s
22082/10943 (epoch 181.605) train_loss=565.62658691 time/batch=1.18s
22083/10943 (epoch 181.613) train_loss=349.56311035 time/batch=0.70s
22084/10943 (epoch 181.621) train_loss=414.77508545 time/batch=0.72s
22085/10943 (epoch 181.629) train_loss=501.01525879 time/batch=0.87s
22086/10943 (epoch 181.638) train_loss=193.08618164 time/batch=0.40s
22087/10943 (epoch 181.646) train_loss=354.55740356 time/batch=0.60s
22088/10943 (epoch 181.654) train_loss=568.20404053 time/batch=1.21s
22089/10943 (epoch 181.662) train_loss=266.27230835 time/batch=0.57s
22090/10943 (epoch 181.671) train_loss=332.19155884 time/batch=0.59s
22091/10943 (epoch 181.679) train_loss=345.97976685 time/batch=0.62s
22092/10943 (epoch 181.687) train_loss=298.23242188 time/batch=0.52s
22093/10943 (epoch 181.695) train_loss=241.38104248 time/batch=0.49s
22094/10943 (epoch 181.703) train_loss=431.45489502 time/batch=0.76s
22095/10943 (epoch 181.712) train_loss=353.83728027 time/batch=0.64s
22096/10943 (epoch 181.720) train_loss=461.06039429 time/batch=0.79s
22097/10943 (epoch 181.728) train_loss=467.87689209 time/batch=0.84s
22098/10943 (epoch 181.736) train_loss=415.88302612 time/batch=0.79s
22099/10943 (epoch 181.745) train_loss=501.84429932 time/batch=0.84s
22100/10943 (epoch 181.753) train_loss=298.09774780 time/batch=0.57s
22101/10943 (epoch 181.761) train_loss=483.28900146 time/batch=0.83s
22102/10943 (epoch 181.769) train_loss=284.72750854 time/batch=0.55s
22103/10943 (epoch 181.777) train_loss=456.44223022 time/batch=0.80s
22104/10943 (epoch 181.786) train_loss=199.64590454 time/batch=0.41s
22105/10943 (epoch 181.794) train_loss=352.50424194 time/batch=0.60s
22106/10943 (epoch 181.802) train_loss=330.98458862 time/batch=0.57s
22107/10943 (epoch 181.810) train_loss=456.75244141 time/batch=0.80s
22108/10943 (epoch 181.819) train_loss=350.57739258 time/batch=0.65s
22109/10943 (epoch 181.827) train_loss=343.82244873 time/batch=0.59s
22110/10943 (epoch 181.835) train_loss=315.57064819 time/batch=0.63s
22111/10943 (epoch 181.843) train_loss=404.23779297 time/batch=0.80s
22112/10943 (epoch 181.851) train_loss=375.86407471 time/batch=0.67s
setting learning rate to 0.0006346
22113/10943 (epoch 181.860) train_loss=815.76562500 time/batch=1.27s
22114/10943 (epoch 181.868) train_loss=1419.53198242 time/batch=3.17s
22115/10943 (epoch 181.876) train_loss=745.49597168 time/batch=1.31s
22116/10943 (epoch 181.884) train_loss=190.70721436 time/batch=0.40s
22117/10943 (epoch 181.893) train_loss=303.06527710 time/batch=0.52s
22118/10943 (epoch 181.901) train_loss=490.15106201 time/batch=0.83s
22119/10943 (epoch 181.909) train_loss=587.59368896 time/batch=1.01s
22120/10943 (epoch 181.917) train_loss=683.95629883 time/batch=1.19s
22121/10943 (epoch 181.925) train_loss=149.19708252 time/batch=0.37s
22122/10943 (epoch 181.934) train_loss=578.49670410 time/batch=0.91s
22123/10943 (epoch 181.942) train_loss=226.82807922 time/batch=0.48s
22124/10943 (epoch 181.950) train_loss=530.91174316 time/batch=0.88s
22125/10943 (epoch 181.958) train_loss=435.85675049 time/batch=0.77s
22126/10943 (epoch 181.967) train_loss=668.83551025 time/batch=1.09s
22127/10943 (epoch 181.975) train_loss=438.87414551 time/batch=0.81s
22128/10943 (epoch 181.983) train_loss=326.05325317 time/batch=0.61s
22129/10943 (epoch 181.991) train_loss=398.25054932 time/batch=0.67s
22130/10943 (epoch 181.999) train_loss=526.70178223 time/batch=0.89s
22131/10943 (epoch 182.008) train_loss=227.56153870 time/batch=0.45s
22132/10943 (epoch 182.016) train_loss=737.81469727 time/batch=1.17s
22133/10943 (epoch 182.024) train_loss=831.51220703 time/batch=1.44s
22134/10943 (epoch 182.032) train_loss=378.72314453 time/batch=0.72s
22135/10943 (epoch 182.041) train_loss=483.01397705 time/batch=0.83s
22136/10943 (epoch 182.049) train_loss=1040.35156250 time/batch=1.69s
22137/10943 (epoch 182.057) train_loss=295.96542358 time/batch=0.61s
22138/10943 (epoch 182.065) train_loss=922.42211914 time/batch=1.52s
22139/10943 (epoch 182.074) train_loss=783.77282715 time/batch=1.37s
22140/10943 (epoch 182.082) train_loss=390.10137939 time/batch=0.72s
22141/10943 (epoch 182.090) train_loss=337.05944824 time/batch=0.60s
22142/10943 (epoch 182.098) train_loss=246.21479797 time/batch=0.44s
22143/10943 (epoch 182.106) train_loss=718.32458496 time/batch=1.26s
22144/10943 (epoch 182.115) train_loss=370.68481445 time/batch=0.70s
22145/10943 (epoch 182.123) train_loss=764.59497070 time/batch=1.41s
22146/10943 (epoch 182.131) train_loss=643.14660645 time/batch=1.13s
22147/10943 (epoch 182.139) train_loss=297.14730835 time/batch=0.56s
22148/10943 (epoch 182.148) train_loss=654.71899414 time/batch=1.10s
22149/10943 (epoch 182.156) train_loss=453.22021484 time/batch=0.85s
22150/10943 (epoch 182.164) train_loss=244.32762146 time/batch=0.47s
22151/10943 (epoch 182.172) train_loss=515.62207031 time/batch=0.85s
22152/10943 (epoch 182.180) train_loss=337.72210693 time/batch=0.63s
22153/10943 (epoch 182.189) train_loss=635.75274658 time/batch=1.06s
22154/10943 (epoch 182.197) train_loss=289.83462524 time/batch=0.57s
22155/10943 (epoch 182.205) train_loss=604.89489746 time/batch=0.98s
22156/10943 (epoch 182.213) train_loss=177.53804016 time/batch=0.39s
22157/10943 (epoch 182.222) train_loss=449.68896484 time/batch=0.74s
22158/10943 (epoch 182.230) train_loss=194.30540466 time/batch=0.38s
22159/10943 (epoch 182.238) train_loss=644.23785400 time/batch=1.05s
22160/10943 (epoch 182.246) train_loss=449.35577393 time/batch=0.86s
22161/10943 (epoch 182.254) train_loss=564.33508301 time/batch=0.97s
22162/10943 (epoch 182.263) train_loss=469.88269043 time/batch=0.85s
22163/10943 (epoch 182.271) train_loss=425.38629150 time/batch=0.75s
22164/10943 (epoch 182.279) train_loss=353.34667969 time/batch=0.63s
22165/10943 (epoch 182.287) train_loss=408.63919067 time/batch=0.67s
22166/10943 (epoch 182.296) train_loss=312.58093262 time/batch=0.57s
22167/10943 (epoch 182.304) train_loss=305.55880737 time/batch=0.54s
22168/10943 (epoch 182.312) train_loss=319.65658569 time/batch=0.56s
22169/10943 (epoch 182.320) train_loss=436.54006958 time/batch=0.72s
22170/10943 (epoch 182.328) train_loss=431.58456421 time/batch=0.71s
22171/10943 (epoch 182.337) train_loss=208.43238831 time/batch=0.41s
22172/10943 (epoch 182.345) train_loss=413.83819580 time/batch=0.67s
22173/10943 (epoch 182.353) train_loss=460.02770996 time/batch=0.79s
22174/10943 (epoch 182.361) train_loss=487.93292236 time/batch=0.87s
22175/10943 (epoch 182.370) train_loss=571.42883301 time/batch=0.95s
22176/10943 (epoch 182.378) train_loss=312.40490723 time/batch=0.57s
22177/10943 (epoch 182.386) train_loss=566.30444336 time/batch=0.92s
22178/10943 (epoch 182.394) train_loss=162.10205078 time/batch=0.35s
22179/10943 (epoch 182.402) train_loss=197.58518982 time/batch=0.34s
22180/10943 (epoch 182.411) train_loss=239.61035156 time/batch=0.44s
22181/10943 (epoch 182.419) train_loss=461.67446899 time/batch=0.76s
22182/10943 (epoch 182.427) train_loss=352.43927002 time/batch=0.65s
22183/10943 (epoch 182.435) train_loss=584.67999268 time/batch=0.97s
22184/10943 (epoch 182.444) train_loss=181.14753723 time/batch=0.36s
22185/10943 (epoch 182.452) train_loss=437.40802002 time/batch=0.72s
22186/10943 (epoch 182.460) train_loss=287.15771484 time/batch=0.54s
22187/10943 (epoch 182.468) train_loss=537.41516113 time/batch=0.95s
22188/10943 (epoch 182.476) train_loss=317.81402588 time/batch=0.59s
22189/10943 (epoch 182.485) train_loss=420.50604248 time/batch=0.71s
22190/10943 (epoch 182.493) train_loss=364.44378662 time/batch=0.64s
22191/10943 (epoch 182.501) train_loss=460.49005127 time/batch=0.78s
22192/10943 (epoch 182.509) train_loss=547.82366943 time/batch=0.98s
22193/10943 (epoch 182.518) train_loss=412.43640137 time/batch=0.71s
22194/10943 (epoch 182.526) train_loss=402.42431641 time/batch=0.66s
22195/10943 (epoch 182.534) train_loss=393.86047363 time/batch=0.66s
22196/10943 (epoch 182.542) train_loss=261.56484985 time/batch=0.48s
