vocabulary size: 226
n tunes: 26239
n train tunes: 24959.0
n validation tunes: 1280.0
10690/19499 (epoch 27.411) train_loss=207.51473999 time/batch=0.71s
10691/19499 (epoch 27.414) train_loss=103.29336548 time/batch=0.36s
10692/19499 (epoch 27.416) train_loss=452.93280029 time/batch=1.16s
10693/19499 (epoch 27.419) train_loss=335.14965820 time/batch=1.06s
10694/19499 (epoch 27.422) train_loss=437.07485962 time/batch=1.28s
10695/19499 (epoch 27.424) train_loss=323.63726807 time/batch=1.08s
10696/19499 (epoch 27.427) train_loss=220.84077454 time/batch=0.77s
10697/19499 (epoch 27.429) train_loss=239.67913818 time/batch=0.73s
10698/19499 (epoch 27.432) train_loss=240.94952393 time/batch=0.77s
10699/19499 (epoch 27.434) train_loss=289.38635254 time/batch=0.90s
10700/19499 (epoch 27.437) train_loss=304.02340698 time/batch=0.94s
10701/19499 (epoch 27.440) train_loss=222.78866577 time/batch=0.74s
10702/19499 (epoch 27.442) train_loss=303.01971436 time/batch=0.91s
10703/19499 (epoch 27.445) train_loss=437.07330322 time/batch=1.28s
10704/19499 (epoch 27.447) train_loss=187.90588379 time/batch=0.72s
10705/19499 (epoch 27.450) train_loss=224.96887207 time/batch=0.70s
10706/19499 (epoch 27.452) train_loss=294.03955078 time/batch=0.88s
10707/19499 (epoch 27.455) train_loss=405.21844482 time/batch=1.21s
10708/19499 (epoch 27.458) train_loss=375.63241577 time/batch=1.19s
10709/19499 (epoch 27.460) train_loss=176.17678833 time/batch=0.64s
10710/19499 (epoch 27.463) train_loss=280.78930664 time/batch=0.79s
10711/19499 (epoch 27.465) train_loss=118.82238770 time/batch=0.44s
10712/19499 (epoch 27.468) train_loss=348.25335693 time/batch=0.99s
10713/19499 (epoch 27.470) train_loss=374.88415527 time/batch=1.14s
10714/19499 (epoch 27.473) train_loss=288.91162109 time/batch=0.95s
10715/19499 (epoch 27.475) train_loss=175.08015442 time/batch=0.61s
10716/19499 (epoch 27.478) train_loss=373.98153687 time/batch=1.08s
10717/19499 (epoch 27.481) train_loss=241.37922668 time/batch=0.86s
10718/19499 (epoch 27.483) train_loss=288.07711792 time/batch=0.87s
10719/19499 (epoch 27.486) train_loss=228.94857788 time/batch=0.73s
10720/19499 (epoch 27.488) train_loss=201.09265137 time/batch=0.63s
10721/19499 (epoch 27.491) train_loss=150.71514893 time/batch=0.46s
10722/19499 (epoch 27.493) train_loss=196.94515991 time/batch=0.58s
10723/19499 (epoch 27.496) train_loss=198.96214294 time/batch=0.62s
10724/19499 (epoch 27.499) train_loss=326.55877686 time/batch=0.91s
10725/19499 (epoch 27.501) train_loss=327.79519653 time/batch=1.00s
10726/19499 (epoch 27.504) train_loss=153.26446533 time/batch=0.55s
10727/19499 (epoch 27.506) train_loss=394.77746582 time/batch=1.07s
10728/19499 (epoch 27.509) train_loss=295.93579102 time/batch=0.98s
10729/19499 (epoch 27.511) train_loss=208.88137817 time/batch=0.70s
10730/19499 (epoch 27.514) train_loss=224.59455872 time/batch=0.70s
10731/19499 (epoch 27.516) train_loss=437.45428467 time/batch=1.24s
10732/19499 (epoch 27.519) train_loss=183.64349365 time/batch=0.70s
10733/19499 (epoch 27.522) train_loss=266.39959717 time/batch=0.82s
10734/19499 (epoch 27.524) train_loss=262.30496216 time/batch=0.85s
10735/19499 (epoch 27.527) train_loss=234.46943665 time/batch=0.74s
10736/19499 (epoch 27.529) train_loss=292.26336670 time/batch=0.90s
10737/19499 (epoch 27.532) train_loss=345.51654053 time/batch=1.04s
10738/19499 (epoch 27.534) train_loss=266.97308350 time/batch=0.88s
10739/19499 (epoch 27.537) train_loss=192.57662964 time/batch=0.66s
10740/19499 (epoch 27.540) train_loss=180.57339478 time/batch=0.56s
10741/19499 (epoch 27.542) train_loss=281.47619629 time/batch=0.83s
10742/19499 (epoch 27.545) train_loss=125.47274780 time/batch=0.49s
10743/19499 (epoch 27.547) train_loss=255.14247131 time/batch=0.74s
10744/19499 (epoch 27.550) train_loss=283.49597168 time/batch=0.88s
10745/19499 (epoch 27.552) train_loss=246.77789307 time/batch=0.82s
10746/19499 (epoch 27.555) train_loss=152.06750488 time/batch=0.53s
10747/19499 (epoch 27.558) train_loss=245.37367249 time/batch=0.71s
10748/19499 (epoch 27.560) train_loss=198.39270020 time/batch=0.67s
10749/19499 (epoch 27.563) train_loss=243.66198730 time/batch=0.77s
10750/19499 (epoch 27.565) train_loss=338.99295044 time/batch=1.03s
10751/19499 (epoch 27.568) train_loss=288.23171997 time/batch=0.94s
10752/19499 (epoch 27.570) train_loss=416.18197632 time/batch=1.21s
10753/19499 (epoch 27.573) train_loss=185.96481323 time/batch=0.67s
10754/19499 (epoch 27.575) train_loss=212.50674438 time/batch=0.63s
10755/19499 (epoch 27.578) train_loss=316.14129639 time/batch=0.93s
10756/19499 (epoch 27.581) train_loss=308.42663574 time/batch=0.95s
10757/19499 (epoch 27.583) train_loss=246.50683594 time/batch=0.80s
10758/19499 (epoch 27.586) train_loss=226.83920288 time/batch=0.73s
10759/19499 (epoch 27.588) train_loss=271.49624634 time/batch=0.82s
10760/19499 (epoch 27.591) train_loss=197.49346924 time/batch=0.67s
10761/19499 (epoch 27.593) train_loss=247.56922913 time/batch=0.74s
10762/19499 (epoch 27.596) train_loss=272.81744385 time/batch=0.83s
10763/19499 (epoch 27.599) train_loss=388.94372559 time/batch=1.17s
10764/19499 (epoch 27.601) train_loss=205.44070435 time/batch=0.74s
10765/19499 (epoch 27.604) train_loss=248.31768799 time/batch=0.75s
10766/19499 (epoch 27.606) train_loss=174.34225464 time/batch=0.58s
10767/19499 (epoch 27.609) train_loss=254.93995667 time/batch=0.74s
10768/19499 (epoch 27.611) train_loss=361.04229736 time/batch=1.04s
10769/19499 (epoch 27.614) train_loss=386.80606079 time/batch=1.20s
10770/19499 (epoch 27.616) train_loss=261.86697388 time/batch=0.86s
10771/19499 (epoch 27.619) train_loss=241.23434448 time/batch=0.79s
10772/19499 (epoch 27.622) train_loss=232.83770752 time/batch=0.72s
10773/19499 (epoch 27.624) train_loss=343.14022827 time/batch=0.97s
10774/19499 (epoch 27.627) train_loss=252.50054932 time/batch=0.84s
10775/19499 (epoch 27.629) train_loss=374.85089111 time/batch=1.06s
10776/19499 (epoch 27.632) train_loss=236.17929077 time/batch=0.82s
10777/19499 (epoch 27.634) train_loss=270.71911621 time/batch=0.83s
10778/19499 (epoch 27.637) train_loss=196.37725830 time/batch=0.67s
10779/19499 (epoch 27.640) train_loss=179.97831726 time/batch=0.57s
10780/19499 (epoch 27.642) train_loss=294.41644287 time/batch=0.88s
10781/19499 (epoch 27.645) train_loss=203.41488647 time/batch=0.69s
10782/19499 (epoch 27.647) train_loss=185.72189331 time/batch=0.63s
10783/19499 (epoch 27.650) train_loss=197.57701111 time/batch=0.63s
10784/19499 (epoch 27.652) train_loss=273.71228027 time/batch=0.79s
10785/19499 (epoch 27.655) train_loss=298.62005615 time/batch=0.94s
10786/19499 (epoch 27.658) train_loss=246.83937073 time/batch=0.77s
10787/19499 (epoch 27.660) train_loss=303.74807739 time/batch=0.93s
10788/19499 (epoch 27.663) train_loss=274.97610474 time/batch=0.88s
10789/19499 (epoch 27.665) train_loss=187.01130676 time/batch=0.67s
10790/19499 (epoch 27.668) train_loss=306.75552368 time/batch=0.90s
10791/19499 (epoch 27.670) train_loss=261.47970581 time/batch=0.86s
10792/19499 (epoch 27.673) train_loss=223.77861023 time/batch=0.73s
10793/19499 (epoch 27.675) train_loss=240.64399719 time/batch=0.76s
10794/19499 (epoch 27.678) train_loss=231.39562988 time/batch=0.73s
10795/19499 (epoch 27.681) train_loss=294.53106689 time/batch=0.92s
10796/19499 (epoch 27.683) train_loss=245.13685608 time/batch=0.83s
10797/19499 (epoch 27.686) train_loss=364.92120361 time/batch=1.12s
10798/19499 (epoch 27.688) train_loss=275.90502930 time/batch=0.94s
10799/19499 (epoch 27.691) train_loss=160.58370972 time/batch=0.56s
10800/19499 (epoch 27.693) train_loss=247.52633667 time/batch=0.77s
10801/19499 (epoch 27.696) train_loss=207.21487427 time/batch=0.69s
10802/19499 (epoch 27.699) train_loss=216.59582520 time/batch=0.68s
10803/19499 (epoch 27.701) train_loss=280.94204712 time/batch=0.84s
10804/19499 (epoch 27.704) train_loss=239.91513062 time/batch=0.77s
10805/19499 (epoch 27.706) train_loss=191.39849854 time/batch=0.67s
10806/19499 (epoch 27.709) train_loss=147.86012268 time/batch=0.48s
10807/19499 (epoch 27.711) train_loss=180.56048584 time/batch=0.55s
10808/19499 (epoch 27.714) train_loss=243.61453247 time/batch=0.78s
10809/19499 (epoch 27.716) train_loss=149.49320984 time/batch=0.53s
10810/19499 (epoch 27.719) train_loss=152.67955017 time/batch=0.47s
10811/19499 (epoch 27.722) train_loss=213.93820190 time/batch=0.66s
10812/19499 (epoch 27.724) train_loss=279.36004639 time/batch=0.85s
10813/19499 (epoch 27.727) train_loss=286.41348267 time/batch=0.91s
10814/19499 (epoch 27.729) train_loss=200.69577026 time/batch=0.69s
10815/19499 (epoch 27.732) train_loss=318.27264404 time/batch=0.92s
10816/19499 (epoch 27.734) train_loss=209.58212280 time/batch=0.73s
10817/19499 (epoch 27.737) train_loss=282.51666260 time/batch=0.87s
10818/19499 (epoch 27.740) train_loss=306.68719482 time/batch=0.96s
10819/19499 (epoch 27.742) train_loss=184.49813843 time/batch=0.67s
10820/19499 (epoch 27.745) train_loss=281.90740967 time/batch=0.87s
10821/19499 (epoch 27.747) train_loss=205.37411499 time/batch=0.72s
10822/19499 (epoch 27.750) train_loss=237.84210205 time/batch=0.76s
10823/19499 (epoch 27.752) train_loss=178.33566284 time/batch=0.61s
10824/19499 (epoch 27.755) train_loss=136.63510132 time/batch=0.44s
10825/19499 (epoch 27.758) train_loss=321.28881836 time/batch=0.94s
10826/19499 (epoch 27.760) train_loss=206.38467407 time/batch=0.73s
10827/19499 (epoch 27.763) train_loss=174.82562256 time/batch=0.57s
10828/19499 (epoch 27.765) train_loss=243.37866211 time/batch=0.78s
10829/19499 (epoch 27.768) train_loss=154.29701233 time/batch=0.53s
10830/19499 (epoch 27.770) train_loss=172.56619263 time/batch=0.55s
10831/19499 (epoch 27.773) train_loss=345.31976318 time/batch=1.01s
10832/19499 (epoch 27.775) train_loss=231.57977295 time/batch=0.84s
10833/19499 (epoch 27.778) train_loss=218.05807495 time/batch=0.72s
10834/19499 (epoch 27.781) train_loss=287.92321777 time/batch=0.88s
10835/19499 (epoch 27.783) train_loss=196.52276611 time/batch=0.70s
10836/19499 (epoch 27.786) train_loss=135.12077332 time/batch=0.45s
10837/19499 (epoch 27.788) train_loss=159.56900024 time/batch=0.49s
10838/19499 (epoch 27.791) train_loss=244.39079285 time/batch=0.75s
10839/19499 (epoch 27.793) train_loss=291.70751953 time/batch=1.06s
10840/19499 (epoch 27.796) train_loss=247.34257507 time/batch=0.87s
10841/19499 (epoch 27.799) train_loss=278.21237183 time/batch=0.87s
10842/19499 (epoch 27.801) train_loss=240.74639893 time/batch=0.81s
10843/19499 (epoch 27.804) train_loss=280.60632324 time/batch=0.89s
10844/19499 (epoch 27.806) train_loss=256.86245728 time/batch=0.83s
10845/19499 (epoch 27.809) train_loss=181.21417236 time/batch=0.62s
10846/19499 (epoch 27.811) train_loss=146.04414368 time/batch=0.48s
10847/19499 (epoch 27.814) train_loss=158.23007202 time/batch=0.49s
10848/19499 (epoch 27.816) train_loss=281.09698486 time/batch=0.82s
10849/19499 (epoch 27.819) train_loss=194.01559448 time/batch=0.69s
10850/19499 (epoch 27.822) train_loss=285.39794922 time/batch=0.86s
10851/19499 (epoch 27.824) train_loss=256.29949951 time/batch=0.86s
10852/19499 (epoch 27.827) train_loss=233.41833496 time/batch=0.75s
10853/19499 (epoch 27.829) train_loss=187.92617798 time/batch=0.64s
10854/19499 (epoch 27.832) train_loss=138.38500977 time/batch=0.47s
10855/19499 (epoch 27.834) train_loss=193.49253845 time/batch=0.60s
10856/19499 (epoch 27.837) train_loss=237.29634094 time/batch=0.76s
10857/19499 (epoch 27.840) train_loss=188.64086914 time/batch=0.67s
10858/19499 (epoch 27.842) train_loss=195.21736145 time/batch=0.65s
10859/19499 (epoch 27.845) train_loss=206.59915161 time/batch=0.68s
10860/19499 (epoch 27.847) train_loss=183.42317200 time/batch=0.62s
10861/19499 (epoch 27.850) train_loss=183.75445557 time/batch=0.60s
10862/19499 (epoch 27.852) train_loss=150.49618530 time/batch=0.59s
10863/19499 (epoch 27.855) train_loss=239.82150269 time/batch=0.75s
10864/19499 (epoch 27.858) train_loss=232.85617065 time/batch=0.79s
10865/19499 (epoch 27.860) train_loss=277.90704346 time/batch=0.87s
10866/19499 (epoch 27.863) train_loss=243.72543335 time/batch=0.82s
10867/19499 (epoch 27.865) train_loss=232.13604736 time/batch=0.75s
10868/19499 (epoch 27.868) train_loss=184.79850769 time/batch=0.61s
10869/19499 (epoch 27.870) train_loss=186.45527649 time/batch=0.59s
10870/19499 (epoch 27.873) train_loss=178.98284912 time/batch=0.60s
10871/19499 (epoch 27.875) train_loss=236.98860168 time/batch=0.77s
10872/19499 (epoch 27.878) train_loss=244.06326294 time/batch=0.80s
10873/19499 (epoch 27.881) train_loss=186.45828247 time/batch=0.64s
10874/19499 (epoch 27.883) train_loss=241.51925659 time/batch=0.76s
10875/19499 (epoch 27.886) train_loss=234.46673584 time/batch=0.81s
10876/19499 (epoch 27.888) train_loss=212.22779846 time/batch=0.70s
10877/19499 (epoch 27.891) train_loss=241.25544739 time/batch=0.79s
10878/19499 (epoch 27.893) train_loss=177.96539307 time/batch=0.64s
10879/19499 (epoch 27.896) train_loss=242.60243225 time/batch=0.77s
10880/19499 (epoch 27.899) train_loss=179.69705200 time/batch=0.63s
10881/19499 (epoch 27.901) train_loss=187.50369263 time/batch=0.63s
10882/19499 (epoch 27.904) train_loss=239.49658203 time/batch=0.77s
10883/19499 (epoch 27.906) train_loss=229.52096558 time/batch=0.79s
10884/19499 (epoch 27.909) train_loss=235.07504272 time/batch=0.82s
10885/19499 (epoch 27.911) train_loss=248.88493347 time/batch=0.83s
10886/19499 (epoch 27.914) train_loss=198.13717651 time/batch=0.67s
10887/19499 (epoch 27.917) train_loss=267.84350586 time/batch=0.83s
10888/19499 (epoch 27.919) train_loss=238.98413086 time/batch=0.82s
10889/19499 (epoch 27.922) train_loss=186.61380005 time/batch=0.66s
10890/19499 (epoch 27.924) train_loss=192.91683960 time/batch=0.65s
10891/19499 (epoch 27.927) train_loss=195.60559082 time/batch=0.78s
10892/19499 (epoch 27.929) train_loss=216.76138306 time/batch=0.83s
setting learning rate to 0.0024239
10893/19499 (epoch 27.932) train_loss=178.15155029 time/batch=0.61s
10894/19499 (epoch 27.934) train_loss=714.28363037 time/batch=1.86s
10895/19499 (epoch 27.937) train_loss=1535.97094727 time/batch=4.49s
10896/19499 (epoch 27.940) train_loss=1372.23791504 time/batch=5.29s
10897/19499 (epoch 27.942) train_loss=156.65774536 time/batch=1.20s
10898/19499 (epoch 27.945) train_loss=138.20127869 time/batch=0.41s
10899/19499 (epoch 27.947) train_loss=387.10980225 time/batch=1.08s
10900/19499 (epoch 27.950) train_loss=167.75045776 time/batch=0.63s
10901/19499 (epoch 27.952) train_loss=194.54132080 time/batch=0.61s
10902/19499 (epoch 27.955) train_loss=169.63610840 time/batch=0.52s
10903/19499 (epoch 27.958) train_loss=808.03515625 time/batch=2.14s
10904/19499 (epoch 27.960) train_loss=192.53656006 time/batch=0.91s
10905/19499 (epoch 27.963) train_loss=342.82348633 time/batch=1.02s
10906/19499 (epoch 27.965) train_loss=597.56201172 time/batch=1.73s
10907/19499 (epoch 27.968) train_loss=1008.93859863 time/batch=2.92s
10908/19499 (epoch 27.970) train_loss=210.49720764 time/batch=1.06s
10909/19499 (epoch 27.973) train_loss=865.40319824 time/batch=2.39s
10910/19499 (epoch 27.975) train_loss=803.75061035 time/batch=2.54s
10911/19499 (epoch 27.978) train_loss=141.85639954 time/batch=0.76s
10912/19499 (epoch 27.981) train_loss=368.07241821 time/batch=1.03s
10913/19499 (epoch 27.983) train_loss=582.52526855 time/batch=1.71s
10914/19499 (epoch 27.986) train_loss=559.91717529 time/batch=1.77s
10915/19499 (epoch 27.988) train_loss=708.02282715 time/batch=2.13s
10916/19499 (epoch 27.991) train_loss=356.22662354 time/batch=1.28s
10917/19499 (epoch 27.993) train_loss=609.50817871 time/batch=1.75s
10918/19499 (epoch 27.996) train_loss=553.15625000 time/batch=1.70s
10919/19499 (epoch 27.999) train_loss=334.45593262 time/batch=1.11s
10920/19499 (epoch 28.001) train_loss=275.57354736 time/batch=0.87s
10921/19499 (epoch 28.004) train_loss=102.45230865 time/batch=0.38s
10922/19499 (epoch 28.006) train_loss=781.23791504 time/batch=2.35s
10923/19499 (epoch 28.009) train_loss=500.28314209 time/batch=1.78s
10924/19499 (epoch 28.011) train_loss=161.46807861 time/batch=0.66s
10925/19499 (epoch 28.014) train_loss=353.68444824 time/batch=1.02s
10926/19499 (epoch 28.017) train_loss=517.32751465 time/batch=1.49s
10927/19499 (epoch 28.019) train_loss=257.88049316 time/batch=0.95s
10928/19499 (epoch 28.022) train_loss=230.81724548 time/batch=0.76s
10929/19499 (epoch 28.024) train_loss=502.51434326 time/batch=1.44s
10930/19499 (epoch 28.027) train_loss=157.79541016 time/batch=0.69s
10931/19499 (epoch 28.029) train_loss=491.13165283 time/batch=1.35s
10932/19499 (epoch 28.032) train_loss=341.29260254 time/batch=1.16s
10933/19499 (epoch 28.034) train_loss=563.97631836 time/batch=1.65s
10934/19499 (epoch 28.037) train_loss=459.38021851 time/batch=1.45s
10935/19499 (epoch 28.040) train_loss=221.75537109 time/batch=0.81s
10936/19499 (epoch 28.042) train_loss=620.02429199 time/batch=1.73s
10937/19499 (epoch 28.045) train_loss=644.23669434 time/batch=1.99s
10938/19499 (epoch 28.047) train_loss=361.85037231 time/batch=1.26s
10939/19499 (epoch 28.050) train_loss=578.98406982 time/batch=1.66s
10940/19499 (epoch 28.052) train_loss=331.17822266 time/batch=1.18s
10941/19499 (epoch 28.055) train_loss=680.39941406 time/batch=1.96s
10942/19499 (epoch 28.058) train_loss=514.70391846 time/batch=1.70s
10943/19499 (epoch 28.060) train_loss=129.52059937 time/batch=0.58s
10944/19499 (epoch 28.063) train_loss=274.81597900 time/batch=0.81s
10945/19499 (epoch 28.065) train_loss=239.13711548 time/batch=0.80s
10946/19499 (epoch 28.068) train_loss=167.34611511 time/batch=0.57s
10947/19499 (epoch 28.070) train_loss=282.62350464 time/batch=0.83s
10948/19499 (epoch 28.073) train_loss=124.97828674 time/batch=0.45s
10949/19499 (epoch 28.075) train_loss=408.02789307 time/batch=1.14s
10950/19499 (epoch 28.078) train_loss=421.79568481 time/batch=1.27s
10951/19499 (epoch 28.081) train_loss=185.92703247 time/batch=0.72s
10952/19499 (epoch 28.083) train_loss=440.39334106 time/batch=1.21s
10953/19499 (epoch 28.086) train_loss=223.92581177 time/batch=0.82s
10954/19499 (epoch 28.088) train_loss=460.12701416 time/batch=1.30s
10955/19499 (epoch 28.091) train_loss=447.89593506 time/batch=1.33s
10956/19499 (epoch 28.093) train_loss=323.12487793 time/batch=1.07s
10957/19499 (epoch 28.096) train_loss=489.94604492 time/batch=1.45s
10958/19499 (epoch 28.099) train_loss=218.48376465 time/batch=0.82s
10959/19499 (epoch 28.101) train_loss=327.14608765 time/batch=1.00s
10960/19499 (epoch 28.104) train_loss=305.83566284 time/batch=0.98s
10961/19499 (epoch 28.106) train_loss=490.41244507 time/batch=1.40s
10962/19499 (epoch 28.109) train_loss=312.59857178 time/batch=1.06s
10963/19499 (epoch 28.111) train_loss=214.48413086 time/batch=0.72s
10964/19499 (epoch 28.114) train_loss=376.61022949 time/batch=1.10s
10965/19499 (epoch 28.117) train_loss=653.41113281 time/batch=2.51s
10966/19499 (epoch 28.119) train_loss=279.14306641 time/batch=1.19s
10967/19499 (epoch 28.122) train_loss=150.37731934 time/batch=0.56s
10968/19499 (epoch 28.124) train_loss=325.36965942 time/batch=0.94s
10969/19499 (epoch 28.127) train_loss=526.68011475 time/batch=1.58s
10970/19499 (epoch 28.129) train_loss=278.30072021 time/batch=1.01s
10971/19499 (epoch 28.132) train_loss=539.57379150 time/batch=1.52s
10972/19499 (epoch 28.134) train_loss=410.05773926 time/batch=1.31s
10973/19499 (epoch 28.137) train_loss=249.93328857 time/batch=0.84s
10974/19499 (epoch 28.140) train_loss=430.27569580 time/batch=1.27s
10975/19499 (epoch 28.142) train_loss=176.82785034 time/batch=0.70s
10976/19499 (epoch 28.145) train_loss=124.08801270 time/batch=0.37s
10977/19499 (epoch 28.147) train_loss=391.20928955 time/batch=1.08s
10978/19499 (epoch 28.150) train_loss=178.78395081 time/batch=0.67s
10979/19499 (epoch 28.152) train_loss=163.34463501 time/batch=0.53s
10980/19499 (epoch 28.155) train_loss=259.59228516 time/batch=0.78s
10981/19499 (epoch 28.158) train_loss=232.39843750 time/batch=0.80s
10982/19499 (epoch 28.160) train_loss=193.19348145 time/batch=0.68s
10983/19499 (epoch 28.163) train_loss=240.97169495 time/batch=0.78s
10984/19499 (epoch 28.165) train_loss=172.53622437 time/batch=0.59s
10985/19499 (epoch 28.168) train_loss=165.73832703 time/batch=0.53s
10986/19499 (epoch 28.170) train_loss=331.42056274 time/batch=0.99s
10987/19499 (epoch 28.173) train_loss=363.66281128 time/batch=1.10s
10988/19499 (epoch 28.175) train_loss=132.32711792 time/batch=0.52s
10989/19499 (epoch 28.178) train_loss=186.77264404 time/batch=0.54s
10990/19499 (epoch 28.181) train_loss=282.56900024 time/batch=0.83s
10991/19499 (epoch 28.183) train_loss=182.40298462 time/batch=0.63s
10992/19499 (epoch 28.186) train_loss=212.76060486 time/batch=0.67s
10993/19499 (epoch 28.188) train_loss=278.38796997 time/batch=0.89s
10994/19499 (epoch 28.191) train_loss=235.34927368 time/batch=0.77s
10995/19499 (epoch 28.193) train_loss=499.33285522 time/batch=1.43s
10996/19499 (epoch 28.196) train_loss=224.19564819 time/batch=0.84s
10997/19499 (epoch 28.199) train_loss=350.49353027 time/batch=1.07s
10998/19499 (epoch 28.201) train_loss=151.87191772 time/batch=0.58s
10999/19499 (epoch 28.204) train_loss=172.19892883 time/batch=0.55s
Validating
    loss:	255.102520

11000/19499 (epoch 28.206) train_loss=228.27395630 time/batch=5.79s
11001/19499 (epoch 28.209) train_loss=468.50976562 time/batch=1.28s
11002/19499 (epoch 28.211) train_loss=465.07885742 time/batch=1.44s
11003/19499 (epoch 28.214) train_loss=141.01315308 time/batch=0.61s
11004/19499 (epoch 28.217) train_loss=409.21704102 time/batch=1.14s
11005/19499 (epoch 28.219) train_loss=398.42840576 time/batch=1.26s
11006/19499 (epoch 28.222) train_loss=180.48400879 time/batch=0.69s
11007/19499 (epoch 28.224) train_loss=131.12319946 time/batch=0.41s
11008/19499 (epoch 28.227) train_loss=299.52093506 time/batch=0.86s
11009/19499 (epoch 28.229) train_loss=108.95880890 time/batch=0.43s
11010/19499 (epoch 28.232) train_loss=484.13754272 time/batch=1.30s
11011/19499 (epoch 28.234) train_loss=108.62768555 time/batch=0.51s
11012/19499 (epoch 28.237) train_loss=482.85247803 time/batch=1.27s
11013/19499 (epoch 28.240) train_loss=434.22113037 time/batch=1.34s
11014/19499 (epoch 28.242) train_loss=297.81484985 time/batch=1.00s
11015/19499 (epoch 28.245) train_loss=289.61404419 time/batch=0.93s
11016/19499 (epoch 28.247) train_loss=366.44378662 time/batch=1.14s
11017/19499 (epoch 28.250) train_loss=236.87191772 time/batch=0.85s
11018/19499 (epoch 28.252) train_loss=108.34658813 time/batch=0.39s
11019/19499 (epoch 28.255) train_loss=499.56268311 time/batch=1.40s
11020/19499 (epoch 28.258) train_loss=274.53894043 time/batch=0.95s
11021/19499 (epoch 28.260) train_loss=209.44647217 time/batch=0.70s
11022/19499 (epoch 28.263) train_loss=178.37203979 time/batch=0.56s
11023/19499 (epoch 28.265) train_loss=472.57128906 time/batch=1.27s
11024/19499 (epoch 28.268) train_loss=506.87628174 time/batch=1.61s
11025/19499 (epoch 28.270) train_loss=319.40884399 time/batch=1.09s
11026/19499 (epoch 28.273) train_loss=188.21774292 time/batch=0.66s
11027/19499 (epoch 28.275) train_loss=313.62445068 time/batch=0.90s
11028/19499 (epoch 28.278) train_loss=180.22853088 time/batch=0.64s
11029/19499 (epoch 28.281) train_loss=201.59771729 time/batch=0.62s
11030/19499 (epoch 28.283) train_loss=124.64739990 time/batch=0.43s
11031/19499 (epoch 28.286) train_loss=296.66973877 time/batch=0.86s
11032/19499 (epoch 28.288) train_loss=266.80010986 time/batch=0.86s
11033/19499 (epoch 28.291) train_loss=366.85925293 time/batch=1.09s
11034/19499 (epoch 28.293) train_loss=145.02847290 time/batch=0.56s
11035/19499 (epoch 28.296) train_loss=412.10595703 time/batch=1.16s
11036/19499 (epoch 28.299) train_loss=288.43307495 time/batch=0.95s
11037/19499 (epoch 28.301) train_loss=178.47253418 time/batch=0.62s
11038/19499 (epoch 28.304) train_loss=271.31567383 time/batch=0.82s
11039/19499 (epoch 28.306) train_loss=243.54907227 time/batch=0.80s
11040/19499 (epoch 28.309) train_loss=279.84225464 time/batch=0.87s
11041/19499 (epoch 28.311) train_loss=229.87797546 time/batch=0.75s
11042/19499 (epoch 28.314) train_loss=386.61221313 time/batch=1.12s
11043/19499 (epoch 28.317) train_loss=336.56158447 time/batch=1.04s
11044/19499 (epoch 28.319) train_loss=389.05203247 time/batch=1.20s
11045/19499 (epoch 28.322) train_loss=285.70788574 time/batch=0.94s
11046/19499 (epoch 28.324) train_loss=234.19488525 time/batch=0.78s
11047/19499 (epoch 28.327) train_loss=303.31219482 time/batch=0.93s
11048/19499 (epoch 28.329) train_loss=320.12011719 time/batch=0.98s
11049/19499 (epoch 28.332) train_loss=130.73106384 time/batch=0.48s
11050/19499 (epoch 28.334) train_loss=328.69744873 time/batch=0.89s
11051/19499 (epoch 28.337) train_loss=181.93426514 time/batch=0.63s
11052/19499 (epoch 28.340) train_loss=156.94996643 time/batch=0.47s
11053/19499 (epoch 28.342) train_loss=106.90821838 time/batch=0.33s
11054/19499 (epoch 28.345) train_loss=285.90603638 time/batch=0.77s
11055/19499 (epoch 28.347) train_loss=219.63893127 time/batch=0.72s
11056/19499 (epoch 28.350) train_loss=137.00283813 time/batch=0.47s
11057/19499 (epoch 28.352) train_loss=117.07702637 time/batch=0.35s
11058/19499 (epoch 28.355) train_loss=296.29885864 time/batch=0.84s
11059/19499 (epoch 28.358) train_loss=192.83746338 time/batch=0.66s
11060/19499 (epoch 28.360) train_loss=413.71762085 time/batch=1.13s
11061/19499 (epoch 28.363) train_loss=243.31701660 time/batch=0.80s
11062/19499 (epoch 28.365) train_loss=239.24418640 time/batch=0.69s
11063/19499 (epoch 28.368) train_loss=315.11013794 time/batch=0.89s
11064/19499 (epoch 28.370) train_loss=326.57843018 time/batch=0.98s
11065/19499 (epoch 28.373) train_loss=196.48417664 time/batch=0.68s
11066/19499 (epoch 28.375) train_loss=274.61160278 time/batch=0.81s
11067/19499 (epoch 28.378) train_loss=194.37863159 time/batch=0.67s
11068/19499 (epoch 28.381) train_loss=346.37100220 time/batch=0.99s
11069/19499 (epoch 28.383) train_loss=185.27163696 time/batch=0.66s
11070/19499 (epoch 28.386) train_loss=241.46356201 time/batch=0.72s
11071/19499 (epoch 28.388) train_loss=244.20593262 time/batch=0.75s
11072/19499 (epoch 28.391) train_loss=332.34411621 time/batch=0.98s
11073/19499 (epoch 28.393) train_loss=207.45074463 time/batch=0.70s
11074/19499 (epoch 28.396) train_loss=372.67596436 time/batch=1.09s
11075/19499 (epoch 28.399) train_loss=240.22799683 time/batch=0.81s
