vocabulary size: 226
n tunes: 26240
n train tunes: 24960.0
n validation tunes: 1280.0
10635/19500 (epoch 27.269) train_loss=118.69187927 time/batch=0.67s
10636/19500 (epoch 27.272) train_loss=268.91070557 time/batch=1.35s
10637/19500 (epoch 27.274) train_loss=281.41229248 time/batch=1.51s
10638/19500 (epoch 27.277) train_loss=267.47076416 time/batch=1.44s
10639/19500 (epoch 27.279) train_loss=159.32771301 time/batch=0.99s
10640/19500 (epoch 27.282) train_loss=165.12794495 time/batch=1.01s
10641/19500 (epoch 27.285) train_loss=201.41256714 time/batch=1.12s
10642/19500 (epoch 27.287) train_loss=211.52915955 time/batch=1.21s
10643/19500 (epoch 27.290) train_loss=409.46072388 time/batch=2.00s
10644/19500 (epoch 27.292) train_loss=389.52737427 time/batch=2.07s
10645/19500 (epoch 27.295) train_loss=200.97596741 time/batch=1.30s
10646/19500 (epoch 27.297) train_loss=153.12702942 time/batch=0.91s
10647/19500 (epoch 27.300) train_loss=194.67715454 time/batch=1.06s
10648/19500 (epoch 27.303) train_loss=214.53967285 time/batch=1.18s
10649/19500 (epoch 27.305) train_loss=102.64246368 time/batch=0.62s
10650/19500 (epoch 27.308) train_loss=97.48065948 time/batch=0.49s
10651/19500 (epoch 27.310) train_loss=300.17388916 time/batch=1.44s
10652/19500 (epoch 27.313) train_loss=380.02807617 time/batch=1.99s
10653/19500 (epoch 27.315) train_loss=112.01168823 time/batch=0.86s
10654/19500 (epoch 27.318) train_loss=278.11846924 time/batch=1.34s
10655/19500 (epoch 27.321) train_loss=373.62921143 time/batch=2.02s
10656/19500 (epoch 27.323) train_loss=252.54280090 time/batch=1.51s
10657/19500 (epoch 27.326) train_loss=141.64610291 time/batch=0.92s
10658/19500 (epoch 27.328) train_loss=298.96182251 time/batch=1.46s
10659/19500 (epoch 27.331) train_loss=100.63313293 time/batch=0.66s
10660/19500 (epoch 27.333) train_loss=207.41760254 time/batch=1.06s
10661/19500 (epoch 27.336) train_loss=145.23666382 time/batch=0.89s
10662/19500 (epoch 27.338) train_loss=116.15571594 time/batch=0.65s
10663/19500 (epoch 27.341) train_loss=129.03875732 time/batch=0.72s
10664/19500 (epoch 27.344) train_loss=244.32058716 time/batch=1.21s
10665/19500 (epoch 27.346) train_loss=324.80038452 time/batch=1.68s
10666/19500 (epoch 27.349) train_loss=320.32849121 time/batch=1.69s
10667/19500 (epoch 27.351) train_loss=174.89210510 time/batch=1.06s
10668/19500 (epoch 27.354) train_loss=341.87167358 time/batch=1.76s
10669/19500 (epoch 27.356) train_loss=262.36975098 time/batch=1.53s
10670/19500 (epoch 27.359) train_loss=298.15075684 time/batch=1.56s
10671/19500 (epoch 27.362) train_loss=120.74175262 time/batch=0.84s
10672/19500 (epoch 27.364) train_loss=234.97793579 time/batch=1.19s
10673/19500 (epoch 27.367) train_loss=348.67266846 time/batch=1.83s
10674/19500 (epoch 27.369) train_loss=150.74630737 time/batch=1.05s
10675/19500 (epoch 27.372) train_loss=206.14389038 time/batch=1.09s
10676/19500 (epoch 27.374) train_loss=165.98291016 time/batch=1.02s
10677/19500 (epoch 27.377) train_loss=160.34597778 time/batch=0.93s
10678/19500 (epoch 27.379) train_loss=106.86736298 time/batch=0.64s
10679/19500 (epoch 27.382) train_loss=232.44592285 time/batch=1.13s
10680/19500 (epoch 27.385) train_loss=157.13381958 time/batch=1.00s
10681/19500 (epoch 27.387) train_loss=304.33605957 time/batch=1.48s
10682/19500 (epoch 27.390) train_loss=230.85333252 time/batch=1.35s
10683/19500 (epoch 27.392) train_loss=111.59945679 time/batch=0.71s
10684/19500 (epoch 27.395) train_loss=125.33570099 time/batch=0.66s
10685/19500 (epoch 27.397) train_loss=171.66969299 time/batch=0.89s
10686/19500 (epoch 27.400) train_loss=203.94409180 time/batch=1.12s
10687/19500 (epoch 27.403) train_loss=123.16212463 time/batch=0.81s
10688/19500 (epoch 27.405) train_loss=279.86499023 time/batch=1.41s
10689/19500 (epoch 27.408) train_loss=218.96099854 time/batch=1.27s
10690/19500 (epoch 27.410) train_loss=154.25985718 time/batch=1.02s
10691/19500 (epoch 27.413) train_loss=196.53158569 time/batch=1.07s
10692/19500 (epoch 27.415) train_loss=102.90428162 time/batch=0.62s
10693/19500 (epoch 27.418) train_loss=138.71345520 time/batch=0.77s
10694/19500 (epoch 27.421) train_loss=204.60131836 time/batch=1.11s
10695/19500 (epoch 27.423) train_loss=124.54510498 time/batch=0.80s
10696/19500 (epoch 27.426) train_loss=197.66238403 time/batch=1.07s
10697/19500 (epoch 27.428) train_loss=97.58116913 time/batch=0.61s
10698/19500 (epoch 27.431) train_loss=183.28118896 time/batch=0.95s
10699/19500 (epoch 27.433) train_loss=233.86816406 time/batch=1.17s
10700/19500 (epoch 27.436) train_loss=230.89709473 time/batch=1.24s
10701/19500 (epoch 27.438) train_loss=101.95642090 time/batch=0.65s
10702/19500 (epoch 27.441) train_loss=106.92720795 time/batch=0.54s
10703/19500 (epoch 27.444) train_loss=224.79379272 time/batch=1.14s
10704/19500 (epoch 27.446) train_loss=124.00888062 time/batch=0.80s
10705/19500 (epoch 27.449) train_loss=166.60266113 time/batch=0.92s
10706/19500 (epoch 27.451) train_loss=96.35995483 time/batch=0.60s
10707/19500 (epoch 27.454) train_loss=183.23550415 time/batch=0.95s
10708/19500 (epoch 27.456) train_loss=243.76139832 time/batch=1.33s
10709/19500 (epoch 27.459) train_loss=106.23578644 time/batch=0.68s
10710/19500 (epoch 27.462) train_loss=128.36471558 time/batch=0.71s
10711/19500 (epoch 27.464) train_loss=262.23254395 time/batch=1.34s
10712/19500 (epoch 27.467) train_loss=105.19637299 time/batch=0.73s
10713/19500 (epoch 27.469) train_loss=160.36375427 time/batch=0.91s
10714/19500 (epoch 27.472) train_loss=158.77139282 time/batch=0.95s
10715/19500 (epoch 27.474) train_loss=126.49780273 time/batch=0.77s
10716/19500 (epoch 27.477) train_loss=92.94117737 time/batch=0.55s
10717/19500 (epoch 27.479) train_loss=113.80122375 time/batch=0.59s
10718/19500 (epoch 27.482) train_loss=103.20442200 time/batch=0.59s
10719/19500 (epoch 27.485) train_loss=123.44552612 time/batch=0.69s
10720/19500 (epoch 27.487) train_loss=193.31677246 time/batch=1.04s
10721/19500 (epoch 27.490) train_loss=234.77915955 time/batch=1.26s
10722/19500 (epoch 27.492) train_loss=244.52369690 time/batch=1.32s
10723/19500 (epoch 27.495) train_loss=354.50994873 time/batch=1.84s
10724/19500 (epoch 27.497) train_loss=203.42439270 time/batch=1.21s
10725/19500 (epoch 27.500) train_loss=109.47189331 time/batch=0.68s
10726/19500 (epoch 27.503) train_loss=333.14767456 time/batch=1.57s
10727/19500 (epoch 27.505) train_loss=112.90175629 time/batch=0.80s
10728/19500 (epoch 27.508) train_loss=161.42324829 time/batch=0.92s
10729/19500 (epoch 27.510) train_loss=129.76249695 time/batch=0.78s
10730/19500 (epoch 27.513) train_loss=264.45501709 time/batch=1.24s
10731/19500 (epoch 27.515) train_loss=255.38685608 time/batch=1.46s
10732/19500 (epoch 27.518) train_loss=131.96356201 time/batch=0.85s
10733/19500 (epoch 27.521) train_loss=172.69813538 time/batch=0.92s
10734/19500 (epoch 27.523) train_loss=198.51089478 time/batch=1.08s
10735/19500 (epoch 27.526) train_loss=167.41833496 time/batch=0.95s
10736/19500 (epoch 27.528) train_loss=270.80133057 time/batch=1.39s
10737/19500 (epoch 27.531) train_loss=199.83018494 time/batch=1.22s
10738/19500 (epoch 27.533) train_loss=170.35458374 time/batch=0.97s
10739/19500 (epoch 27.536) train_loss=122.45761108 time/batch=0.70s
10740/19500 (epoch 27.538) train_loss=321.77899170 time/batch=1.54s
10741/19500 (epoch 27.541) train_loss=175.15213013 time/batch=1.12s
10742/19500 (epoch 27.544) train_loss=163.78907776 time/batch=0.98s
10743/19500 (epoch 27.546) train_loss=173.49020386 time/batch=1.00s
10744/19500 (epoch 27.549) train_loss=216.74996948 time/batch=1.21s
10745/19500 (epoch 27.551) train_loss=208.35989380 time/batch=1.19s
10746/19500 (epoch 27.554) train_loss=242.95913696 time/batch=1.31s
10747/19500 (epoch 27.556) train_loss=263.80612183 time/batch=1.39s
10748/19500 (epoch 27.559) train_loss=181.56286621 time/batch=1.11s
10749/19500 (epoch 27.562) train_loss=168.58619690 time/batch=0.99s
10750/19500 (epoch 27.564) train_loss=299.14605713 time/batch=1.45s
10751/19500 (epoch 27.567) train_loss=125.40460968 time/batch=0.84s
10752/19500 (epoch 27.569) train_loss=122.08731079 time/batch=0.72s
10753/19500 (epoch 27.572) train_loss=127.62187195 time/batch=0.79s
10754/19500 (epoch 27.574) train_loss=128.17987061 time/batch=0.75s
10755/19500 (epoch 27.577) train_loss=280.56091309 time/batch=1.40s
10756/19500 (epoch 27.579) train_loss=274.57531738 time/batch=1.51s
10757/19500 (epoch 27.582) train_loss=169.25872803 time/batch=1.09s
10758/19500 (epoch 27.585) train_loss=142.06866455 time/batch=0.85s
10759/19500 (epoch 27.587) train_loss=196.33245850 time/batch=1.07s
10760/19500 (epoch 27.590) train_loss=108.36011505 time/batch=0.69s
10761/19500 (epoch 27.592) train_loss=121.66352081 time/batch=0.67s
10762/19500 (epoch 27.595) train_loss=105.70574951 time/batch=0.58s
10763/19500 (epoch 27.597) train_loss=247.96754456 time/batch=1.26s
10764/19500 (epoch 27.600) train_loss=185.99932861 time/batch=1.11s
10765/19500 (epoch 27.603) train_loss=216.47415161 time/batch=1.21s
10766/19500 (epoch 27.605) train_loss=151.35916138 time/batch=0.98s
10767/19500 (epoch 27.608) train_loss=98.15051270 time/batch=0.60s
10768/19500 (epoch 27.610) train_loss=149.70355225 time/batch=0.76s
10769/19500 (epoch 27.613) train_loss=263.52868652 time/batch=1.38s
10770/19500 (epoch 27.615) train_loss=139.05940247 time/batch=0.94s
10771/19500 (epoch 27.618) train_loss=130.48095703 time/batch=0.78s
10772/19500 (epoch 27.621) train_loss=249.48455811 time/batch=1.32s
10773/19500 (epoch 27.623) train_loss=162.71507263 time/batch=1.00s
10774/19500 (epoch 27.626) train_loss=299.19522095 time/batch=1.51s
10775/19500 (epoch 27.628) train_loss=213.03649902 time/batch=1.27s
10776/19500 (epoch 27.631) train_loss=149.83972168 time/batch=0.93s
10777/19500 (epoch 27.633) train_loss=123.99649811 time/batch=0.78s
10778/19500 (epoch 27.636) train_loss=167.00869751 time/batch=0.95s
10779/19500 (epoch 27.638) train_loss=158.48237610 time/batch=0.92s
10780/19500 (epoch 27.641) train_loss=169.04780579 time/batch=1.00s
10781/19500 (epoch 27.644) train_loss=115.57444000 time/batch=0.72s
10782/19500 (epoch 27.646) train_loss=225.37390137 time/batch=1.19s
10783/19500 (epoch 27.649) train_loss=290.84951782 time/batch=1.57s
10784/19500 (epoch 27.651) train_loss=241.34683228 time/batch=1.40s
10785/19500 (epoch 27.654) train_loss=138.39822388 time/batch=0.90s
10786/19500 (epoch 27.656) train_loss=203.75265503 time/batch=1.04s
10787/19500 (epoch 27.659) train_loss=167.92169189 time/batch=1.02s
10788/19500 (epoch 27.662) train_loss=139.18443298 time/batch=0.86s
10789/19500 (epoch 27.664) train_loss=160.66812134 time/batch=0.87s
10790/19500 (epoch 27.667) train_loss=143.15016174 time/batch=0.85s
10791/19500 (epoch 27.669) train_loss=180.06082153 time/batch=1.00s
10792/19500 (epoch 27.672) train_loss=264.71087646 time/batch=1.37s
10793/19500 (epoch 27.674) train_loss=123.65417480 time/batch=0.89s
10794/19500 (epoch 27.677) train_loss=148.17510986 time/batch=0.87s
10795/19500 (epoch 27.679) train_loss=141.88662720 time/batch=0.84s
10796/19500 (epoch 27.682) train_loss=128.77085876 time/batch=0.76s
10797/19500 (epoch 27.685) train_loss=250.52978516 time/batch=1.26s
10798/19500 (epoch 27.687) train_loss=168.96333313 time/batch=1.05s
10799/19500 (epoch 27.690) train_loss=160.02716064 time/batch=0.89s
10800/19500 (epoch 27.692) train_loss=125.04482269 time/batch=0.76s
10801/19500 (epoch 27.695) train_loss=201.14123535 time/batch=1.08s
10802/19500 (epoch 27.697) train_loss=126.03542328 time/batch=0.79s
10803/19500 (epoch 27.700) train_loss=187.77207947 time/batch=1.01s
10804/19500 (epoch 27.703) train_loss=188.63160706 time/batch=1.11s
10805/19500 (epoch 27.705) train_loss=252.74792480 time/batch=1.41s
10806/19500 (epoch 27.708) train_loss=218.09741211 time/batch=1.24s
10807/19500 (epoch 27.710) train_loss=236.67262268 time/batch=1.29s
10808/19500 (epoch 27.713) train_loss=146.08898926 time/batch=0.93s
10809/19500 (epoch 27.715) train_loss=204.70426941 time/batch=1.12s
10810/19500 (epoch 27.718) train_loss=191.64138794 time/batch=1.09s
10811/19500 (epoch 27.721) train_loss=146.89329529 time/batch=0.91s
10812/19500 (epoch 27.723) train_loss=232.16236877 time/batch=1.24s
10813/19500 (epoch 27.726) train_loss=191.84014893 time/batch=1.16s
10814/19500 (epoch 27.728) train_loss=164.87411499 time/batch=0.99s
10815/19500 (epoch 27.731) train_loss=122.69097137 time/batch=0.76s
10816/19500 (epoch 27.733) train_loss=228.25735474 time/batch=1.20s
10817/19500 (epoch 27.736) train_loss=163.62332153 time/batch=1.00s
10818/19500 (epoch 27.738) train_loss=179.63995361 time/batch=1.01s
10819/19500 (epoch 27.741) train_loss=177.28611755 time/batch=0.97s
10820/19500 (epoch 27.744) train_loss=142.22338867 time/batch=0.83s
10821/19500 (epoch 27.746) train_loss=192.18087769 time/batch=1.07s
10822/19500 (epoch 27.749) train_loss=160.98475647 time/batch=0.93s
10823/19500 (epoch 27.751) train_loss=154.09225464 time/batch=0.90s
10824/19500 (epoch 27.754) train_loss=190.32408142 time/batch=1.10s
10825/19500 (epoch 27.756) train_loss=150.43804932 time/batch=0.89s
10826/19500 (epoch 27.759) train_loss=193.73873901 time/batch=1.07s
10827/19500 (epoch 27.762) train_loss=129.65769958 time/batch=0.83s
10828/19500 (epoch 27.764) train_loss=159.96334839 time/batch=0.97s
10829/19500 (epoch 27.767) train_loss=246.98760986 time/batch=1.20s
10830/19500 (epoch 27.769) train_loss=116.70076752 time/batch=0.81s
10831/19500 (epoch 27.772) train_loss=98.83937073 time/batch=0.56s
10832/19500 (epoch 27.774) train_loss=255.32591248 time/batch=1.35s
10833/19500 (epoch 27.777) train_loss=132.23175049 time/batch=0.88s
10834/19500 (epoch 27.779) train_loss=154.47195435 time/batch=0.84s
10835/19500 (epoch 27.782) train_loss=122.03833771 time/batch=0.75s
10836/19500 (epoch 27.785) train_loss=150.02386475 time/batch=0.87s
10837/19500 (epoch 27.787) train_loss=137.42871094 time/batch=0.81s
10838/19500 (epoch 27.790) train_loss=147.88566589 time/batch=0.83s
10839/19500 (epoch 27.792) train_loss=180.65473938 time/batch=0.99s
10840/19500 (epoch 27.795) train_loss=140.04631042 time/batch=0.90s
10841/19500 (epoch 27.797) train_loss=190.15098572 time/batch=1.07s
10842/19500 (epoch 27.800) train_loss=152.83419800 time/batch=0.94s
10843/19500 (epoch 27.803) train_loss=153.12023926 time/batch=0.88s
10844/19500 (epoch 27.805) train_loss=125.06617737 time/batch=0.79s
10845/19500 (epoch 27.808) train_loss=232.39413452 time/batch=1.17s
10846/19500 (epoch 27.810) train_loss=163.27679443 time/batch=1.01s
10847/19500 (epoch 27.813) train_loss=199.67448425 time/batch=1.07s
10848/19500 (epoch 27.815) train_loss=140.39117432 time/batch=0.87s
10849/19500 (epoch 27.818) train_loss=137.19630432 time/batch=0.80s
10850/19500 (epoch 27.821) train_loss=145.75070190 time/batch=0.82s
10851/19500 (epoch 27.823) train_loss=202.37773132 time/batch=1.08s
10852/19500 (epoch 27.826) train_loss=129.66491699 time/batch=0.83s
10853/19500 (epoch 27.828) train_loss=208.86874390 time/batch=1.13s
10854/19500 (epoch 27.831) train_loss=187.41017151 time/batch=1.09s
10855/19500 (epoch 27.833) train_loss=264.26470947 time/batch=1.32s
10856/19500 (epoch 27.836) train_loss=174.03134155 time/batch=1.05s
10857/19500 (epoch 27.838) train_loss=184.65591431 time/batch=1.04s
10858/19500 (epoch 27.841) train_loss=189.71978760 time/batch=1.09s
10859/19500 (epoch 27.844) train_loss=181.32586670 time/batch=1.03s
10860/19500 (epoch 27.846) train_loss=178.92019653 time/batch=1.05s
10861/19500 (epoch 27.849) train_loss=272.73864746 time/batch=1.43s
10862/19500 (epoch 27.851) train_loss=188.32556152 time/batch=1.16s
10863/19500 (epoch 27.854) train_loss=142.79721069 time/batch=0.90s
10864/19500 (epoch 27.856) train_loss=252.91539001 time/batch=1.40s
10865/19500 (epoch 27.859) train_loss=163.20510864 time/batch=1.09s
10866/19500 (epoch 27.862) train_loss=197.73515320 time/batch=1.10s
10867/19500 (epoch 27.864) train_loss=133.59494019 time/batch=0.86s
10868/19500 (epoch 27.867) train_loss=210.68792725 time/batch=1.12s
10869/19500 (epoch 27.869) train_loss=136.96459961 time/batch=0.90s
10870/19500 (epoch 27.872) train_loss=149.04156494 time/batch=0.87s
10871/19500 (epoch 27.874) train_loss=141.03427124 time/batch=0.81s
10872/19500 (epoch 27.877) train_loss=190.57543945 time/batch=1.02s
10873/19500 (epoch 27.879) train_loss=159.22085571 time/batch=1.02s
10874/19500 (epoch 27.882) train_loss=171.58547974 time/batch=1.01s
10875/19500 (epoch 27.885) train_loss=192.07054138 time/batch=1.07s
10876/19500 (epoch 27.887) train_loss=197.50564575 time/batch=1.16s
10877/19500 (epoch 27.890) train_loss=128.70382690 time/batch=0.83s
10878/19500 (epoch 27.892) train_loss=171.12191772 time/batch=0.99s
10879/19500 (epoch 27.895) train_loss=120.78073120 time/batch=0.80s
10880/19500 (epoch 27.897) train_loss=136.20294189 time/batch=0.80s
10881/19500 (epoch 27.900) train_loss=189.96304321 time/batch=1.00s
10882/19500 (epoch 27.903) train_loss=186.99813843 time/batch=1.06s
10883/19500 (epoch 27.905) train_loss=204.33612061 time/batch=1.10s
10884/19500 (epoch 27.908) train_loss=122.05631256 time/batch=0.80s
10885/19500 (epoch 27.910) train_loss=131.19915771 time/batch=0.77s
10886/19500 (epoch 27.913) train_loss=129.32441711 time/batch=0.77s
10887/19500 (epoch 27.915) train_loss=192.68533325 time/batch=1.05s
10888/19500 (epoch 27.918) train_loss=129.90454102 time/batch=0.85s
10889/19500 (epoch 27.921) train_loss=162.43811035 time/batch=0.97s
10890/19500 (epoch 27.923) train_loss=123.94334412 time/batch=0.80s
10891/19500 (epoch 27.926) train_loss=171.83638000 time/batch=0.91s
10892/19500 (epoch 27.928) train_loss=177.75042725 time/batch=0.99s
10893/19500 (epoch 27.931) train_loss=131.28608704 time/batch=0.80s
10894/19500 (epoch 27.933) train_loss=133.01394653 time/batch=0.77s
10895/19500 (epoch 27.936) train_loss=168.19798279 time/batch=0.96s
10896/19500 (epoch 27.938) train_loss=116.83282471 time/batch=0.81s
10897/19500 (epoch 27.941) train_loss=128.91706848 time/batch=0.77s
10898/19500 (epoch 27.944) train_loss=125.92877197 time/batch=0.77s
10899/19500 (epoch 27.946) train_loss=164.89639282 time/batch=0.96s
10900/19500 (epoch 27.949) train_loss=173.27276611 time/batch=0.96s
10901/19500 (epoch 27.951) train_loss=132.98304749 time/batch=0.81s
10902/19500 (epoch 27.954) train_loss=155.12495422 time/batch=0.92s
10903/19500 (epoch 27.956) train_loss=131.12512207 time/batch=0.80s
10904/19500 (epoch 27.959) train_loss=162.63891602 time/batch=0.97s
10905/19500 (epoch 27.962) train_loss=152.74746704 time/batch=1.00s
10906/19500 (epoch 27.964) train_loss=189.36230469 time/batch=1.08s
10907/19500 (epoch 27.967) train_loss=140.97570801 time/batch=0.97s
10908/19500 (epoch 27.969) train_loss=220.52416992 time/batch=1.17s
10909/19500 (epoch 27.972) train_loss=122.11083984 time/batch=0.87s
10910/19500 (epoch 27.974) train_loss=212.33566284 time/batch=1.12s
10911/19500 (epoch 27.977) train_loss=172.22229004 time/batch=1.04s
10912/19500 (epoch 27.979) train_loss=162.53189087 time/batch=0.99s
10913/19500 (epoch 27.982) train_loss=159.89462280 time/batch=1.01s
10914/19500 (epoch 27.985) train_loss=132.97190857 time/batch=0.83s
10915/19500 (epoch 27.987) train_loss=162.34306335 time/batch=0.94s
10916/19500 (epoch 27.990) train_loss=134.05900574 time/batch=0.83s
10917/19500 (epoch 27.992) train_loss=162.11639404 time/batch=0.92s
10918/19500 (epoch 27.995) train_loss=162.94589233 time/batch=0.96s
10919/19500 (epoch 27.997) train_loss=161.46682739 time/batch=1.06s
10920/19500 (epoch 28.000) train_loss=130.83551025 time/batch=0.82s
setting learning rate to 0.0024239
10921/19500 (epoch 28.003) train_loss=363.59326172 time/batch=1.75s
10922/19500 (epoch 28.005) train_loss=428.00338745 time/batch=2.20s
10923/19500 (epoch 28.008) train_loss=816.84289551 time/batch=4.00s
10924/19500 (epoch 28.010) train_loss=662.25793457 time/batch=3.41s
10925/19500 (epoch 28.013) train_loss=165.91853333 time/batch=1.30s
10926/19500 (epoch 28.015) train_loss=110.22154236 time/batch=0.58s
10927/19500 (epoch 28.018) train_loss=820.74621582 time/batch=4.10s
10928/19500 (epoch 28.021) train_loss=1041.15173340 time/batch=6.30s
10929/19500 (epoch 28.023) train_loss=410.28979492 time/batch=2.82s
10930/19500 (epoch 28.026) train_loss=556.77716064 time/batch=2.87s
10931/19500 (epoch 28.028) train_loss=434.53659058 time/batch=2.44s
10932/19500 (epoch 28.031) train_loss=583.05676270 time/batch=3.16s
10933/19500 (epoch 28.033) train_loss=347.15994263 time/batch=2.21s
10934/19500 (epoch 28.036) train_loss=94.25762177 time/batch=0.70s
10935/19500 (epoch 28.038) train_loss=592.01257324 time/batch=2.93s
10936/19500 (epoch 28.041) train_loss=122.93435669 time/batch=1.13s
10937/19500 (epoch 28.044) train_loss=139.36856079 time/batch=0.80s
10938/19500 (epoch 28.046) train_loss=387.85650635 time/batch=1.82s
10939/19500 (epoch 28.049) train_loss=347.97293091 time/batch=1.85s
10940/19500 (epoch 28.051) train_loss=233.09584045 time/batch=1.36s
10941/19500 (epoch 28.054) train_loss=354.25939941 time/batch=1.77s
10942/19500 (epoch 28.056) train_loss=314.54931641 time/batch=1.78s
10943/19500 (epoch 28.059) train_loss=390.53836060 time/batch=2.01s
10944/19500 (epoch 28.062) train_loss=264.60748291 time/batch=1.59s
10945/19500 (epoch 28.064) train_loss=196.20529175 time/batch=1.19s
10946/19500 (epoch 28.067) train_loss=353.76324463 time/batch=1.73s
10947/19500 (epoch 28.069) train_loss=506.05993652 time/batch=2.60s
10948/19500 (epoch 28.072) train_loss=461.66662598 time/batch=2.50s
10949/19500 (epoch 28.074) train_loss=170.10041809 time/batch=1.18s
10950/19500 (epoch 28.077) train_loss=252.82257080 time/batch=1.37s
10951/19500 (epoch 28.079) train_loss=135.77661133 time/batch=0.90s
10952/19500 (epoch 28.082) train_loss=405.83673096 time/batch=1.91s
10953/19500 (epoch 28.085) train_loss=321.45333862 time/batch=1.78s
10954/19500 (epoch 28.087) train_loss=101.86804199 time/batch=0.73s
10955/19500 (epoch 28.090) train_loss=284.41729736 time/batch=1.38s
10956/19500 (epoch 28.092) train_loss=449.44720459 time/batch=2.31s
10957/19500 (epoch 28.095) train_loss=495.15933228 time/batch=2.52s
10958/19500 (epoch 28.097) train_loss=186.44102478 time/batch=1.30s
10959/19500 (epoch 28.100) train_loss=287.28274536 time/batch=1.51s
10960/19500 (epoch 28.103) train_loss=190.59071350 time/batch=1.20s
10961/19500 (epoch 28.105) train_loss=359.60290527 time/batch=1.83s
10962/19500 (epoch 28.108) train_loss=109.34045410 time/batch=0.82s
10963/19500 (epoch 28.110) train_loss=322.19686890 time/batch=1.55s
10964/19500 (epoch 28.113) train_loss=249.75683594 time/batch=1.52s
10965/19500 (epoch 28.115) train_loss=209.80789185 time/batch=1.28s
10966/19500 (epoch 28.118) train_loss=143.12550354 time/batch=0.92s
10967/19500 (epoch 28.121) train_loss=294.64559937 time/batch=1.45s
10968/19500 (epoch 28.123) train_loss=218.03463745 time/batch=1.25s
10969/19500 (epoch 28.126) train_loss=202.15168762 time/batch=1.15s
10970/19500 (epoch 28.128) train_loss=141.22058105 time/batch=0.89s
10971/19500 (epoch 28.131) train_loss=388.81701660 time/batch=1.90s
10972/19500 (epoch 28.133) train_loss=249.44068909 time/batch=1.56s
10973/19500 (epoch 28.136) train_loss=187.81869507 time/batch=1.13s
10974/19500 (epoch 28.138) train_loss=316.40631104 time/batch=1.54s
10975/19500 (epoch 28.141) train_loss=96.48912048 time/batch=0.69s
10976/19500 (epoch 28.144) train_loss=121.45376587 time/batch=0.64s
10977/19500 (epoch 28.146) train_loss=152.48867798 time/batch=0.86s
10978/19500 (epoch 28.149) train_loss=121.64572144 time/batch=0.70s
10979/19500 (epoch 28.151) train_loss=458.99270630 time/batch=2.27s
10980/19500 (epoch 28.154) train_loss=181.99952698 time/batch=1.30s
10981/19500 (epoch 28.156) train_loss=318.34609985 time/batch=1.57s
10982/19500 (epoch 28.159) train_loss=106.44393921 time/batch=0.78s
10983/19500 (epoch 28.162) train_loss=275.39016724 time/batch=1.39s
10984/19500 (epoch 28.164) train_loss=114.36412048 time/batch=0.77s
10985/19500 (epoch 28.167) train_loss=257.44927979 time/batch=1.26s
10986/19500 (epoch 28.169) train_loss=297.14929199 time/batch=1.55s
10987/19500 (epoch 28.172) train_loss=79.83285522 time/batch=0.57s
10988/19500 (epoch 28.174) train_loss=247.11853027 time/batch=1.22s
10989/19500 (epoch 28.177) train_loss=274.53091431 time/batch=1.50s
10990/19500 (epoch 28.179) train_loss=143.07844543 time/batch=0.96s
10991/19500 (epoch 28.182) train_loss=195.71069336 time/batch=1.09s
10992/19500 (epoch 28.185) train_loss=102.84838867 time/batch=0.62s
10993/19500 (epoch 28.187) train_loss=146.97843933 time/batch=0.82s
10994/19500 (epoch 28.190) train_loss=178.14074707 time/batch=1.02s
10995/19500 (epoch 28.192) train_loss=121.05606079 time/batch=0.80s
10996/19500 (epoch 28.195) train_loss=170.44342041 time/batch=0.89s
10997/19500 (epoch 28.197) train_loss=190.22381592 time/batch=1.03s
10998/19500 (epoch 28.200) train_loss=357.55160522 time/batch=1.87s
10999/19500 (epoch 28.203) train_loss=410.71984863 time/batch=2.21s
Validating
    loss:	193.592755

11000/19500 (epoch 28.205) train_loss=112.88964081 time/batch=8.01s
11001/19500 (epoch 28.208) train_loss=110.51179504 time/batch=0.56s
11002/19500 (epoch 28.210) train_loss=345.69519043 time/batch=1.68s
11003/19500 (epoch 28.213) train_loss=473.44345093 time/batch=2.53s
11004/19500 (epoch 28.215) train_loss=424.83758545 time/batch=2.27s
11005/19500 (epoch 28.218) train_loss=342.35317993 time/batch=1.87s
11006/19500 (epoch 28.221) train_loss=180.94966125 time/batch=1.19s
11007/19500 (epoch 28.223) train_loss=216.80764771 time/batch=1.21s
11008/19500 (epoch 28.226) train_loss=158.83694458 time/batch=1.03s
11009/19500 (epoch 28.228) train_loss=142.90408325 time/batch=0.84s
11010/19500 (epoch 28.231) train_loss=108.76168823 time/batch=0.61s
11011/19500 (epoch 28.233) train_loss=121.07000732 time/batch=0.68s
11012/19500 (epoch 28.236) train_loss=124.22669220 time/batch=0.74s
11013/19500 (epoch 28.238) train_loss=267.99987793 time/batch=1.40s
11014/19500 (epoch 28.241) train_loss=143.39613342 time/batch=0.97s
11015/19500 (epoch 28.244) train_loss=350.01034546 time/batch=1.71s
11016/19500 (epoch 28.246) train_loss=213.31285095 time/batch=1.28s
11017/19500 (epoch 28.249) train_loss=107.26867676 time/batch=0.67s
11018/19500 (epoch 28.251) train_loss=259.71746826 time/batch=1.27s
11019/19500 (epoch 28.254) train_loss=349.88714600 time/batch=1.83s
11020/19500 (epoch 28.256) train_loss=170.80793762 time/batch=1.16s
